canonical_id,original_name,source,confidence
ATP-HTVS-D5881C68A9EC,95073,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D5ACD41550DD,96737,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D5ACDDA463EA,75745,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D6043925B579,66273,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D60AE40A828F,84162,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D63540CFF382,77571,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D650FAE25B13,75203,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D65E1879A1C4,90530,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D67E347CF5B0,32641,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D68829BAAF56,35266,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D6CA2B69D609,57026,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D7583D638CF7,84707,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D76C38158727,59906,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D773B3DD8BD5,77090,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D78134F4C173,91073,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D7F859CCB519,2849,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D7FBECEDF81C,79746,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D806BF0778F9,63233,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D820D8B9E61C,28163,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D831575BA0F0,75715,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D839BC34DAE7,4771,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D86CED65A6E1,74497,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D8D752145B88,75714,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D8E733A39BE5,30819,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D9159AF95984,74371,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D925B2862DC5,91491,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-D928A6F83D7E,93473,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-D93071962BA3,31554,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-D9724DB0D106,63362,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DAC48F0443BB,71459,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DADEC6686275,95745,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DB2D048ED873,53154,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DB45F9B4D40D,94625,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DB6DF45B456E,23457,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DB94924E5291,95553,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DB99DC1A003A,67553,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DBA84DBB4449,75299,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DBCC5241A393,4707,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DC065C207C84,1282,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DC18FC237305,12291,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DC20B32D34B9,85249,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DC6B7BCD18A9,22914,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DC74BD16E68F,93697,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DCC6353C2378,60993,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DCF81E89AD2E,18466,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DD1946FA5AC5,93185,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DD420CB019C5,66339,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DD59A7F9A26E,30113,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DD7A369608E2,55074,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DDBB6FEB6103,43170,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DDC2C96F44C1,78947,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DDCEA98BB6BE,81569,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DDD75C103081,34241,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DDECBBA12C43,32899,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DE3670B8C5ED,53473,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DED96A59EB26,77315,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DF13A29C86DC,74403,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DF25A3EF4846,92450,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DF2EF65723F2,77667,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DF60AB231AB0,75491,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DF8AF7E8BFB3,30433,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-DF95DE08029D,59970,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DF96FF74234A,32323,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-DFB30BBC8B3D,65474,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DFD60D9DE448,62242,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-DFE69C12D963,69825,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E0074D38582E,55073,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E00D3A602E3C,48993,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E027274C2018,1953,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E0444895C82B,63873,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E05E864FAEC7,61057,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E0849D225AC7,3554,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E08CF4D489F1,75427,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E08F75BAC913,81122,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E0D09F3A28CB,93633,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E0E8748999A4,82849,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E124973F868C,75906,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E14A9B461B4E,20705,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E1C245C409AF,78465,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E1C6EE43BDB1,58563,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E1CE322086D6,92705,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E1EEBF193F90,39106,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E2020C00AE4E,70850,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E20398B5FF99,20961,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E22DE85EEE62,82273,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E2321FC28CB2,69889,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E2660D394356,62850,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E27332E37A66,84834,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E298C966C019,61537,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E2A28C61F774,89313,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E2AE692EC3A5,69985,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E2D3668E21DF,35265,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E317819F970C,32035,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E340B301DB22,93474,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E35DF7DBF452,50818,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E366C71D7075,82403,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E381363CD12F,95042,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E38D6BC47DFC,96385,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E3DAAD165412,4865,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E3E3C457ADC4,20867,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E4024F0AB59A,22913,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E41D62FB159D,67521,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E4A79D64766C,52865,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E4F433E7DDB9,59170,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E4F9B23534EC,95617,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E50B3258D66C,64642,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E5267662EBE5,71810,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E53927646B4E,32802,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E53B79A527AF,80129,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E5655BB07D18,88386,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E5C360ABD75A,8321,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E60052B60ACE,93731,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E624AA265EBA,86593,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E6B57BB86B33,99617,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E6C07A7730FF,89954,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E6E3A92D5598,89731,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E6F8A3974F14,60291,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E71202E475AE,88195,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E78B37070E90,57507,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E79C34F2E4E5,5313,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E7B44E0E6F2B,46529,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E7CE93BF7585,40738,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E7DA22DA6C24,30626,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E80053830AA7,51267,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E80A62EE0257,22690,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E82D7E524403,38786,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E85A4EEDAC38,71681,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-E85D4903F0A1,48227,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E888CD26917F,61570,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-E89D68A8E825,49475,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E8C4233BC4EE,98946,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E8F6FC3C759E,73411,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-E912078D9741,5571,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EAB5C9B34043,90659,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EAC68E01988F,55553,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EAD1C8AFD4A9,38178,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EAE06126CF40,15907,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EB0B96E798C5,89859,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EB12E3425930,44387,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EB1E3022AC0C,49826,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EB500473345C,44738,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EB51C7366B34,83106,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EBA0F745595A,79777,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EBADA6179138,70403,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EBCFEAF5D9E7,28865,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EBFF1A375D8B,77347,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EC2D3AD3168F,83201,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EC4610FFE6DC,42498,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EC5DC094D49F,51715,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-ECFCDEE54331,47682,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-ED186549DA4C,82466,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-ED381154F376,3425,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-ED9FB8DD8268,75073,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EDD9885A2235,72929,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EE25A0930777,61857,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EE3EC74621FE,36163,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EE5B82122D17,84066,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,confirmed
ATP-HTVS-EE6CCEFDAAD0,33217,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EE8A818A3017,72097,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EE9B34D8B24D,20323,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EEA70E20167C,92483,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EEBB6926EC22,55779,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
ATP-HTVS-EEE4DEAD393E,83169,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,confirmed
ATP-HTVS-EF007D703862,59907,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,confirmed
