canonical_id,compound_code,title,variant,pose_index,source_file,canonical_smiles,canonical_smiles_nonisomeric,scaffold,molecular_formula,formal_charge,heavy_atom_count,atom_count_with_h,conformer_count,smiles_sha256,glide_docking_score,glide_emodel,glide_ligand_efficiency,pose_count,variant_count,unique_variant_structures,structure_join_status,extraction_status
ATP-HTVS-052AF9B11E6A,34531,m_270004bbb____10118640____24721296,34531-8,1339,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CCCN(C)[C@H](CNCc1ccc(OCc2ccccc2)cn1)c1ccc(Cl)cc1,CCCN(C)C(CNCc1ccc(OCc2ccccc2)cn1)c1ccc(Cl)cc1,c1ccc(CCNCc2ccc(OCc3ccccc3)cn2)cc1,C25H30ClN3O,0.0,30.0,60.0,1.0,4ba03a2afe402b089a6be2a61e09ff0c9f3cf93d415a7851030b23feae4df606,-1.36010897797717,-39.4537155581784,-0.0453369659325724,1,1,1,matched,complete
ATP-HTVS-053279755E30,96641,rxn502a____EMOL1018066____EMOL45980405____EMOL50155899,96641-3,1151,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(C(=O)CC(C)(C)c1ccccc1)c1[nH+]cccc1NCc1ccc(C[NH+](C)C)cc1,CN(C(=O)CC(C)(C)c1ccccc1)c1[nH+]cccc1NCc1ccc(C[NH+](C)C)cc1,O=C(CCc1ccccc1)Nc1[nH+]cccc1NCc1ccccc1,C27H36N4O+2,2.0,32.0,68.0,1.0,76021b40f7dbe2ff680cdf9eac9dc4771789bcccef83b6aa913eb27e4a9449d9,-2.01240354385726,-54.4504209319484,-0.0628876107455393,1,1,1,matched,complete
ATP-HTVS-0587EECAF94B,71363,rxn512b____EMOL480996____EMOL525138____EMOL50155899,71363-1,425,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(Cc1ccccc1)C(=O)c1sccc1NCc1ccc(C[NH+](C)C)cc1,CN(Cc1ccccc1)C(=O)c1sccc1NCc1ccc(C[NH+](C)C)cc1,O=C(NCc1ccccc1)c1sccc1NCc1ccccc1,C23H28N3OS+,1.0,28.0,56.0,1.0,31d8f90c0a7096373c290cf57057df8b9be2be552abd7b4a619f4269294b2c61,-3.96144137791356,-46.9757584802366,-0.141480049211199,2,2,2,matched,complete
ATP-HTVS-05A72EDFB57A,38883,m_270004cbb____12219716____10544606,38883-2,10,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,O=C1c2ccccc2[C@@H](C[NH2+]Cc2cccc(O)c2Cl)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2cccc(O)c2Cl)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,C23H22ClN2O2+,1.0,28.0,50.0,1.0,bcb192a490cbb7a7f63c8764d866cab6b40566c293c8d9692a2896c947d44b35,-5.97314811529865,-70.8662796281026,-0.213326718403523,6,6,6,matched,complete
ATP-HTVS-05E9E2FC066B,70657,rxn502b____EMOL5415347____EMOL30488121____EMOL49839592,70657-1,167,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CCN(c1c(NC(=O)c2ccccc2C[NH+](C)C)c[nH+]c2ccccc12)[C@@H](C#N)c1ccccc1,CCN(c1c(NC(=O)c2ccccc2C[NH+](C)C)c[nH+]c2ccccc12)C(C#N)c1ccccc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,C29H31N5O+2,2.0,35.0,66.0,1.0,cdac06b5549d85411f3d7d5ed67ce94f6a7c159b79645c31546963dc4d27ad57,-4.72622512874464,-59.4569042870394,-0.135035003678418,8,8,8,matched,complete
ATP-HTVS-0659C124A83C,70241,rxn102a____EMOL29932549____EMOL50155899,70241-1,647,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(CNc2cc(CO)nc(Cl)c2OCc2ccccc2)cc1,C[NH+](C)Cc1ccc(CNc2cc(CO)nc(Cl)c2OCc2ccccc2)cc1,c1ccc(CNc2ccncc2OCc2ccccc2)cc1,C23H27ClN3O2+,1.0,29.0,56.0,1.0,fbd37441cfda3ceb10b7e29b47107c0cf87cdb1b59ab12527aa97a487c904531,-3.45404571440084,-47.529841060372,-0.119105024634512,3,3,3,matched,complete
ATP-HTVS-069ABDEDA86E,60193,m_282030aaa____21929760____22360182____21965376,60193-1,324,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccc(CNc2nc(NCc3cccc(OCC#N)c3)c3ccccc3[nH+]2)cc1,C[NH+](C)Cc1ccc(CNc2nc(NCc3cccc(OCC#N)c3)c3ccccc3[nH+]2)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C27H30N6O+2,2.0,34.0,64.0,1.0,2d5dadb374a9b484659a997685dd41985908c13ce6982ce21ea43acf9d6a1874,-4.26179409221933,-61.8340585265105,-0.125346885065274,3,3,3,matched,complete
ATP-HTVS-06CA19E03C57,93825,rxn502b____EMOL711278____EMOL30488121____EMOL109645890,93825-1,326,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CC(=O)c1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCCc1ccc(N(C)C)cc1,CC(=O)c1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCCc1ccc(N(C)C)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCCc1ccccc1)c1ccccc1,C28H29N4O2+,1.0,34.0,63.0,1.0,ff0e0272012c6da9d36643b6052d4da95cf46cddf8d1d48f7668227580fb9d6b,-4.2587937861896,-52.7624347732222,-0.125258640770282,2,2,2,matched,complete
ATP-HTVS-06E5BAB39855,49667,m_270004bbb____24790256____24720860,49667-4,61,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,OC[C@H](Cc1ccccc1Cl)[NH2+]Cc1nc2ccccc2n1Cc1ccccc1,OCC(Cc1ccccc1Cl)[NH2+]Cc1nc2ccccc2n1Cc1ccccc1,c1ccc(CC[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,C24H25ClN3O+,1.0,29.0,54.0,1.0,30b945868f678602fb3cfc26a6862055bee26c3a32da3b17c1116f00ea4ece85,-5.39055779577526,-64.8122088300706,-0.185881303302595,6,6,6,matched,complete
ATP-HTVS-071084F9408F,96642,rxn502a____EMOL1018066____EMOL45981693____EMOL2873214,96642-1,301,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(C(=O)CC(C)(C)c1ccccc1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,CN(C(=O)CC(C)(C)c1ccccc1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,O=C(CCc1ccccc1)Nc1cc(NCc2ccccc2)cc[nH+]1,C27H36N4O+2,2.0,32.0,68.0,1.0,c47f29805b3312ce2528c1bfdcedb1fa0c0ef1ac8cc4aeeb142b51893eaa8b81,-4.35035063556848,-61.5973101102697,-0.135948457361515,1,1,1,matched,complete
ATP-HTVS-0715C99C3A28,99362,rxn512b____EMOL493827____EMOL49851977____EMOL2873214,99362-1,315,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1cccc(CNc2cc(Cl)sc2C(=O)Nc2ccc(N)cc2)c1,C[NH+](C)Cc1cccc(CNc2cc(Cl)sc2C(=O)Nc2ccc(N)cc2)c1,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,C21H24ClN4OS+,1.0,28.0,52.0,1.0,7b2a95fa5217df212738137ad3af4cbec5363d86d7d94eea56965c4c2c41cbb6,-4.31020815903779,-55.3897642554351,-0.153936005679921,2,2,2,matched,complete
ATP-HTVS-0743B9964B99,20417,WXDL_14____AG3393____LN00173385____BT9925,20417-1,306,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CN(C(=O)c1cc(-c2ccc(C[NH+](C)C)c(F)c2)nc2ccccc12)c1cccc(N)c1,CN(C(=O)c1cc(-c2ccc(C[NH+](C)C)c(F)c2)nc2ccccc12)c1cccc(N)c1,O=C(Nc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,C26H26FN4O+,1.0,32.0,58.0,1.0,1e0dbab9d55622cfe3b0ebfac6e879e0c479b389cf59d305368e45ed50347e2a,-4.32395435766192,-51.9132670064163,-0.135123573676935,2,2,2,matched,complete
ATP-HTVS-07D9286D8737,76898,rxn502b____EMOL18624763____EMOL13728749____EMOL725587,76898-1,358,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC(=O)[C@H](Nc1cnc2ccccc2c1NC(=O)c1ccc(C[NH+](C)C)cc1)c1ccccc1,CC(=O)C(Nc1cnc2ccccc2c1NC(=O)c1ccc(C[NH+](C)C)cc1)c1ccccc1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,C28H29N4O2+,1.0,34.0,63.0,1.0,ef6641f6f5c51a2f205774ecbdfab4cd5082efe0bf1ec82251abfbb84dbb9181,-4.23957689882345,-55.5601222637043,-0.12469343820069,6,6,6,matched,complete
ATP-HTVS-07F3737128F1,86945,rxn502b____EMOL532087____EMOL44466703____EMOL49839592,86945-2,836,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,CCN(c1cc2ccccc2nc1NC(=O)c1ccc(C)cc1)[C@H](C#N)c1ccccc1,CCN(c1cc2ccccc2nc1NC(=O)c1ccc(C)cc1)C(C#N)c1ccccc1,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1,C27H24N4O,0.0,32.0,56.0,1.0,dd7dda4b99ee144a16d52c908fb7bf26d9042cfaed623b29f69be097c3bcd066,-2.91614400004075,-37.65744136832,-0.0911295000012733,1,1,1,matched,complete
ATP-HTVS-08126335CB19,67841,m_271304bca____21474272____9304626,67841-4,1014,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,Cc1ccc(C[C@H](NCc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)[O-])cc1,Cc1ccc(CC(NCc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)C(=O)[O-])cc1,c1ccc(CCNCc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1,C31H30NO4-,-1.0,36.0,66.0,1.0,29a73ba6e8d49e4953cd2fd68913fcc108f7c4a4b1f8202d6382d1a9d24d3243,-2.40929881919301,-49.2760243651721,-0.0669249671998058,1,1,1,matched,complete
ATP-HTVS-081D95190B15,78402,rxn503b____EMOL530803____EMOL13728749____EMOL313110234,78402-3,20,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,[NH3+][C@@H](C#Cc1cnc2ccccc2c1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,[NH3+]C(C#Cc1cnc2ccccc2c1NC(=O)C#Cc1ccccc1)Cc1cccc(F)c1,O=C(C#Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,C28H21FN3O+,1.0,33.0,54.0,1.0,f4338ea306706acc9b06e247eac7ef46d2226f8f06c38e63e6da67cdb2d25866,-6.07449494060147,-72.9698357861518,-0.184075604260651,3,3,3,matched,complete
ATP-HTVS-08266C4344A3,88675,rxn503b____EMOL495084____EMOL13728749____EMOL313110234,88675-4,70,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,[NH3+][C@H](C#Cc1cnc2ccccc2c1NC(=O)c1cc(F)cc(F)c1)Cc1cccc(F)c1,[NH3+]C(C#Cc1cnc2ccccc2c1NC(=O)c1cc(F)cc(F)c1)Cc1cccc(F)c1,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1,C26H19F3N3O+,1.0,33.0,52.0,1.0,ad30df540c98deb6d19c84b1e825d5516da4ec5a0c3621e313b911926818025f,-5.33799910271163,-66.2000393142394,-0.161757548567019,2,2,2,matched,complete
ATP-HTVS-0852D38F8C28,46851,m_2430bbb____22528438____13420474,46851-1,1301,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(Cc1ccc(C[NH+](C)C)cc1)C(=O)Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,CN(Cc1ccc(C[NH+](C)C)cc1)C(=O)Nc1c(-c2ccccc2)c2cc(Cl)ccc2[nH]c1=O,O=C(NCc1ccccc1)Nc1c(-c2ccccc2)c2ccccc2[nH]c1=O,C27H28ClN4O2+,1.0,34.0,62.0,1.0,923634bb510ab6c943b1393f19ee86b28eec1845849e998d3b7f0ef717dcaa0f,-1.52630325310868,-40.9668901617089,-0.0448912721502554,2,2,2,matched,complete
ATP-HTVS-08590B5C6743,87873,rxn505a____EMOL5415347____EMOL313123100____EMOL539496,87873-1,127,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2cccc(O)c2)nc1-c1ccccc1,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2cccc(O)c2)nc1-c1ccccc1,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,C28H25N4O2+,1.0,34.0,59.0,1.0,bcebbaaa9e4fb666933513167d95f2dec6aa6579556119754f608d8413e7af94,-4.88985591725625,-65.5046489240446,-0.143819291684007,2,2,2,matched,complete
ATP-HTVS-086F5E4227DC,20162,WXDL_15E____QS5063____LN00213588____BT4994,20162-1,147,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccc(CNc2ccc(-c3ccc(C#N)cc3)s2)cc1,C[NH+](C)Cc1ccc(CNc2ccc(-c3ccc(C#N)cc3)s2)cc1,c1ccc(CNc2ccc(-c3ccccc3)s2)cc1,C21H22N3S+,1.0,25.0,47.0,1.0,2abe98c384252ed51aa004748627b87e2df46ce44be494cd12bc5dbac4e978b9,-4.91629733977056,-54.2576435533922,-0.196651893590822,2,2,2,matched,complete
ATP-HTVS-08A6E1F87809,61538,m_282030aaa____21929760____22360182____21961622,61538-1,373,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1c(N)cccc1CNc1nc(NCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,Cc1c(N)cccc1CNc1nc(NCc2ccc(C[NH+](C)C)cc2)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C26H32N6+2,2.0,32.0,64.0,1.0,c11d92a5c016d66202d25cf98ee8db2f3eef0234754fee43165afe7886a3fe1c,-4.18003369774354,-56.382920881429,-0.130626053054486,3,3,3,matched,complete
ATP-HTVS-093491EAEBEC,53250,m_282030aaa____21896940____22360182____21941646,53250-1,521,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(N)cc2Cl)c2ccccc2[nH+]1,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(N)cc2Cl)c2ccccc2[nH+]1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,C25H28ClFN6+2,2.0,33.0,61.0,1.0,bc25b841209e920bdc836e033bc67aacbcaf15f23c6ae9ad4755586689271fb7,-3.78030398240935,-50.4945348347977,-0.114554666133617,3,3,3,matched,complete
ATP-HTVS-09A5DA8CBD66,30690,m_282030aaa____21930822____22360182____21967972,30690-2,324,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccc(CCNc2nc(NC[C@H](c3ccccc3)[NH+](C)C)c3ccccc3[nH+]2)cc1,C[NH+](C)Cc1ccc(CCNc2nc(NCC(c3ccccc3)[NH+](C)C)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCCc3ccccc3)c3ccccc3[nH+]2)cc1,C29H39N6+3,3.0,35.0,74.0,1.0,cbdea01b3812b07d2c6d93dd524e54c27ce27b61860acc5e9ede45e8ea00936b,-4.32064354787896,-60.6444571175641,-0.123446958510827,2,2,2,matched,complete
ATP-HTVS-09A833AE3D1D,90339,rxn501b____EMOL5415347____EMOL44466703____EMOL728493,90339-1,547,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccccc1C(=O)Nc1nc2ccccc2cc1-c1ccnc(Cl)c1,C[NH+](C)Cc1ccccc1C(=O)Nc1nc2ccccc2cc1-c1ccnc(Cl)c1,O=C(Nc1nc2ccccc2cc1-c1ccncc1)c1ccccc1,C24H22ClN4O+,1.0,30.0,52.0,1.0,f3a6cb15f09c8fd1db6ffe149101324b8ddbde28df4d3c89479f2c2bb65ca004,-3.68111560471429,-49.8120821041142,-0.122703853490476,2,2,2,matched,complete
ATP-HTVS-09F9B4EC4E97,20514,WXDL_15E____QS1365____LN00190257____BT4142,20514-1,437,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CCCc1ccc(C[NH2+]Cc2ncc(-c3ccccc3C)cn2)cc1,CCCc1ccc(C[NH2+]Cc2ncc(-c3ccccc3C)cn2)cc1,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,C22H26N3+,1.0,25.0,51.0,1.0,5be499ab26899b435e7be44a6b88906a88b9baae46fd2c6b3d0432efd37c633e,-4.0071540234108,-48.4057268442472,-0.160286160936432,2,2,2,matched,complete
ATP-HTVS-0A1AFDA96BE3,90754,rxn207____EMOL952557____EMOL480996,90754-1,368,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CN(Cc1ccccc1)[C@H]1C(=O)N(Cc2ccccc2)c2ccccc21,CN(Cc1ccccc1)C1C(=O)N(Cc2ccccc2)c2ccccc21,O=C1C(NCc2ccccc2)c2ccccc2N1Cc1ccccc1,C23H22N2O,0.0,26.0,48.0,1.0,f24362c937ece97a443e2056975061beb57f17588f3d508f02539fa0373bd162,-4.20118108704855,-34.9248241088317,-0.161583887963406,6,6,6,matched,complete
ATP-HTVS-0A1D74055304,29089,m_270004bbb____15507316____21002124,29089-1,67,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,OCc1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,OCc1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,c1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,C27H28NO2+,1.0,30.0,58.0,1.0,a6ff3a48987edfbacc4e4ca3d4423f0b0a36e211756031a6235dc56eeba838f4,-5.16115024103222,-57.242043070056,-0.172038341367741,1,1,1,matched,complete
ATP-HTVS-0A30D9D79A37,89123,rxn502c____EMOL478180____EMOL44472687____EMOL5415369,89123-2,1218,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,CN(Cc1ccccc1C[NH+]1CCCC1)c1c(NC(=O)c2ccccc2)cnc2ccccc12,CN(Cc1ccccc1C[NH+]1CCCC1)c1c(NC(=O)c2ccccc2)cnc2ccccc12,O=C(Nc1cnc2ccccc2c1NCc1ccccc1C[NH+]1CCCC1)c1ccccc1,C29H31N4O+,1.0,34.0,65.0,1.0,86640f26c210545cf6f3d8bbd13dfd6376853bf2a50d848e8dcdb0537f5c6d88,-1.8144976552467,-47.5659593905205,-0.0533675780954911,1,1,1,matched,complete
ATP-HTVS-0A53D5277C22,24418,m_2230bbb____22403994____7471132,24418-6,1148,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,COc1ccc([C@@H](CN(C)C)NCc2nc3ccccc3c(-c3ccccc3)c2Cl)cc1,COc1ccc(C(CN(C)C)NCc2nc3ccccc3c(-c3ccccc3)c2Cl)cc1,c1ccc(CNCc2cc(-c3ccccc3)c3ccccc3n2)cc1,C27H28ClN3O,0.0,32.0,60.0,1.0,017027f785bdff23c563b8b05f676cb96ab0f37675ee8ba0521c655cff5c2add,-2.02757734796739,-42.3316779919538,-0.063361792123981,1,1,1,matched,complete
ATP-HTVS-0A81E0DFACE9,19938,WXDL_15E____QS5063____LN00190257____BT4141,19938-1,181,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,COc1ccccc1-c1cnc(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)nc1,COc1ccccc1-c1cnc(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)nc1,c1ccc(C[NH2+]Cc2ncc(-c3ccccc3)cn2)cc1,C22H28N4O+2,2.0,27.0,55.0,1.0,d290294c28d60935e1207114b6d600460041a2d30775dcca01d98afa041d14cc,-4.7467795765273,-60.1248076411135,-0.175806650982492,4,4,4,matched,complete
ATP-HTVS-0A8B3D0EFFB7,1954,YAS_R004____OTV2825775____OTV999855____OTV1055862,1954-3,114,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,Cc1ccc([C@@H](O)CNc2cc(-c3ccncc3)[nH+]c3c(F)cccc23)cc1,Cc1ccc(C(O)CNc2cc(-c3ccncc3)[nH+]c3c(F)cccc23)cc1,c1ccc(CCNc2cc(-c3ccncc3)[nH+]c3ccccc23)cc1,C23H21FN3O+,1.0,28.0,49.0,1.0,71c677891b222e029e0dd6c36d06726c63342590a2318226e7e62dc8c99a684e,-5.05094522348199,-63.7455179271545,-0.180390900838643,4,4,4,matched,complete
ATP-HTVS-0A8D2667A5C6,69794,rxn502b____EMOL492715____EMOL13728749____EMOL50155899,69794-1,650,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,C[NH+](C)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2cccc(Cl)c2)cc1,C[NH+](C)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2cccc(Cl)c2)cc1,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12,C27H28ClN4O+,1.0,33.0,61.0,1.0,c02cdae4872d980e3f9a290dae4b02c52e45fa196e33bcaa494b0d04e08ba51e,-3.43908277029645,-48.4115454776529,-0.104214629402923,3,3,3,matched,complete
ATP-HTVS-0AAFA8CB92ED,43169,m_282030aaa____21928756____22360182____21973156,43169-1,138,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[NH+](C)Cc1ccccc1CNc1nc(NCCc2ccc(N)cc2)c2ccccc2[nH+]1,C[NH+](C)Cc1ccccc1CNc1nc(NCCc2ccc(N)cc2)c2ccccc2[nH+]1,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,C26H32N6+2,2.0,32.0,64.0,1.0,c1d2edf67e80d493f5fbddd220a1f9989f049130d821adcfe86be94cf8a432b3,-4.84593814132737,-57.9677303367685,-0.15143556691648,4,4,4,matched,complete
ATP-HTVS-0AE85D2EF5B8,94338,rxn505a____EMOL5415347____EMOL313123100____EMOL29480358,94338-1,85,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2ccccc2C[NH3+])nc1-c1ccccc1,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(C#Cc2ccccc2C[NH3+])nc1-c1ccccc1,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,C29H29N5O+2,2.0,35.0,64.0,1.0,f60b5a705540bf28e33a98d0624dcc15a230525685b91889c9095b29bd558c83,-5.19876401981564,-63.7117791308191,-0.148536114851876,3,3,3,matched,complete
ATP-HTVS-0B0619B736F3,87937,rxn502b____EMOL495084____EMOL44466703____EMOL712348,87937-1,602,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)c1cc(F)cc(F)c1,N#CCN(c1ccccc1)c1cc2ccccc2nc1NC(=O)c1cc(F)cc(F)c1,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1,C24H16F2N4O,0.0,31.0,47.0,1.0,2602128c5df23e8ee2123f4e19d757f5d0138d8928240383d42d7aa529d58460,-3.55560968432524,-38.8285340087152,-0.114697086591137,1,1,1,matched,complete
ATP-HTVS-0B15CB8240E3,99809,rxn503b____EMOL711278____EMOL44466703____EMOL317509298,99809-2,462,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,CC(=O)c1ccccc1C(=O)Nc1nc2ccccc2cc1C#CCN[C@@H](C)c1ccccc1F,CC(=O)c1ccccc1C(=O)Nc1nc2ccccc2cc1C#CCNC(C)c1ccccc1F,O=C(Nc1nc2ccccc2cc1C#CCNCc1ccccc1)c1ccccc1,C29H24FN3O2,0.0,35.0,59.0,1.0,6f2ecfa69a86e1be78e107c65515570c04e6a82e8e4f011ef51b2b0eda93950b,-3.92893107291661,-47.4690797661857,-0.112255173511903,2,2,2,matched,complete
ATP-HTVS-0B527D484045,76929,rxn102c____EMOL331057570____EMOL76738571,76929-2,171,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,C[C@H](Nc1cc(Cl)ccc1[C@H](C[NH3+])N(C)C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,CC(Nc1cc(Cl)ccc1C(C[NH3+])N(C)C)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,O=c1c2ccccc2cc(CNc2ccccc2)n1-c1ccccc1,C27H29Cl2N4O+,1.0,34.0,63.0,1.0,564b5ac70e2689e451954ed88e5400c9c8fcfd6bde530cf0efc208104e075ba1,-4.70705017394486,-55.5841397223898,-0.138442652174849,7,7,7,matched,complete
