canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file
ATP-HTVS-595807F16B2C,73795,rxn512b____EMOL24630243____EMOL49851977____EMOL2873214,73795-2,469,-3.87491169423339,-3.91801169423339,-47.7094594625598,-37.7237737178802,-34.2256507873535,-3.49812293052673,6.25334501266479,0.0431,-0.124997151426883,-0.392663632646982,-0.873911338831508,6.5,0,0,0,0,2,-5.601,1,0.0694131,9.984,0,0.698,80.63,270.858,0.7806658,3,0,17,8.408,0.0000157401499225546,7,453.001,5,0,31,90.669,325.314,64.476,0.21,-8.085,0.666,-5.121,15.339,4.693,20.844,8.834,-5.338,105.946,218.874,48.642,17,9,0,0,1,0,0,788.495,0,1435.981,111.693,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-595807F16B2C,73795,rxn512b____EMOL24630243____EMOL49851977____EMOL2873214,73795-3,983,-2.42741453329148,-4.00201453329148,-49.6387280532483,-41.180614233017,-37.9249839782715,-3.25563025474548,4.34768724441528,1.5746,-0.0783036946223057,-0.245981711015709,-0.547456368578613,6.5,0,0,0,0,2,-5.601,1,0.098609,11.657,0,0.722,88.948,271.13,0.8118515,3,0,17,8.443,0.0000597756204648299,7,453.001,5,0,31,86.341,263.266,65.894,0.199,-7.284,0.498,-5.493,14.314,4.195,20.306,8.347,-4.387,88.35,185.961,45.732,17,9,0,0,1,0,0,737.681,0,1378.068,114.338,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-595807F16B2C,73795,rxn512b____EMOL24630243____EMOL49851977____EMOL2873214,73795-4,1151,-2.02457204698889,-3.59917204698889,-41.62788134279,-36.1383594274521,-34.5838165283203,-1.55454289913177,6.42543315887451,1.5746,-0.065308775709319,-0.205159724209785,-0.45660304227783,6.5,0,0,0,0,2,-5.601,1,0.0593284,9.204,0,0.691,81.662,256.282,0.7824926,3,0,17,8.412,0.0000190398766087244,7,453.001,5,0,31,90.241,331.492,66.178,0.209,-8.085,0.642,-5.118,15.322,4.65,20.647,8.873,-5.259,103.585,220.62,48.376,17,9,0,0,1,0,0,783.689,0,1427.869,114.253,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5993E100A2C1,94626,rxn514b____EMOL2739194____EMOL17362570____EMOL975590,94626-1,274,-4.42551578845515,-4.46581578845515,-54.0016626074489,-45.3325548171997,-36.7792015075684,-8.55335330963135,17.8478527069092,0.0403,-0.13016222907221,-0.421675092887256,-0.977720569182993,7,0,0,0,0,1,-5.729,1,0.0084965,3.436,0,0.743,73.905,217.133,0.8594556,3,0,22,8.406,0.227202762183533,6,453.583,5,0,34,100,409.669,56.272,-0.127,-6.486,0.482,-2.829,14.45,4.393,20.312,10.046,-3.471,491.996,254.259,48.876,22,7,0,0,0,0,0,700.707,0,1389.607,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-59B1C5906543,73635,rxn512b____EMOL483896____EMOL525138____EMOL50155899,73635-1,224,-4.57317795157002,-4.61327795157002,-47.0474091345326,-39.6643686294556,-29.4141864776611,-10.2501821517944,15.8353805541992,0.0401,-0.157695791433449,-0.484491432817023,-1.04714178512249,6.7,0,0.0096298,0,0,2,-3.781,1,0.0186663,4.923,1,0.357,100.855,289.478,0.8273326,2,0,17,8.31,0.00330536297242476,7,409.545,5,0,29,79.178,275.235,66.826,-0.15,-7.091,0.404,-5.574,13.362,3.317,19.137,9.82,-2.519,68.122,48.575,42.022,17,10,0,0,1,0,0,695.758,0,1298.555,30.19,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-59B1C5906543,73635,rxn512b____EMOL483896____EMOL525138____EMOL50155899,73635-2,1297,-1.54746658750155,-3.16296658750155,-30.8765404895413,-27.5366871356964,-24.2172317504883,-3.31945538520813,5.30348825454712,1.6155,-0.0533609168103984,-0.163941642366596,-0.354330608170948,6.7,0,0.0091001,0,0,2,-3.781,1,0.0087744,3.422,1,0.409,94.566,281.727,0.7961948,2,0,17,8.296,0.00130499999848726,7,409.545,5,0,29,82.105,330.134,67.17,-0.163,-7.856,0.485,-5.264,14.106,3.634,19.621,10.248,-3.232,78.15,56.092,43.985,17,10,0,0,1,0,0,736.256,0,1334.518,29.829,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-59B957CB7E9F,77507,rxn502c____EMOL519605____EMOL49259969____EMOL44153840,77507-1,498,-3.81034889998009,-3.82784889998009,-53.5458408535165,-43.4483661651611,-39.1911773681641,-4.25718879699707,5.1036810874939,0.0175,-0.108867111428003,-0.356111540057653,-0.836456149683163,6.75,0,0.0126529,0,0,2,-5.529,1,0.0217302,5.665,2,0.616,71.718,316.067,0.8312226,3,0,21,8.047,0.00374386561404099,7,487.659,5,0,35,91.504,330.545,58.495,0.094,-7.292,0.811,-4.746,15.384,4.577,23.149,11.435,-3.369,128.705,104.117,49.034,21,11,0,0,1,0,0,754.445,0,1476.624,36.115,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-59E59E09D09E,55489,m_282030aaa____21894442____23157418____21940090,55489-1,580,-3.6193170272175,-3.6634170272175,-58.5123129583285,-45.555700302124,-37.3483200073242,-8.2073802947998,2.84163904190063,0.0441,-0.1034090579205,-0.338257885131213,-0.794520413887788,7.5,0,0.0136798,1,0,1,-5.319,1,0.0147218,4.699,2,1.198,53.001,281.756,0.8172811,3,0,22,8.581,1.00814838700103,5,468.6,7,0,35,100,440.592,71.033,-0.17,-5.942,0.443,-2.047,16.025,4.431,24.262,15.466,-3.621,427.204,416.428,51.658,22,10,0,0,0,32.608,0,775.349,0,1499.876,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-59E59E09D09E,55489,m_282030aaa____21894442____23157418____21940090,55489-2,780,-3.05619679287158,-4.61729679287158,-53.2480354396317,-43.4188287258148,-41.1515159606934,-2.26731276512146,5.50789022445679,1.5611,-0.0873199083677595,-0.285629210132029,-0.67090302466862,7.5,0,0.0135771,1,0,1,-5.319,1,0.022935,5.881,2,0.844,35.79,292.581,0.8141633,3,0,22,8.214,0.201631544603806,5,468.6,7,0,35,100,452.838,73.068,-0.001,-6.05,0.463,-1.686,16.076,4.615,24.457,13.304,-4.68,1057.706,625.106,52.109,22,10,0,0,0,3.648,0,781.21,1,1508.243,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A1C186863E4,25313,m_282030aaa____21890430____22360182____21967972,25313-9,1223,-1.80644285330172,-3.66674285330172,-52.6561319337399,-42.5416142940521,-38.6699600219727,-3.87165427207947,4.01276540756226,1.8603,-0.0516126529514777,-0.168828410048953,-0.396554298138765,8,0,0.0118064,0,0,1,-6.186,1,0.0122143,4.164,1,0.718,60.737,310.876,0.9015246,2,0,22,8.17,45.3842926429433,6,487.662,6,0,35,77.704,289.931,60.486,-0.16,-5.234,0.46,-2.624,14.111,4.338,21.344,13.159,-1.407,26.112,424.822,46.366,22,11,0,0,0,0,0,677.6,0,1419.644,16.057,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A1C186863E4,25313,m_282030aaa____21890430____22360182____21967972,25313-12,1308,-1.5511225913632,-3.4114225913632,-55.8307518164298,-45.1099524497986,-39.1110229492188,-5.99892950057983,1.97135639190674,1.8603,-0.0443177883246628,-0.144966424159072,-0.340505834115351,8,0,0.0105556,0,0,1,-6.186,1,0.0144121,4.655,1,0.617,51.859,356.193,0.8374613,2,0,22,8.016,3.77136815622615,6,487.662,6,0,35,82.755,333.534,59.723,-0.154,-6.479,0.649,-2.307,15.111,4.943,22.505,13.588,-2.805,31.697,525.515,50.139,22,11,0,0,0,0,0,757.894,0,1503.53,16.308,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A2EB4E9D835,63779,m_282030aaa____21933780____22360182____21945542,63779-1,34,-5.66214009987454,-5.70914009987454,-66.9305295650397,-46.8104372024536,-37.5142517089844,-9.29618549346924,12.7910242080688,0.047,-0.166533532349251,-0.539503996072898,-1.25092556571258,6.75,0,0.0132538,0,0,1,-6.029,0,0.0177087,5.019,2.25,0.658,85.898,229.256,0.8008159,3,0,22,8.087,0.00675250461952565,5,458.537,7,0,34,100,421.401,82.294,-0.406,-7.491,0.72,-2.817,15.38,4.68,23.534,12.977,-5.015,378.641,270.589,49.03,22,9,0,0,0,0,27.376,763.93,0,1422.762,27.376,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5A38D2E65B38,77890,rxn503b____EMOL18624763____EMOL30488121____EMOL41348343,77890-1,300,-4.37969883780927,-4.43189883780927,-54.462976241602,-39.77716755867,-37.1807823181152,-2.59638524055481,5.8484992980957,0.0522,-0.128814671700273,-0.41730953012736,-0.967598319663383,7.5,0,0.0105319,0,0,1,-5.99,1,0.0404009,7.465,1,1.492,115.231,150.777,0.841469,3,0,22,8.817,0.00579870202104993,3,467.954,5,0,34,92.29,399.471,81.146,-0.43,-6.728,0.591,-3.627,15.155,4.129,22.635,12.258,-4.28,199.554,172.663,48.364,22,7,0,0,0,0,0,712.124,0,1379.251,46.645,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5A38D2E65B38,77890,rxn503b____EMOL18624763____EMOL30488121____EMOL41348343,77890-2,985,-2.46995061765067,-3.93545061765067,-51.3881984660126,-44.168416261673,-41.7666358947754,-2.40178036689758,9.5432767868042,1.4655,-0.0726456064014904,-0.235343563532592,-0.545681371207197,7.5,0,0.0101422,0,0,1,-5.99,1,0.0353474,7.04,1,1.486,115.411,161.448,0.8192281,3,0,22,8.844,0.00216691790778218,3,467.954,5,0,34,93.14,415.627,81.603,-0.491,-7.165,0.64,-3.573,15.521,4.28,22.881,12.435,-4.761,198.774,172.705,49.429,22,7,0,0,0,0,0,739.486,0,1402.021,47,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-2,321,-4.2751000959887,-4.3390000959887,-55.2942034713343,-44.3018627166748,-36.0510597229004,-8.25080299377441,19.0102252960205,0.0639,-0.125738238117315,-0.407343079597878,-0.944489523699889,6.7,0,0.0161308,0,0,1,-5.997,0,0.0219408,5.566,3,0.468,83.238,237.848,0.8460884,3,0,22,7.857,0.0787156451414025,7,459.565,6,0,34,100,351.373,67.992,-0.361,-6.424,0.603,-2.822,14.689,4.548,23.923,12.99,-3.944,401.286,368.835,46.648,22,11,0,0,1,0,46.955,719.415,1,1412.033,46.955,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-1,436,-3.95020403762397,-4.01410403762397,-51.7936207140908,-38.0245981216431,-30.9166259765625,-7.10797214508057,7.80166101455688,0.0639,-0.116182471694823,-0.37638610596171,-0.872710871381362,6.7,0,0.0170482,0,0,1,-5.997,0,0.0003283,0.675,3,0.604,73.573,245.772,0.8840175,3,0,22,8.051,0.611949213436367,6,459.565,6,0,34,100,339.888,66.981,-0.276,-5.756,0.573,-2.685,14.483,4.388,23.198,12.744,-3.191,495.578,335.967,45.575,22,11,0,0,0,0,21.47,680.703,1,1387.97,21.47,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-5,940,-2.59508726668332,-4.82458726668332,-60.820234376095,-45.5870890617371,-38.0915451049805,-7.49554395675659,5.58753728866577,2.2295,-0.0763260960789213,-0.247266921312062,-0.573327566942624,6.7,0,0.017624,0,0,1,-5.997,0,0.0113895,3.933,3,0.725,78.077,225.799,0.9006837,3,0,22,8.143,0.696275904878698,6,459.565,6,0,34,100,307.615,69.101,-0.227,-5.332,0.511,-2.881,13.891,4.246,22.965,12.51,-2.938,449.153,416.686,44.069,22,11,0,0,0,0,46.97,658.461,0,1358.018,46.97,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-3,969,-2.53447948893193,-4.13067948893193,-51.6920702193863,-38.3863253593445,-33.6845092773438,-4.70181608200073,2.05166435241699,1.5962,-0.0745435143803509,-0.24149204861142,-0.559937608846758,6.7,0,0.0154561,0,0,1,-5.997,0,0.0034393,2.217,3,0.665,72.374,218.944,0.8172044,3,0,22,8.054,0.0608199317860311,6,459.565,6,0,34,100,412.536,65.392,-0.308,-7.183,0.623,-2.407,15.261,4.776,24.038,13.408,-4.472,508.723,476.702,47.914,22,11,0,0,0,0,46.965,750.818,0,1429.061,46.965,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-4,1273,-1.6670532098443,-3.2632532098443,-45.852965465858,-37.1038222312927,-31.1421432495117,-5.96167898178101,3.96910762786865,1.5962,-0.0490309767601266,-0.158841330753557,-0.368298813313301,6.7,0,0.0152001,0,0,1,-5.997,0,0.0212869,5.548,3,0.578,88.076,230.341,0.8100201,3,0,22,7.938,0.0169707371252229,7,459.565,6,0,34,100,398.085,69.065,-0.481,-7.231,0.661,-2.747,15.447,4.749,24.501,13.447,-4.686,361.059,329.069,48.455,22,11,0,0,1,0,46.963,763.465,0,1446.039,46.963,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A3D1DB8098B,55105,m_282030aaa____21899930____22360182____21940090,55105-6,1349,-1.39438423095872,-3.62388423095872,-51.4833896056511,-39.9761526584625,-36.7318916320801,-3.24426102638245,1.38314974308014,2.2295,-0.0410113009105506,-0.13286069425939,-0.308058587771677,6.7,0,0.0153746,0,0,1,-5.997,0,0.0011215,1.268,3,0.61,76.587,246.969,0.8147114,3,0,22,7.976,0.0346377569217499,7,459.565,6,0,34,100,384.276,69.71,-0.355,-7.089,0.634,-2.584,15.143,4.741,23.945,13.254,-4.539,464.01,431.59,47.836,22,11,0,0,1,0,46.967,754.799,0,1433.855,46.967,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
ATP-HTVS-5A74948D5858,90114,rxn102b____EMOL723898____EMOL6283227,90114-1,602,-3.57609795684587,-3.72249795684587,-40.3083821161133,-32.8270808458328,-32.2138824462891,-0.613198399543762,1.50475633144379,0.1464,-0.115357998607931,-0.362383384510742,-0.806519683509351,3.25,1,0.0100165,0,0,0,-7.303,-2,0.0360908,6.538,3.25,0.808,145.656,110.746,0.9255835,3,0,22,7.87,0.219846680063901,5,411.502,5,0,31,91.185,328.535,88.926,-1.052,-2.495,0.52,-2.279,13.509,4.802,20.345,10.549,-3.994,104.289,54.654,39.251,22,8,0,0,0,0,0,584.938,1,1184.514,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5AAA6558FE6F,81315,rxn502b____EMOL18624763____EMOL44466703____EMOL18628026,81315-1,314,-4.31511428369591,-4.36731428369591,-51.8140148659191,-41.9139764308929,-38.9447975158691,-2.9691789150238,9.92324066162109,0.0522,-0.126915125991056,-0.411155739437949,-0.95332978012436,8,0,0.0133871,0,0,1,-6.385,0,0.056113,9.225,2,0.892,118.879,219.967,0.7553239,1,0,22,8.575,0.0000430135515032343,6,449.554,6,0,34,94.015,506.273,87.365,-0.97,-8.632,0.709,-3.126,17.481,4.53,25.933,14.829,-6.894,184.277,87.961,53.59,22,9,0,0,1,0,0,845.119,2,1516.452,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AAA6558FE6F,81315,rxn502b____EMOL18624763____EMOL44466703____EMOL18628026,81315-2,362,-4.16304285363972,-4.21524285363972,-50.7259601757035,-40.4053785800934,-37.0340805053711,-3.37129807472229,8.32469081878662,0.0522,-0.122442436871756,-0.396665963000653,-0.919732935765816,8,0,0.0134169,0,0,1,-6.385,0,0.0612127,9.629,2,0.903,120.001,219.275,0.7564037,1,0,22,8.606,0.0000433865108382199,6,449.554,6,0,34,93.702,503.969,87.502,-0.979,-8.603,0.705,-3.154,17.447,4.509,25.977,14.817,-6.861,179.818,85.663,53.496,22,9,0,0,1,0,0,843.245,2,1514.653,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AAA6558FE6F,81315,rxn502b____EMOL18624763____EMOL44466703____EMOL18628026,81315-3,849,-2.7861052529565,-4.2516052529565,-48.8091120018043,-40.453496158123,-39.6907691955566,-0.762726962566376,5.71326065063477,1.4655,-0.0819442721457795,-0.265467630778516,-0.615528797983401,8,0,0.0134497,0,0,1,-6.385,0,0.0574309,9.315,2,0.891,119.653,215.989,0.756948,1,0,22,8.565,0.0000484165825896087,6,449.554,6,0,34,93.645,505.548,87.833,-0.973,-8.602,0.695,-3.142,17.414,4.489,25.879,14.82,-6.825,181.189,86.369,53.355,22,9,0,0,1,0,0,841.19,2,1510.749,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AAA6558FE6F,81315,rxn502b____EMOL18624763____EMOL44466703____EMOL18628026,81315-4,985,-2.4216732686628,-3.8871732686628,-43.087877732792,-39.3559300899506,-36.308032989502,-3.04789710044861,13.0951776504517,1.4655,-0.0712256843724354,-0.230743567375778,-0.535015550682004,8,0,0.0134471,0,0,1,-6.385,0,0.0567001,9.255,2,0.899,120.96,214.997,0.7567681,1,0,22,8.599,0.0000454600839159018,6,449.554,6,0,34,93.364,505.391,87.755,-0.989,-8.604,0.695,-3.167,17.423,4.479,25.872,14.828,-6.828,176.093,83.746,53.349,22,9,0,0,1,0,0,841.347,2,1510.634,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AC0D5CB90EF,60835,m_2230bdc____14772912____19436808,60835-2,1238,-1.75853160780959,-1.76793160780959,-32.9208827329578,-30.7151591777802,-27.4713306427002,-3.24382853507996,2.44164156913757,0.0094,-0.0606390209589514,-0.186302284176191,-0.40265914567437,4.5,0,0.0069003,0,0,1,-5.593,2,0.0003879,0.684,1,0.524,56.989,75.089,0.8402657,3,0,18,9.036,0.00357116146277335,6,406.886,3,2,29,100,425.558,38.895,0.475,-6.872,0.903,-2.845,13.407,4.916,19.077,9.839,-5.211,711.828,1248.519,44.253,23,3,0,0,0,0,22.957,652.146,1,1206.133,94.511,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AC0D5CB90EF,60835,m_2230bdc____14772912____19436808,60835-1,1384,-1.02759382507953,-1.03699382507953,-20.5868309465522,-25.2522974014282,-23.4862251281738,-1.76607227325439,12.1506080627441,0.0094,-0.0354342698303286,-0.108865303283417,-0.235292928412114,4.5,0,0.0073871,0,0,1,-5.593,1,0.0322737,6.133,1,0.446,68.24,65.535,0.8792176,3,0,18,9.273,0.00837026117914356,6,406.886,3,2,29,100,376.931,42.737,0.434,-6.01,0.806,-3.224,12.808,4.553,18.904,9.483,-4.463,556.775,1006.254,42.161,23,3,0,0,0,0,26.929,609.167,0,1165.47,98.461,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AC0D5CB90EF,60835,m_2230bdc____14772912____19436808,60835-5,1437,-0.0184615524672678,-2.47996155246727,-38.888764175541,-33.6229562759399,-26.8168411254883,-6.80611515045166,2.50988125801086,2.4615,-0.000636605257491992,-0.00195585304171741,-0.00422722737042637,4.5,0,0.0067147,0,0,1,-5.593,1,0.0118801,3.809,1,0.505,58.869,66.939,0.8245185,3,0,18,8.916,0.00224107200822153,6,406.886,3,2,29,100,458.687,38.342,0.414,-7.285,0.939,-2.763,13.853,4.999,19.52,10.118,-5.496,683.197,1068.332,45.177,23,3,0,0,0,0,14.083,670.167,1,1221.313,85.672,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AC0D5CB90EF,60835,m_2230bdc____14772912____19436808,60835-6,1440,0.0971967411169761,-2.36430325888302,-35.5518245136001,-37.3511085510254,-32.7989959716797,-4.5521125793457,17.2767276763916,2.4615,0.00335161176265435,0.0102972132000116,0.0222555890190926,4.5,0,0.0068138,0,0,1,-5.593,1,0.0035565,2.079,1,0.473,71.862,53.171,0.8339703,3,0,18,8.87,0.00168438540261679,6,406.886,3,2,29,100,446.203,40.582,0.311,-7.073,0.926,-3.047,13.776,4.873,19.379,10.099,-5.336,514.44,821.828,44.82,23,3,0,0,0,0,17.581,660.423,0,1215.378,89.187,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5AC0D5CB90EF,60835,m_2230bdc____14772912____19436808,60835-3,1460,1.79836047769889,-0.663139522301109,-14.5804554474036,-13.2308542728424,-10.5231866836548,-2.70766758918762,2.55809545516968,2.4615,0.062012430265479,0.190521832692454,0.411778946906022,4.5,0,0.0066336,0,0,1,-5.593,1,0.0107757,3.629,1,0.481,68.73,51.523,0.814868,3,0,18,8.72,0.00113569757493101,6,406.886,3,2,29,100,470.579,41.239,0.306,-7.498,0.937,-2.903,14.01,4.953,19.593,10.286,-5.651,550.846,866.588,45.319,23,3,0,0,0,0,15.911,678.364,1,1222.018,87.532,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae
ATP-HTVS-5B1B34F83C18,97985,rxn318____EMOL195078550____EMOL481226____EMOL476666,97985-2,990,-2.46053830436546,-3.23913830436546,-44.4476215642281,-37.4215321540833,-34.476261138916,-2.94527101516724,1.79698777198792,0.7786,-0.0820179434788488,-0.254848819760035,-0.559061112463949,5.5,0,0.0082629,0,0,1,-7.201,1,0.0131331,4.032,1,0.869,62.206,78.613,0.8376444,3,0,22,9.028,0.00710535726498083,2,486.77,4,0,30,100,353.159,53.651,0.431,-6.569,0.659,-2.908,13.53,4.87,19.513,9.765,-4.927,635.188,2920.703,42.907,22,6,0,0,0,0,40.504,665.627,0,1237.909,171.65,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5B32A3AFA3A9,56418,m_2708bba____6009228____23885438,56418-2,526,-3.76487956836908,-5.47887956836908,-49.53434425777,-35.3112487792969,-24.0563926696777,-11.2548561096191,5.06961917877197,1.714,-0.13445998458461,-0.408299705894686,-0.869044746047046,4,0,0.0096281,1,0,0,-5.404,-1,0.024063,5.555,3,0.89,85.677,337.63,0.793229,3,0,16,8.792,0.0371183763064113,5,378.473,6,0,28,100,296.276,77.76,-0.766,-4.916,0.515,-1.383,13.565,4.368,20.934,12.518,-5.626,1006.377,780.937,43.496,16,7,0,0,0,22.697,0,719.583,0,1282.247,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5B32A3AFA3A9,56418,m_2708bba____6009228____23885438,56418-1,550,-3.71281731216374,-3.74661731216374,-45.5643619968548,-38.9577851295471,-35.526538848877,-3.43124628067017,6.24008417129517,0.0338,-0.132600618291562,-0.402653574720811,-0.85702724870059,4,0,0.0096507,1,0,0,-5.404,-1,0.0342273,6.601,3,0.861,83.098,339.963,0.7913405,3,0,16,7.984,0.057285708521062,6,378.473,6,0,28,100,294.838,75.883,-0.743,-4.94,0.489,-1.34,13.456,4.326,20.915,12.747,-5.48,998.218,829.933,43.12,16,7,0,0,0,26.213,0,717.9,0,1273.189,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz
ATP-HTVS-5B9C564ED935,40865,m_270004bbb____8349710____7548352,40865-1,275,-4.41592975128322,-4.59822975128322,-61.4695639838706,-42.4272918701172,-29.148078918457,-13.2792129516602,3.60232639312744,0.1823,-0.152273439699421,-0.467832250368481,-1.01113593472712,5.25,0,0.0067456,0,0,2,-4.058,1,0.0003952,0.738,1,0.242,33.924,335.16,0.7698919,3,0,18,8.884,0.00363640312792855,8,391.512,5,0,29,100,409.206,43.688,0.316,-8.659,0.858,-3.772,14.565,4.926,18.922,8.816,-4.26,293.764,161.094,45.884,18,11,0,0,1,0,0,778.289,1,1379.141,0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib
