canonical_id,compound_code,title,variant,pose_index,glide_docking_score,glide_gscore,glide_emodel,glide_energy,glide_evdw,glide_ecoul,glide_einternal,glide_eff_state_penalty,glide_ligand_efficiency,glide_ligand_efficiency_sa,glide_ligand_efficiency_ln,quickprop_accpthb,quickprop_acid,quickprop_acxdn_5_sa,quickprop_amide,quickprop_amidine,quickprop_amine,quickprop_ciqplogs,quickprop_cns,quickprop_dip_2_v,quickprop_dipole,quickprop_donorhb,quickprop_ea_ev,quickprop_fisa,quickprop_fosa,quickprop_glob,quickprop_humanoralabsorption,quickprop_in34,quickprop_in56,quickprop_ip_ev,quickprop_jm,quickprop_metab,quickprop_mol_mw,quickprop_nando,quickprop_noncon,quickprop_nonhatm,quickprop_percenthumanoralabsorption,quickprop_pisa,quickprop_psa,quickprop_qplogbb,quickprop_qplogherg,quickprop_qplogkhsa,quickprop_qplogkp,quickprop_qplogpc16,quickprop_qplogpo_w,quickprop_qplogpoct,quickprop_qplogpw,quickprop_qplogs,quickprop_qppcaco,quickprop_qppmdck,quickprop_qppolrz,quickprop_ringatoms,quickprop_rotor,quickprop_rtvfg,quickprop_ruleoffive,quickprop_ruleofthree,quickprop_saamideo,quickprop_safluorine,quickprop_sasa,quickprop_stars,quickprop_volume,quickprop_wpsa,source_file,pose_count,variant_count,source_file_count,source_file_exists,known_internal_overlap,smiles,structure_status,feature_completeness,trace_complete,selection_eligible,docking_priority,emodel_priority,ligand_efficiency_priority,exploitation_score,selected_for_phase8,acquisition_id,priority,wave,selection_arm
ATP-HTVS-A86A798575A4,98241,rxn318____EMOL50155899____EMOL478180____EMOL917339,98241-1,186,-4.73478467522841,-4.77728467522841,-52.0224750386884,-36.9330492019653,-29.215353012085,-7.71769618988037,2.51709866523743,0.0425,-0.163268437076842,-0.501612365771587,-1.08414562684733,6.0,0,0.0,0,0,1,-4.789,1,0.0073596,3.046,0.0,0.842,44.238,201.874,0.8014268,3,0,22,9.104,0.0366435744204961,3,387.456,4,0,29,100.0,415.457,43.732,0.306,-7.453,0.46,-2.454,12.928,4.412,18.26,9.362,-4.57,940.344,875.766,45.044,22,5,0,0,0,0.0,42.54,704.109,0,1260.398,42.54,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.7323943661971831,0.3962033067973056,0.8187385180649112,0.6488058787507656,False,,,,
ATP-HTVS-A89DA5D53108,97121,rxn502b____EMOL1315007____EMOL7515103____EMOL324170366,97121-1,455,-3.9489168676843,-4.0116168676843,-57.4615738032413,-47.6183738708496,-38.2552223205566,-9.36315155029297,7.57127332687378,0.0627,-0.112826196219552,-0.369061968923121,-0.866874893944585,8.7,0,0.0210796,0,0,0,-6.471,-2,0.0376659,7.527,4.0,0.687,148.679,249.337,0.7691928,1,0,22,7.579,0.0166525573171095,11,472.543,8,0,35,100.0,427.426,108.458,-1.835,-7.305,0.323,-1.602,17.368,4.079,27.849,17.405,-5.851,385.457,176.539,50.425,22,12,0,0,2,0.0,0.0,825.442,2,1504.301,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3992651561543172,0.617881200244948,0.28903857930189836,0.44280465401102265,False,,,,
ATP-HTVS-A8B79B8D9CE4,98466,rxn503b____EMOL14063046____EMOL7515103____EMOL317509298,98466-1,642,-3.44496498682886,-3.69586498682886,-48.3949696206784,-41.6041107177734,-37.3000755310059,-4.30403518676758,5.75573062896729,0.2509,-0.0984275710522531,-0.321963111281155,-0.756246271487429,6.5,0,0.0118559,0,0,1,-7.64,0,0.0195634,5.299,2.0,1.325,146.921,136.892,0.7936373,1,0,22,8.517,5.7398037016e-06,5,482.944,5,0,35,90.304,394.068,82.803,-0.836,-7.477,0.851,-4.134,16.22,4.709,23.98,12.866,-6.791,99.896,155.154,49.911,22,8,0,0,1,0.0,25.939,775.343,1,1435.246,97.463,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.2222902633190447,0.24862216778934476,0.18738518064911205,0.2232088181261482,False,,,,
ATP-HTVS-A8F9662136B7,83170,rxn512c____EMOL25685613____EMOL43362984____EMOL44691345,83170-4,1440,0.0208565069133784,-1.63964349308662,-36.4594227805216,-36.66539478302,-34.7384147644043,-1.92698001861572,8.13675594329834,1.6605,0.0006134266739228,0.001987264289723,0.0046077873823687,6.0,0,0.0,0,0,1,-6.214,1,0.0261032,6.032,0.0,1.143,82.077,249.119,0.8357431,3,0,22,8.575,0.0162963229563871,6,454.571,6,0,34,100.0,390.874,71.429,-0.243,-6.78,0.762,-3.046,14.442,4.83,19.924,9.04,-4.4,411.588,209.657,48.868,22,7,0,0,0,0.0,0.0,722.07,0,1393.897,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.001837109614206981,0.039804041641151255,0.001837109614206981,0.013227189222290263,False,,,,
ATP-HTVS-A8FD4BE75532,89409,rxn502b____EMOL70144015____EMOL44466703____EMOL49839592,89409-2,445,-3.94151463345872,-3.96631463345872,-51.1582365213193,-40.5626721382141,-33.3823890686035,-7.1802830696106,5.05528593063354,0.0248,-0.106527422525911,-0.354973004713103,-0.854822121784071,8.75,0,0.0104705,0,0,1,-6.997,0,0.0305715,6.931,1.0,0.958,98.511,330.074,0.782234,3,0,22,8.604,0.000477896760486,5,493.607,7,0,37,100.0,407.097,82.927,-0.774,-7.723,0.642,-2.907,16.711,4.719,24.361,12.826,-6.107,287.491,142.255,53.563,22,11,0,0,1,0.0,0.0,835.681,0,1571.515,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3949785670545009,0.35884874464176364,0.22841396203306796,0.35082669932639315,False,,,,
ATP-HTVS-A9326BC55FC3,99138,rxn514b____EMOL712348____EMOL40480322____EMOL4279023,99138-1,54,-5.46522448944822,-5.51052448944822,-50.5418504554075,-35.7702188491821,-20.6431522369385,-15.1270666122437,6.50586891174316,0.0453,-0.188456016877525,-0.578996590904671,-1.25139782194813,8.0,0,0.0108518,0,0,1,-4.882,0,0.0412049,7.325,1.0,0.488,110.775,208.526,0.7823003,3,0,18,8.252,0.0011037059091213,7,385.468,6,0,29,88.028,417.906,78.03,-0.727,-7.774,0.205,-3.383,14.374,3.272,21.126,12.669,-5.16,219.951,106.503,44.816,18,8,0,0,1,0.0,0.0,737.206,0,1302.255,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9210042865890998,0.3337415799142682,0.939987752602572,0.7486221677893448,False,,,,
ATP-HTVS-A949B56C75C5,93891,rxn502b____EMOL502826____EMOL7515103____EMOL712348,93891-1,263,-4.46330346008272,-4.46330346008272,-51.1007839741004,-40.4888954162598,-35.3655815124512,-5.12331390380859,5.30231857299805,0.0,-0.139478233127585,-0.442815787475228,-0.999455309769779,7.0,0,0.0165862,0,0,0,-7.242,-2,0.0327101,6.57,3.0,1.327,213.989,77.122,0.7960258,1,0,22,8.365,0.0001534373097824,7,424.458,7,0,32,81.857,439.881,116.79,-2.23,-6.93,0.36,-3.05,15.828,3.367,24.056,15.229,-6.392,92.607,37.793,45.087,22,9,0,0,2,0.0,0.0,730.991,0,1319.811,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6099203919167177,0.3545621555419473,0.6056338028169014,0.5324556031843233,False,,,,
ATP-HTVS-A9572D0B6B20,80417,rxn512b____EMOL108753642____EMOL719673____EMOL49839592,80417-2,546,-3.71882034268651,-3.72362034268651,-48.7395690783397,-41.2223815917969,-36.5841407775879,-4.63824081420898,5.26592063903809,0.0048,-0.109377068902544,-0.354339242789314,-0.821591723076868,6.0,0,0.0138709,0,0,1,-7.037,0,0.0373044,7.298,3.0,0.518,80.181,271.777,0.8184714,3,0,21,8.287,0.0012250396016471,7,451.57,6,0,34,100.0,397.257,81.401,-0.378,-7.09,0.823,-2.796,15.498,4.787,24.359,13.088,-5.77,428.99,219.254,49.001,21,9,0,0,2,0.0,0.0,749.214,0,1427.798,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.29822412737293325,0.25964482547458667,0.25474586650336806,0.2779546846295162,False,,,,
ATP-HTVS-A95E57B9EC2C,50113,m_282030aaa____21905842____23157418____21973156,50113-1,41,-5.40719847311577,-5.44549847311577,-64.3975655961039,-46.3842582702637,-35.1616592407227,-11.222599029541,9.61348438262939,0.0383,-0.163854499185326,-0.525568930648655,-1.20253294344562,6.7,0,0.014438,0,0,1,-5.718,0,0.0065643,3.088,3.0,0.817,79.487,264.478,0.771812,3,0,22,8.158,0.0035735319930908,5,445.538,6,0,33,100.0,422.078,69.208,-0.438,-7.963,0.69,-2.6,15.873,4.812,24.498,13.866,-5.496,435.537,358.658,49.597,22,10,0,0,0,0.0,37.718,803.761,0,1452.815,37.718,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9118187385180649,0.8493570116350275,0.8224127372933252,0.8751990202082058,False,,,,
ATP-HTVS-A9E2ECE51DBC,47937,m_270004bbb____25289960____24720750,47937-1,531,-3.76447660133586,-4.07747660133586,-46.5010956759187,-35.4872188568115,-27.441614151001,-8.04560470581055,4.66146850585938,0.313,-0.129809537977099,-0.398816027213903,-0.861969682815721,5.7,0,0.0117583,0,0,1,-4.947,1,0.0196545,4.991,2.0,0.727,31.656,157.306,0.826058,3,0,21,8.199,0.732419798229705,7,386.496,5,0,29,100.0,496.598,47.042,0.171,-7.441,0.573,-1.648,14.164,4.543,20.73,11.741,-4.074,1237.673,689.169,44.164,21,8,0,0,1,0.0,0.0,685.561,1,1267.176,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.31720759338640536,0.19718309859154928,0.4898958971218616,0.3157379056950398,False,,,,
ATP-HTVS-AAAC0953A4ED,31555,m_2230bdc____17849930____10391580,31555-2,1426,-0.588563074596018,-0.597363074596018,-28.4541548214682,-28.6863830685616,-28.3203620910645,-0.366020977497101,2.60802268981934,0.0088,-0.0217986323924451,-0.0653958971054906,-0.13700778054532,4.5,0,0.0071249,0,0,1,-6.312,2,0.0149724,4.154,1.0,0.542,61.378,31.61,0.8417502,3,0,18,9.471,0.0026140653011969,7,441.754,3,2,27,100.0,410.601,41.108,0.578,-6.777,0.8,-3.075,13.387,4.657,18.885,9.95,-5.153,646.767,1717.26,42.61,23,2,0,0,1,0.0,0.0,631.586,0,1152.593,127.997,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.003061849357011635,0.001224739742804654,0.00612369871402327,0.0031230863441518673,False,,,,
ATP-HTVS-AACA343AA4DE,52321,m_282030aaa____21906080____23157418____21950844,52321-3,417,-4.01744952870307,-4.04564952870307,-54.6890826323465,-44.2221488952637,-32.2589988708496,-11.9631500244141,12.0906629562378,0.0282,-0.114784272248659,-0.375466965447132,-0.881919334038666,6.7,0,0.0171811,0,0,1,-6.276,0,0.0133844,4.304,3.0,0.884,92.578,253.454,0.8891065,3,0,22,8.316,0.46790246161546,6,473.592,6,0,35,96.556,306.403,65.964,-0.485,-5.514,0.524,-3.057,14.339,4.201,23.013,12.413,-2.948,327.253,218.721,44.445,22,12,0,0,0,0.0,23.004,675.438,0,1383.762,23.004,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.42498469075321493,0.5045927740355175,0.31230863441518675,0.42633190447030006,False,,,,
ATP-HTVS-AAD4045BFE18,82595,rxn512b____EMOL29704305____EMOL719673____EMOL24630243,82595-2,250,-4.49578463356492,-4.49768463356492,-48.8736996674409,-40.6215267181396,-30.9384269714355,-9.6830997467041,9.29014587402344,0.0019,-0.140493269798904,-0.44603832803118,-1.00672872991579,6.0,0,0.0141439,0,0,1,-6.478,0,0.0559994,8.735,3.0,0.558,76.112,210.982,0.8089373,3,0,21,8.135,0.0019985267851596,7,423.516,6,0,32,100.0,447.663,85.413,-0.296,-7.485,0.688,-2.64,15.266,4.46,24.119,13.589,-5.686,468.842,241.351,47.512,21,8,0,0,1,0.0,0.0,734.757,0,1362.513,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6258420085731782,0.26515615431720757,0.6197183098591549,0.5164115125535824,False,,,,
ATP-HTVS-AAEC409DC9E3,32515,m_282030aaa____21931874____23157418____21940090,32515-4,1323,-1.44060854903555,-3.00170854903555,-41.5917043838365,-37.5445466041565,-34.3278388977051,-3.21670770645142,7.15086364746094,1.5611,-0.0450190171573608,-0.142926470223223,-0.322591523634969,5.0,0,0.0113479,0,0,1,-7.381,1,0.0128716,4.061,2.0,0.745,35.783,231.808,0.9155922,3,0,22,8.216,0.729620950938167,5,490.445,5,0,32,100.0,306.059,45.203,0.317,-5.084,0.783,-2.395,13.41,4.896,20.118,9.651,-3.432,1131.021,1166.831,42.911,22,8,0,0,0,0.0,0.0,623.118,0,1281.33,49.467,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.030006123698714023,0.10042865890998164,0.02694427434170239,0.05052051439069198,False,,,,
ATP-HTVS-AB4BD250F7B6,81346,rxn512c____EMOL2735375____EMOL36725275____EMOL36790511,81346-4,414,-4.06295298997816,-4.50525298997816,-55.3277819241313,-41.7062892913818,-34.326545715332,-7.3797435760498,7.07063865661621,0.4423,-0.123119787575096,-0.394910944888643,-0.903579708126428,6.0,0,0.0089224,0,0,0,-8.071,0,0.0413715,7.327,1.0,1.45,94.366,164.759,0.8555436,1,0,22,8.518,0.0094591620638534,8,439.491,6,0,33,100.0,366.771,79.758,-0.604,-5.619,0.685,-1.295,13.421,4.888,20.448,10.321,-6.373,1261.919,1144.654,44.782,22,7,0,0,2,0.0,46.572,672.467,0,1297.543,46.572,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.4415186772810778,0.5315370483772198,0.40232700551132883,0.46068585425597064,False,,,,
ATP-HTVS-AB5753B8B47E,40737,m_2230bdc____17849930____680324,40737-2,1240,-1.75897795990058,-1.76777795990058,-31.5203773289439,-28.7940164804459,-27.6635723114014,-1.13044416904449,0.7229825258255,0.0088,-0.0651473318481696,-0.195441995329794,-0.40946107004679,5.25,0,0.0082329,0,0,1,-4.304,1,0.0134586,3.949,1.0,0.25,53.893,131.619,0.8365753,3,0,18,8.899,0.0392695780139637,8,358.439,4,2,27,100.0,452.175,47.659,0.268,-7.059,0.622,-2.694,12.776,3.992,18.611,10.67,-4.266,761.61,407.752,42.604,23,3,0,0,1,0.0,0.0,637.686,1,1158.566,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.06307409675443969,0.009185548071034905,0.0838946723821188,0.05107164727495407,False,,,,
ATP-HTVS-AB5D2E649063,94019,rxn502a____EMOL299976369____EMOL45981693____EMOL50155899,94019-2,72,-5.32685969970335,-5.37765969970335,-64.2291214076719,-44.4492025375366,-32.8052101135254,-11.6439924240112,8.24162101745605,0.0508,-0.171834183861398,-0.539796579983777,-1.20137011092748,7.75,0,0.0142349,0,0,1,-4.628,1,0.036795,7.201,2.0,0.417,62.897,354.253,0.7895673,3,0,18,8.984,0.0200650344753203,9,418.538,6,0,31,100.0,352.802,68.118,-0.253,-7.346,0.502,-2.634,14.782,4.198,23.135,12.977,-4.685,625.674,329.69,47.84,18,9,0,0,1,0.0,0.0,769.952,1,1409.392,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.8995713410900184,0.8450704225352113,0.8744641763625229,0.8781996325780772,False,,,,
ATP-HTVS-AB6A0F8FBF12,18977,a4____190530____159047,18977-1,302,-4.33841653766758,-4.43391653766759,-56.5665501165079,-43.7698383331299,-36.3931617736816,-7.37667655944824,6.53776693344116,0.0955,-0.127600486401988,-0.413376041110722,-0.958477901632788,7.5,0,0.0130225,0,0,1,-6.14,1,0.0109332,4.064,2.0,0.378,83.296,273.836,0.7817596,3,0,23,8.765,0.0031317733789762,6,474.62,6,0,34,100.0,457.354,78.151,-0.489,-7.971,0.811,-2.642,16.638,4.909,24.684,13.688,-5.539,400.78,203.712,52.894,23,9,0,0,0,0.0,0.0,814.485,1,1510.731,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.5480710349050827,0.5817513778322106,0.4605021432945499,0.5406613594611145,False,,,,
ATP-HTVS-ABB27A5BB422,32386,m_282030aaa____21912752____23157418____21940090,32386-3,474,-3.90038730659021,-5.98658730659021,-69.6755737143333,-44.4028205871582,-28.7950325012207,-15.6077880859375,3.11163926124573,2.0862,-0.125818945373878,-0.395245200249367,-0.879656870151727,6.0,0,0.0146622,0,0,1,-5.268,0,0.0187167,5.102,3.5,0.708,93.776,266.74,0.7871338,3,0,22,8.171,0.0043402542596239,5,412.536,6,0,31,100.0,405.058,73.93,-0.589,-7.634,0.658,-3.019,15.549,4.347,24.26,14.006,-4.959,318.806,159.075,47.6,22,9,0,0,0,0.0,0.0,765.574,0,1390.932,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.37293325168401714,0.9375382731169627,0.43845682792406615,0.5554194733619107,False,,,,
ATP-HTVS-AC48CD61B4D9,74881,rxn502b____EMOL18624763____EMOL44466703____EMOL2866855,74881-1,98,-5.04243611504985,-5.09463611504985,-60.1270596227061,-49.8989071846008,-44.4587593078613,-5.4401478767395,15.706335067749,0.0522,-0.15280109439545,-0.490114755363109,-1.12141168365017,7.0,0,0.0135,0,0,1,-5.913,1,0.0483895,8.246,2.0,0.789,64.436,228.022,0.8274179,3,0,22,8.539,0.0703486207675287,4,456.604,5,0,33,100.0,421.794,60.279,-0.161,-7.062,0.659,-2.42,15.242,4.647,23.449,12.637,-4.393,605.001,404.269,48.334,22,9,0,0,0,0.0,0.0,733.298,0,1405.273,19.046,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.8364972443355787,0.7225964482547459,0.73423147581139,0.7818738518064912,False,,,,
ATP-HTVS-AC6C82062264,64258,m_270004bbb____24792668____7547884,64258-4,1357,-1.17766950734732,-3.65506950734732,-43.5405638884715,-36.0772206783295,-34.6766700744629,-1.40055060386658,1.84933471679688,2.4774,-0.0406092933568041,-0.124764615119282,-0.26965645406049,4.5,0,0.0068272,0,0,2,-4.862,2,0.0191148,4.931,1.0,0.468,18.053,281.177,0.8614895,3,0,17,9.091,0.0072180596204071,7,418.916,4,0,29,100.0,241.74,31.389,1.006,-6.378,0.879,-4.358,11.714,4.962,18.088,7.246,-3.406,415.439,1039.993,41.934,17,8,0,0,1,0.0,88.902,659.127,0,1272.275,118.158,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.017146356399265157,0.131047152480098,0.019595835884874464,0.05180649112063687,False,,,,
ATP-HTVS-AC71774ACC4B,91074,rxn512b____EMOL44391395____EMOL720738____EMOL50155899,91074-2,1,-6.96005044741765,-7.00735044741764,-71.2195467999549,-46.4540405273438,-29.5498008728027,-16.904239654541,21.4831295013428,0.0473,-0.240001739566126,-0.737361381835243,-1.59367506080741,6.5,0,0.0164509,0,0,3,-2.566,0,0.0241042,5.781,4.0,0.681,106.778,259.743,0.7609956,2,0,17,8.262,0.0043132134358632,9,408.56,5,0,29,65.376,388.644,77.453,-0.385,-9.431,0.454,-5.283,15.987,2.975,25.037,15.058,-2.693,14.929,11.076,46.629,17,10,0,0,2,0.0,0.0,790.229,1,1386.611,35.063,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,4,4,1,True,True,,pending_export_from_source_pose,1.0,True,False,1.0,0.9510104102878139,0.9987752602571953,0.9850581751377832,False,,,,
ATP-HTVS-ACBE41267A18,4290,YAS_R006____OTV5753507____OTV7018930011____OTV1000393,4290-2,37,-5.74492062292097,-5.97722062292097,-74.5657415462983,-53.8297367095947,-39.7614479064941,-14.0682888031006,7.66115427017212,0.2323,-0.17952876946628,-0.569968314360206,-1.28644432809367,5.25,0,0.0112751,0,0,1,-6.396,1,0.0058541,2.771,2.0,0.962,71.61,241.96,0.8802093,3,0,22,8.636,0.0560814934244137,5,446.978,5,0,32,100.0,282.411,57.945,-0.043,-5.543,0.76,-3.043,13.776,4.745,20.346,9.849,-3.859,517.28,590.583,43.274,22,9,0,0,0,0.0,0.0,658.499,0,1312.093,62.519,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,3,3,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9559093692590325,0.9748928352725046,0.9075321494182487,0.9519289650949173,False,,,,
ATP-HTVS-AD26772F5837,35617,m_282030aaa____21927700____22360182____21950834,35617-2,442,-3.9477833682894,-4.0225833682894,-60.8250705420895,-41.0421686172485,-33.8243255615234,-7.2178430557251,2.07169413566589,0.0748,-0.116111275537923,-0.376155458051885,-0.87217607762788,6.5,0,0.0137765,1,0,1,-5.331,-1,0.0327104,6.988,3.0,0.433,104.764,208.877,0.7730106,3,0,22,7.773,0.0182365759813054,8,454.574,7,0,34,90.689,503.574,94.091,-0.81,-6.958,0.51,-2.779,17.236,4.293,25.673,16.666,-4.618,143.593,122.735,51.981,22,10,0,0,1,30.426,0.0,817.215,2,1492.916,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,6,6,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.3974280465401102,0.7464788732394366,0.3306797305572566,0.4887936313533374,False,,,,
ATP-HTVS-AD556EC8B5E3,32131,m_44daa____15775616____90990,32131-5,880,-2.72511908216225,-4.35221908216225,-51.3722722578727,-42.8915233612061,-36.3550758361816,-6.53644752502441,7.78757572174072,1.6271,-0.0879070671665242,-0.276149559689292,-0.614597867897699,4.5,0,0.0065688,0,0,2,-4.95,2,0.0274944,6.031,1.0,0.109,38.189,206.87,0.8507811,3,0,21,8.306,0.0306429372231107,6,411.546,4,0,31,100.0,439.998,51.516,0.466,-7.497,0.973,-3.934,14.068,4.923,19.135,8.532,-3.194,267.644,145.669,45.217,21,9,0,0,0,0.0,0.0,685.057,0,1323.028,0.0,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.1341090018371096,0.36619718309859156,0.14206981016533987,0.20532761788120027,False,,,,
ATP-HTVS-AD7BC7F537E7,96482,rxn102b____EMOL4895078____EMOL3728368,96482-1,227,-4.57187278929286,-4.61717278929286,-49.1629933849283,-36.0165386199951,-27.4946556091309,-8.52188301086426,5.58459854125977,0.0453,-0.157650785837685,-0.484353161368062,-1.04684293605708,4.0,0,0.0097004,0,0,1,-5.517,1,0.002062,1.613,3.0,0.81,58.633,180.369,0.7909098,3,0,22,7.696,0.0050779283482964,4,386.471,4,0,29,100.0,444.376,46.627,0.051,-7.761,0.824,-2.521,14.036,4.819,21.35,11.881,-5.36,686.729,537.962,44.757,22,6,0,0,0,0.0,30.839,714.217,1,1262.374,30.839,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-003_lib/ATP-VSW-DOCK_HTVS_1-003_lib.mae,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.6619718309859155,0.27924066135946113,0.7734231475811391,0.5694427434170239,False,,,,
ATP-HTVS-AD7D334F30DB,88673,rxn503b____EMOL491633____EMOL44466703____EMOL313110234,88673-4,94,-5.06400722066418,-5.67700722066418,-62.9042576581173,-41.8696527481079,-30.2877197265625,-11.5819330215454,2.85350894927979,0.613,-0.153454764262551,-0.492211423899875,-1.12620898584959,4.5,0,0.0110017,0,0,1,-6.527,0,0.0590053,8.775,3.0,1.039,112.253,51.598,0.8151667,3,0,22,8.734,0.0011087719050809,4,445.443,4,0,33,96.613,453.06,70.69,-0.361,-7.41,0.828,-3.383,14.422,4.781,23.47,12.584,-5.221,212.965,326.355,45.902,22,7,0,0,0,0.0,91.544,708.455,1,1304.94,91.544,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-001_lib/ATP-VSW-DOCK_HTVS_1-001_lib,2,2,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.8413962033067973,0.8144519289650949,0.7379056950398041,0.812614819350888,True,ATP-ACQ-0012,P0,1.0,score_calibration
ATP-HTVS-AD7FACE11FDD,91810,rxn512b____EMOL45491381____EMOL337714226____EMOL712348,91810-1,16,-6.12358752538851,-6.12848752538851,-58.7337888001011,-44.4812850952148,-36.6647415161133,-7.81654357910156,7.09298324584961,0.0049,-0.204119584179617,-0.634247006345625,-1.39134580759836,7.5,0,0.0144707,0,0,0,-6.474,-2,0.1510677,14.051,2.0,0.572,138.735,243.465,0.7887255,1,0,18,8.37,0.0006827649792338,9,403.458,6,0,30,96.709,328.19,88.931,-1.35,-6.516,0.324,-2.152,14.041,3.722,23.719,13.219,-6.619,478.939,296.81,44.149,18,8,0,0,2,0.0,22.583,732.972,3,1306.99,22.583,运行/运行/ATP-VSW/ATP-VSW-DOCK_HTVS_1-002_lib.maegz,1,1,1,True,False,,pending_export_from_source_pose,1.0,True,True,0.9834660134721371,0.6668707899571341,0.9761175750153093,0.8870177587262706,False,,,,
