profile,compound_id,historical_alias,rank,central_rank,final_score,mean_rank,p_top3,p_top5
balanced,ATP-HTVS-4503BC70E7F0,38561,,,,,,
balanced,ATP-HTVS-450A55DE989E,48930,,,,,,
balanced,ATP-HTVS-458F3EB1794A,20674,,,,,,
balanced,ATP-HTVS-45908092458F,47809,,,,,,
balanced,ATP-HTVS-459B7E30FD80,76673,,,,,,
balanced,ATP-HTVS-45A004EDB829,35234,,,,,,
balanced,ATP-HTVS-45C9FDCE5200,67554,,,,,,
balanced,ATP-HTVS-45EC04A30F13,45571,,,,,,
balanced,ATP-HTVS-461088EC3581,13442,,,,,,
balanced,ATP-HTVS-4630C8488F7C,77025,,,,,,
balanced,ATP-HTVS-464A50F6807A,88514,,,,,,
balanced,ATP-HTVS-464DF81034BD,92994,,,,,,
balanced,ATP-HTVS-4697491C32F9,77698,,,,,,
balanced,ATP-HTVS-4697A006B393,56194,,,,,,
balanced,ATP-HTVS-469EEFA86A0D,60513,,,,,,
balanced,ATP-HTVS-46A91AAE2D1D,82529,,,,,,
balanced,ATP-HTVS-46F5C2C02CE5,81411,,,,,,
balanced,ATP-HTVS-471B66EC874A,78945,,,,,,
balanced,ATP-HTVS-471CA8009E10,94562,,,,,,
balanced,ATP-HTVS-472161FD1CB3,82882,,,,,,
balanced,ATP-HTVS-47220BE834AE,78051,,,,,,
balanced,ATP-HTVS-47675EC0C4D5,67843,,,,,,
balanced,ATP-HTVS-47A17AC8C7BD,41059,,,,,,
balanced,ATP-HTVS-47BAC8FD9A9F,73409,,,,,,
balanced,ATP-HTVS-4862FE6420AB,72898,,,,,,
balanced,ATP-HTVS-48C487957C1E,66849,,,,,,
balanced,ATP-HTVS-48ECC7021683,96033,,,,,,
balanced,ATP-HTVS-491BAB709F49,88482,,,,,,
balanced,ATP-HTVS-4920657FA6C2,47234,,,,,,
balanced,ATP-HTVS-494FFDA3E05A,79810,,,,,,
balanced,ATP-HTVS-4991CDEEDD30,76385,,,,,,
balanced,ATP-HTVS-49CF595ADD5C,20834,,,,,,
balanced,ATP-HTVS-49D68E9248AF,44739,,,,,,
balanced,ATP-HTVS-4A1EB194D3B6,11747,,,,,,
balanced,ATP-HTVS-4A28AAEEA14A,71714,,,,,,
balanced,ATP-HTVS-4A3DC7D9F888,95777,,,,,,
balanced,ATP-HTVS-4A7957865725,86657,,,,,,
balanced,ATP-HTVS-4AC739BE8539,83970,,,,,,
balanced,ATP-HTVS-4AC96F3AF657,25826,,,,,,
balanced,ATP-HTVS-4AF467728185,61602,,,,,,
balanced,ATP-HTVS-4AF9C9C46A6A,50882,,,,,,
balanced,ATP-HTVS-4B144E96CFBE,75490,,,,,,
balanced,ATP-HTVS-4B5D35D2395E,61409,,,,,,
balanced,ATP-HTVS-4B689B6ED6C6,95234,,,,,,
balanced,ATP-HTVS-4B898DE9EBD2,87971,,,,,,
balanced,ATP-HTVS-4BBA1A792A2F,70529,,,,,,
balanced,ATP-HTVS-4BCACD3FB587,71139,,,,,,
balanced,ATP-HTVS-4BE062240422,80833,,,,,,
balanced,ATP-HTVS-4BFDBDCB8AC3,81857,,,,,,
balanced,ATP-HTVS-4C04B46E023C,67139,,,,,,
balanced,ATP-HTVS-4C091C5F609D,74754,,,,,,
balanced,ATP-HTVS-4C511AF0E5BD,37027,,,,,,
balanced,ATP-HTVS-4C6C1EFD2AA2,72065,,,,,,
balanced,ATP-HTVS-4CC80B7019B2,75234,,,,,,
balanced,ATP-HTVS-4CFD3E435A48,60227,,,,,,
balanced,ATP-HTVS-4D1ED9B826E8,4419,,,,,,
balanced,ATP-HTVS-4D974321991D,51619,,,,,,
balanced,ATP-HTVS-4DC88D9567D5,69986,,,,,,
balanced,ATP-HTVS-4DE86EAA2D32,76034,,,,,,
balanced,ATP-HTVS-4E16F03E37A9,70275,,,,,,
balanced,ATP-HTVS-4E652792F62F,84931,,,,,,
balanced,ATP-HTVS-4E825B07A9DF,20418,,,,,,
balanced,ATP-HTVS-4E9E59A3DA5E,69218,,,,,,
balanced,ATP-HTVS-4EA46F6E6AE0,20450,,,,,,
balanced,ATP-HTVS-4EF6126AB2D8,89666,,,,,,
balanced,ATP-HTVS-4F22ABB48DC5,71586,,,,,,
balanced,ATP-HTVS-4F450E2E91A2,68579,,,,,,
balanced,ATP-HTVS-4F5A90394674,95681,,,,,,
balanced,ATP-HTVS-4F9099514318,87875,,,,,,
balanced,ATP-HTVS-4F9E5F08F37F,89571,,,,,,
balanced,ATP-HTVS-4FCAA645F202,97537,,,,,,
balanced,ATP-HTVS-4FDD59ABF895,4961,,,,,,
balanced,ATP-HTVS-505E03B882A0,11617,,,,,,
balanced,ATP-HTVS-507C96D672B3,5570,,,,,,
balanced,ATP-HTVS-508A27B63548,61411,,,,,,
balanced,ATP-HTVS-50911053B2F5,79745,,,,,,
balanced,ATP-HTVS-50DD7346FE25,89505,,,,,,
balanced,ATP-HTVS-510C24ACBA66,94817,,,,,,
balanced,ATP-HTVS-512766A3F074,87874,,,,,,
balanced,ATP-HTVS-512BF8EF5FA0,50785,,,,,,
balanced,ATP-HTVS-512DB2E888C1,97313,,,,,,
balanced,ATP-HTVS-514A7FD93F10,90115,,,,,,
balanced,ATP-HTVS-515F0CC44DE0,70113,,,,,,
balanced,ATP-HTVS-51861E5F66D2,67938,,,,,,
balanced,ATP-HTVS-518A2BC6902B,53057,,,,,,
balanced,ATP-HTVS-5192BC4864D4,70497,,,,,,
balanced,ATP-HTVS-51A8EA31A006,90307,,,,,,
balanced,ATP-HTVS-51D7DCB6F8E8,85793,,,,,,
balanced,ATP-HTVS-51FD2328387A,515,,,,,,
balanced,ATP-HTVS-523F9B5BEE3B,72899,,,,,,
balanced,ATP-HTVS-52495E42CB55,54529,,,,,,
balanced,ATP-HTVS-524A2C000135,32450,,,,,,
balanced,ATP-HTVS-52625044C5D9,31809,,,,,,
balanced,ATP-HTVS-52816E9DAB39,70209,,,,,,
balanced,ATP-HTVS-52B20567BA88,12577,,,,,,
balanced,ATP-HTVS-52BA94C773EB,97153,,,,,,
balanced,ATP-HTVS-52CC222D68E9,81987,,,,,,
balanced,ATP-HTVS-52D7AA6D1B75,23138,,,,,,
balanced,ATP-HTVS-52F407909F9A,88994,,,,,,
balanced,ATP-HTVS-53075BACB2C6,93475,,,,,,
balanced,ATP-HTVS-531A4B252985,78049,,,,,,
balanced,ATP-HTVS-531EE93584A6,1955,,,,,,
balanced,ATP-HTVS-532EC38BED39,25314,,,,,,
balanced,ATP-HTVS-5359DC82CCCB,23171,,,,,,
balanced,ATP-HTVS-53CB9D69C030,33121,,,,,,
balanced,ATP-HTVS-5401EBEC1B21,77091,,,,,,
balanced,ATP-HTVS-54143804256C,38146,,,,,,
balanced,ATP-HTVS-5425AB1A5C10,35457,,,,,,
balanced,ATP-HTVS-542A37ED863C,14243,,,,,,
balanced,ATP-HTVS-542AD0F295EC,98561,,,,,,
balanced,ATP-HTVS-545253A9A90F,83842,,,,,,
balanced,ATP-HTVS-5494A1B9D9EC,67939,,,,,,
balanced,ATP-HTVS-54A1786C1F00,83457,,,,,,
balanced,ATP-HTVS-54E64C0F11AA,71361,,,,,,
balanced,ATP-HTVS-54ED83DE83DA,86306,,,,,,
balanced,ATP-HTVS-553AACDE3786,19939,,,,,,
balanced,ATP-HTVS-555FA00075E9,85825,,,,,,
balanced,ATP-HTVS-5589B4ED8BC3,58051,,,,,,
balanced,ATP-HTVS-559A97C754E4,23137,,,,,,
balanced,ATP-HTVS-55C340552E65,92289,,,,,,
balanced,ATP-HTVS-560CD6AB75AE,93730,,,,,,
balanced,ATP-HTVS-56362DCB1C38,56802,,,,,,
balanced,ATP-HTVS-563DC51EEC46,75746,,,,,,
balanced,ATP-HTVS-5658ECC62B06,77859,,,,,,
balanced,ATP-HTVS-5694EB72FE49,38083,,,,,,
balanced,ATP-HTVS-569AAE7497B4,63426,,,,,,
balanced,ATP-HTVS-56BFCD0C6B29,72193,,,,,,
balanced,ATP-HTVS-57132EA8AA79,36161,,,,,,
balanced,ATP-HTVS-572BFDBE8187,1059,,,,,,
balanced,ATP-HTVS-57A1B32CE9AA,90337,,,,,,
balanced,ATP-HTVS-57B04A124BC1,76577,,,,,,
balanced,ATP-HTVS-57C145E4C4AF,91107,,,,,,
balanced,ATP-HTVS-57CD8A84B862,69666,,,,,,
balanced,ATP-HTVS-5801E8FB792E,25635,,,,,,
balanced,ATP-HTVS-5850FC4068A9,89729,,,,,,
balanced,ATP-HTVS-586B19FEBC2D,72769,,,,,,
balanced,ATP-HTVS-5890B3ABBA42,51713,,,,,,
balanced,ATP-HTVS-58BA49956E55,50050,,,,,,
balanced,ATP-HTVS-590B92626142,45217,,,,,,
balanced,ATP-HTVS-593FD885E4E3,89665,,,,,,
balanced,ATP-HTVS-595807F16B2C,73795,,,,,,
balanced,ATP-HTVS-5993E100A2C1,94626,,,,,,
balanced,ATP-HTVS-59B1C5906543,73635,,,,,,
balanced,ATP-HTVS-59B957CB7E9F,77507,,,,,,
balanced,ATP-HTVS-59E59E09D09E,55489,,,,,,
balanced,ATP-HTVS-5A1C186863E4,25313,,,,,,
balanced,ATP-HTVS-5A2EB4E9D835,63779,,,,,,
balanced,ATP-HTVS-5A38D2E65B38,77890,,,,,,
balanced,ATP-HTVS-5A3D1DB8098B,55105,,,,,,
balanced,ATP-HTVS-5A74948D5858,90114,,,,,,
balanced,ATP-HTVS-5AAA6558FE6F,81315,,,,,,
balanced,ATP-HTVS-5AC0D5CB90EF,60835,,,,,,
balanced,ATP-HTVS-5B1B34F83C18,97985,,,,,,
balanced,ATP-HTVS-5B32A3AFA3A9,56418,,,,,,
balanced,ATP-HTVS-5B9C564ED935,40865,,,,,,
balanced,ATP-HTVS-5BC6D09DB3F1,87234,,,,,,
balanced,ATP-HTVS-5BCFBB048AA1,79809,,,,,,
balanced,ATP-HTVS-5BE3914F361A,91171,,,,,,
balanced,ATP-HTVS-5BF5224E50DC,52739,,,,,,
balanced,ATP-HTVS-5BFD90183104,77187,,,,,,
balanced,ATP-HTVS-5C08F16C0BFC,24993,,,,,,
balanced,ATP-HTVS-5C1A90E0608A,85537,,,,,,
balanced,ATP-HTVS-5C2621A0B526,36290,,,,,,
balanced,ATP-HTVS-5C29B6179A0F,95362,,,,,,
balanced,ATP-HTVS-5CE7EF7F1B66,84354,,,,,,
balanced,ATP-HTVS-5CEF79319D6B,72323,,,,,,
balanced,ATP-HTVS-5CF527C7FD25,87938,,,,,,
balanced,ATP-HTVS-5CFA0109773F,85506,,,,,,
balanced,ATP-HTVS-5D344E99E653,87266,,,,,,
balanced,ATP-HTVS-5D5940BED632,70627,,,,,,
balanced,ATP-HTVS-5D5A320A0101,84833,,,,,,
balanced,ATP-HTVS-5D7D5B0AFE50,31266,,,,,,
balanced,ATP-HTVS-5DA5A3EB6624,30594,,,,,,
balanced,ATP-HTVS-5DB20AD11BEB,83713,,,,,,
balanced,ATP-HTVS-5E187255B48D,81057,,,,,,
balanced,ATP-HTVS-5E1B9EFD9407,87298,,,,,,
balanced,ATP-HTVS-5E389E326DA0,50337,,,,,,
balanced,ATP-HTVS-5E561F95C670,44705,,,,,,
balanced,ATP-HTVS-5E6DF5CA027C,40866,,,,,,
balanced,ATP-HTVS-5EB936FA5BDD,88803,,,,,,
balanced,ATP-HTVS-5EF6359E179A,71329,,,,,,
balanced,ATP-HTVS-5F569EDABC80,82754,,,,,,
balanced,ATP-HTVS-5FA879ADA4FF,77314,,,,,,
balanced,ATP-HTVS-6012FFC9E47E,77729,,,,,,
balanced,ATP-HTVS-601F520459A4,94209,,,,,,
balanced,ATP-HTVS-602F8E6702A7,98337,,,,,,
balanced,ATP-HTVS-60B21D6CE655,20227,,,,,,
balanced,ATP-HTVS-60B70570E761,62883,,,,,,
balanced,ATP-HTVS-60C7695B6F0C,73410,,,,,,
balanced,ATP-HTVS-60D4F7FF4B6B,48865,,,,,,
balanced,ATP-HTVS-60F8B74A0D7C,66018,,,,,,
balanced,ATP-HTVS-6168063B3267,35105,,,,,,
balanced,ATP-HTVS-61A3D13E339F,4770,,,,,,
balanced,ATP-HTVS-62207831F6CB,69763,,,,,,
balanced,ATP-HTVS-6227313DC6E5,72418,,,,,,
balanced,ATP-HTVS-6286382C1C45,71299,,,,,,
balanced,ATP-HTVS-62D29CE4051A,17858,,,,,,
balanced,ATP-HTVS-631C0C315D5A,76739,,,,,,
balanced,ATP-HTVS-638532F00CCB,72737,,,,,,
balanced,ATP-HTVS-63A2B85F1850,85570,,,,,,
balanced,ATP-HTVS-63DD1309BB6A,79362,,,,,,
balanced,ATP-HTVS-63DFF8A88018,1537,,,,,,
balanced,ATP-HTVS-63E5F33A32FB,23458,,,,,,
balanced,ATP-HTVS-64561A556005,76449,,,,,,
balanced,ATP-HTVS-6480B695D089,74689,,,,,,
balanced,ATP-HTVS-64A2B9E187D2,31651,,,,,,
balanced,ATP-HTVS-64F4A1A461ED,76035,,,,,,
balanced,ATP-HTVS-651F2B2980F4,15906,,,,,,
balanced,ATP-HTVS-65263582E7F4,36450,,,,,,
balanced,ATP-HTVS-654FE4E3AAA7,28929,,,,,,
balanced,ATP-HTVS-655331016ABF,30146,,,,,,
balanced,ATP-HTVS-656A250247D8,81986,,,,,,
balanced,ATP-HTVS-657E323E2351,76481,,,,,,
balanced,ATP-HTVS-65B75474615F,40449,,,,,,
balanced,ATP-HTVS-65F1321BFD60,23330,,,,,,
balanced,ATP-HTVS-65F4836C7042,84577,,,,,,
balanced,ATP-HTVS-6612EA4E183C,54530,,,,,,
balanced,ATP-HTVS-665A86DAD15F,78754,,,,,,
balanced,ATP-HTVS-66618B00A972,44098,,,,,,
balanced,ATP-HTVS-667EB58ED22D,21090,,,,,,
balanced,ATP-HTVS-669A511FBD29,90914,,,,,,
balanced,ATP-HTVS-66A9CC424D71,24770,,,,,,
balanced,ATP-HTVS-66BD7620CABA,87457,,,,,,
balanced,ATP-HTVS-66EE35E24140,84065,,,,,,
balanced,ATP-HTVS-66FFB530802B,85635,,,,,,
balanced,ATP-HTVS-67024B617AFA,96930,,,,,,
balanced,ATP-HTVS-673A54B483CC,85827,,,,,,
balanced,ATP-HTVS-675C8FFFA49B,85475,,,,,,
balanced,ATP-HTVS-675D7E7E37EF,84769,,,,,,
balanced,ATP-HTVS-676B1F951E41,75489,,,,,,
balanced,ATP-HTVS-6778D00A26F1,88097,,,,,,
balanced,ATP-HTVS-677D6479829E,40802,,,,,,
balanced,ATP-HTVS-67830652660F,76674,,,,,,
balanced,ATP-HTVS-67B30DFDD52C,28355,,,,,,
balanced,ATP-HTVS-67E3C63FBC34,48897,,,,,,
balanced,ATP-HTVS-67F14CF2E487,89249,,,,,,
balanced,ATP-HTVS-6804FBE9529D,53249,,,,,,
balanced,ATP-HTVS-681E21A5C336,90402,,,,,,
balanced,ATP-HTVS-684B476D1E6A,72322,,,,,,
balanced,ATP-HTVS-68829DCC26F9,24002,,,,,,
balanced,ATP-HTVS-68B1DBF07479,3426,,,,,,
balanced,ATP-HTVS-69239F8CDE40,84739,,,,,,
balanced,ATP-HTVS-694143BD68F7,98210,,,,,,
balanced,ATP-HTVS-697A85B30C1D,5217,,,,,,
balanced,ATP-HTVS-69A2FC5C8ACC,16515,,,,,,
balanced,ATP-HTVS-69AD6B8D3733,52643,,,,,,
balanced,ATP-HTVS-69DE697C6F69,70082,,,,,,
balanced,ATP-HTVS-6A46373CBB09,79298,,,,,,
balanced,ATP-HTVS-6A615EE15C98,5634,,,,,,
balanced,ATP-HTVS-6A632AA0CEB9,45283,,,,,,
balanced,ATP-HTVS-6A75058F52BE,28289,,,,,,
balanced,ATP-HTVS-6A7606C4C92F,92290,,,,,,
balanced,ATP-HTVS-6A9F3E67E2B3,32321,,,,,,
balanced,ATP-HTVS-6AEF3DDEB613,24577,,,,,,
balanced,ATP-HTVS-6B0687E57A6A,39265,,,,,,
balanced,ATP-HTVS-6B1624881868,95842,,,,,,
balanced,ATP-HTVS-6B545AE439E8,71073,,,,,,
balanced,ATP-HTVS-6B6B8E0C727E,97122,,,,,,
balanced,ATP-HTVS-6B709F2DA304,63171,,,,,,
balanced,ATP-HTVS-6BE395388015,5218,,,,,,
balanced,ATP-HTVS-6BFC96102A75,91009,,,,,,
balanced,ATP-HTVS-6C10A5B04019,55619,,,,,,
balanced,ATP-HTVS-6C50DB0A272F,98305,,,,,,
balanced,ATP-HTVS-6C7D9744EE21,70402,,,,,,
balanced,ATP-HTVS-6C953A1E72F9,84770,,,,,,
balanced,ATP-HTVS-6C98FCD8FCFE,96322,,,,,,
balanced,ATP-HTVS-6CCE19BA0E53,41123,,,,,,
balanced,ATP-HTVS-6D0E62C9397C,87907,,,,,,
balanced,ATP-HTVS-6D22B46DE244,25601,,,,,,
balanced,ATP-HTVS-6D2ED4476584,96450,,,,,,
balanced,ATP-HTVS-6D4BCDFA1C91,75521,,,,,,
balanced,ATP-HTVS-6D7E0E0D5192,75362,,,,,,
balanced,ATP-HTVS-6E0FE1B5DEAA,65857,,,,,,
balanced,ATP-HTVS-6E162A247368,73633,,,,,,
balanced,ATP-HTVS-6E22C1143CC0,63683,,,,,,
balanced,ATP-HTVS-6E53E23A0DE7,86883,,,,,,
balanced,ATP-HTVS-6E858FDBC7BE,81090,,,,,,
balanced,ATP-HTVS-6E87A6CCCD27,96001,,,,,,
balanced,ATP-HTVS-6EB205788321,70434,,,,,,
balanced,ATP-HTVS-6EF9F712D3BB,38274,,,,,,
balanced,ATP-HTVS-6F05C87B1F67,70785,,,,,,
balanced,ATP-HTVS-6F07AE7177E0,48289,,,,,,
balanced,ATP-HTVS-6F1494FEFC60,84675,,,,,,
balanced,ATP-HTVS-6F734E803CC4,90177,,,,,,
balanced,ATP-HTVS-6F858A0E8812,50979,,,,,,
balanced,ATP-HTVS-6FE04A77CC41,71777,,,,,,
balanced,ATP-HTVS-702B49CD2E82,75043,,,,,,
balanced,ATP-HTVS-7075BC6FC110,40003,,,,,,
balanced,ATP-HTVS-708569B81B35,91521,,,,,,
balanced,ATP-HTVS-70C7181F988B,22946,,,,,,
balanced,ATP-HTVS-70E37A6C21BA,87747,,,,,,
balanced,ATP-HTVS-7191B1059E2A,91041,,,,,,
balanced,ATP-HTVS-71BAC3B18036,84419,,,,,,
balanced,ATP-HTVS-71BF5DD28E53,57729,,,,,,
balanced,ATP-HTVS-71D6C35FE659,77570,,,,,,
balanced,ATP-HTVS-7201DD4C282A,6657,,,,,,
balanced,ATP-HTVS-72573E055255,65475,,,,,,
balanced,ATP-HTVS-72B2F4D4EA61,85379,,,,,,
balanced,ATP-HTVS-72BD9FFCF62D,59458,,,,,,
balanced,ATP-HTVS-72D66A1ED57F,85633,,,,,,
balanced,ATP-HTVS-72E6B3102DA2,29953,,,,,,
balanced,ATP-HTVS-7317133B38FB,3522,,,,,,
balanced,ATP-HTVS-73425E104865,17794,,,,,,
balanced,ATP-HTVS-736CCC940701,87841,,,,,,
balanced,ATP-HTVS-738A9E09AC53,76002,,,,,,
balanced,ATP-HTVS-7398D4493E72,77633,,,,,,
balanced,ATP-HTVS-73D804AB38E4,60195,,,,,,
balanced,ATP-HTVS-7418424385E1,74179,,,,,,
balanced,ATP-HTVS-74641C70E223,90850,,,,,,
balanced,ATP-HTVS-74C5B06FA80B,35331,,,,,,
balanced,ATP-HTVS-74E2CC654FC3,78466,,,,,,
balanced,ATP-HTVS-750E4CFCB0FA,69826,,,,,,
balanced,ATP-HTVS-7598FFEE7603,72739,,,,,,
balanced,ATP-HTVS-75A4DAB7424E,78401,,,,,,
balanced,ATP-HTVS-75AC094BF9E0,89827,,,,,,
balanced,ATP-HTVS-75B300C751D2,33282,,,,,,
balanced,ATP-HTVS-75F52EFCCD23,94273,,,,,,
balanced,ATP-HTVS-76416D54A342,23331,,,,,,
balanced,ATP-HTVS-767E37D8A78C,74498,,,,,,
balanced,ATP-HTVS-7694DCD97798,36195,,,,,,
balanced,ATP-HTVS-76CE1997AF40,20163,,,,,,
balanced,ATP-HTVS-76EB0BEAC1B9,37825,,,,,,
balanced,ATP-HTVS-772EF906400E,20706,,,,,,
balanced,ATP-HTVS-773D20A649CC,79681,,,,,,
balanced,ATP-HTVS-7743C5ABCFDD,93987,,,,,,
balanced,ATP-HTVS-7752C713B971,90178,,,,,,
balanced,ATP-HTVS-776FBC5F0312,98786,,,,,,
balanced,ATP-HTVS-77ED8C900CC0,79747,,,,,,
balanced,ATP-HTVS-77F3EA8C01D2,80162,,,,,,
balanced,ATP-HTVS-780990BE0E68,83747,,,,,,
balanced,ATP-HTVS-7820955A714C,43682,,,,,,
balanced,ATP-HTVS-78252FECAF69,68547,,,,,,
balanced,ATP-HTVS-792F02E01A4E,94081,,,,,,
balanced,ATP-HTVS-794646D3B9C8,91617,,,,,,
balanced,ATP-HTVS-795FA74A51DE,66529,,,,,,
balanced,ATP-HTVS-79A32C942736,68642,,,,,,
balanced,ATP-HTVS-79BEB139CB8F,55745,,,,,,
balanced,ATP-HTVS-79C7807006E2,74402,,,,,,
balanced,ATP-HTVS-79E4EBD82D6A,63777,,,,,,
balanced,ATP-HTVS-79EE8ED1543F,88993,,,,,,
balanced,ATP-HTVS-7A394D6CE484,99713,,,,,,
balanced,ATP-HTVS-7A7B7DA644AB,49827,,,,,,
balanced,ATP-HTVS-7A7BCDC0632F,1539,,,,,,
balanced,ATP-HTVS-7AB1442FC022,28993,,,,,,
balanced,ATP-HTVS-7ABEAEA32F74,93505,,,,,,
balanced,ATP-HTVS-7ACA80837BCE,95906,,,,,,
balanced,ATP-HTVS-7AEE8A51E1B1,46561,,,,,,
balanced,ATP-HTVS-7AFD271A302C,56897,,,,,,
balanced,ATP-HTVS-7B1416FC1373,96097,,,,,,
balanced,ATP-HTVS-7B85D20A61B3,83969,,,,,,
balanced,ATP-HTVS-7B98CE40EDFD,70307,,,,,,
balanced,ATP-HTVS-7BBDEC1762B0,28193,,,,,,
balanced,ATP-HTVS-7BEC4E93BD87,81249,,,,,,
balanced,ATP-HTVS-7BF7B7486D45,67138,,,,,,
balanced,ATP-HTVS-7C2B62D08873,63427,,,,,,
balanced,ATP-HTVS-7C2D6468D489,82402,,,,,,
balanced,ATP-HTVS-7C58C2B4F3B5,20035,,,,,,
balanced,ATP-HTVS-7C6049B0D6CE,73154,,,,,,
balanced,ATP-HTVS-7C6F09AC1D4C,90306,,,,,,
balanced,ATP-HTVS-7CA2ECE32076,86177,,,,,,
balanced,ATP-HTVS-7CD79F872AFC,67937,,,,,,
balanced,ATP-HTVS-7CF383CE087B,75810,,,,,,
balanced,ATP-HTVS-7D198ACE4CB8,50529,,,,,,
balanced,ATP-HTVS-7D1C8522A3FA,27619,,,,,,
balanced,ATP-HTVS-7D663BEE19BA,79617,,,,,,
balanced,ATP-HTVS-7DAC8816801F,84385,,,,,,
balanced,ATP-HTVS-7DBCC72663B9,59649,,,,,,
balanced,ATP-HTVS-7DD2E8BA0428,80835,,,,,,
balanced,ATP-HTVS-7DE0A46CB904,32482,,,,,,
balanced,ATP-HTVS-7DE5D821A3A4,82179,,,,,,
balanced,ATP-HTVS-7EF53BD61533,95426,,,,,,
balanced,ATP-HTVS-7EF96EA99BCF,95361,,,,,,
balanced,ATP-HTVS-7F35209A363C,80099,,,,,,
balanced,ATP-HTVS-7F4769B54268,71043,,,,,,
balanced,ATP-HTVS-7F76552361A7,92449,,,,,,
balanced,ATP-HTVS-7F7812FC41A5,72321,,,,,,
balanced,ATP-HTVS-7F83928F0467,70722,,,,,,
balanced,ATP-HTVS-800B0B068CC6,45569,,,,,,
balanced,ATP-HTVS-8033922A69C0,25505,,,,,,
balanced,ATP-HTVS-8095E17D3127,20707,,,,,,
balanced,ATP-HTVS-80A1BADD16E7,72066,,,,,,
balanced,ATP-HTVS-818D9CFDFCEA,71330,,,,,,
balanced,ATP-HTVS-81A5FD53922A,40450,,,,,,
balanced,ATP-HTVS-81EE647F8CA6,20322,,,,,,
balanced,ATP-HTVS-81F0F4B0A07A,32545,,,,,,
balanced,ATP-HTVS-821B647876F5,39105,,,,,,
balanced,ATP-HTVS-822192B7646A,57442,,,,,,
balanced,ATP-HTVS-824DD36F4E64,69665,,,,,,
balanced,ATP-HTVS-8313972BDCAD,69219,,,,,,
balanced,ATP-HTVS-83530B88E656,71585,,,,,,
balanced,ATP-HTVS-8365FF7884A6,64321,,,,,,
balanced,ATP-HTVS-83768D529230,81825,,,,,,
balanced,ATP-HTVS-837D7A211A0E,67522,,,,,,
balanced,ATP-HTVS-83F3A5AEE880,84835,,,,,,
balanced,ATP-HTVS-83F819F668B2,38177,,,,,,
balanced,ATP-HTVS-83F93451062F,20931,,,,,,
balanced,ATP-HTVS-8409CD5E0FE2,36418,,,,,,
balanced,ATP-HTVS-842E20B26D61,12419,,,,,,
balanced,ATP-HTVS-84AF7025C22A,80514,,,,,,
balanced,ATP-HTVS-84B0A2EEAAE5,32771,,,,,,
balanced,ATP-HTVS-84B7FD2F846A,21121,,,,,,
balanced,ATP-HTVS-84C0F320BB18,20865,,,,,,
balanced,ATP-HTVS-8521C9576B2F,26626,,,,,,
balanced,ATP-HTVS-85577F90127E,51907,,,,,,
balanced,ATP-HTVS-8567A07E89C1,63170,,,,,,
balanced,ATP-HTVS-85B092CE3CD6,31969,,,,,,
balanced,ATP-HTVS-85D8FA1817A9,28450,,,,,,
balanced,ATP-HTVS-85E208BF5C05,38787,,,,,,
balanced,ATP-HTVS-8667D2FB5617,48353,,,,,,
balanced,ATP-HTVS-866AD4D93294,90531,,,,,,
balanced,ATP-HTVS-86939B89774E,41027,,,,,,
balanced,ATP-HTVS-869F8AF38162,90401,,,,,,
balanced,ATP-HTVS-86B60B8C3F13,91042,,,,,,
balanced,ATP-HTVS-86C3058B81C7,98306,,,,,,
balanced,ATP-HTVS-86DDC209E59E,63042,,,,,,
balanced,ATP-HTVS-87B93A696720,77730,,,,,,
balanced,ATP-HTVS-87F6BDFAEB44,451,,,,,,
balanced,ATP-HTVS-8843DC2573F9,5091,,,,,,
balanced,ATP-HTVS-88509AB3E069,48258,,,,,,
balanced,ATP-HTVS-8884805DC746,43842,,,,,,
balanced,ATP-HTVS-8892C512F7BC,71491,,,,,,
balanced,ATP-HTVS-88F2ADA8327D,84033,,,,,,
balanced,ATP-HTVS-891CD438FA2D,65635,,,,,,
balanced,ATP-HTVS-892E5C6BD7E4,94849,,,,,,
balanced,ATP-HTVS-89495CC893EC,89889,,,,,,
balanced,ATP-HTVS-894F1E46B14F,48034,,,,,,
balanced,ATP-HTVS-896D1EC960E1,28451,,,,,,
balanced,ATP-HTVS-898AE5CA69D9,41922,,,,,,
balanced,ATP-HTVS-89936433B7DC,96034,,,,,,
balanced,ATP-HTVS-89F3E6A1D8C1,75298,,,,,,
balanced,ATP-HTVS-8A7A96DBFC1E,81218,,,,,,
balanced,ATP-HTVS-8A89FEC9078D,30274,,,,,,
balanced,ATP-HTVS-8B2F0F11D1D9,80515,,,,,,
balanced,ATP-HTVS-8B5B7778DF28,95554,,,,,,
balanced,ATP-HTVS-8BC83C5D0DE9,33889,,,,,,
balanced,ATP-HTVS-8BE0537C7CD3,54531,,,,,,
balanced,ATP-HTVS-8BF32585E280,72579,,,,,,
balanced,ATP-HTVS-8BFFC6150277,53633,,,,,,
balanced,ATP-HTVS-8C1C7F16DF05,82530,,,,,,
balanced,ATP-HTVS-8C32683EF27B,27521,,,,,,
balanced,ATP-HTVS-8CA7F3DFAEDE,5090,,,,,,
balanced,ATP-HTVS-8D220C5D1AB9,73921,,,,,,
balanced,ATP-HTVS-8D32545BC421,99618,,,,,,
balanced,ATP-HTVS-8D4A93BCC2C7,20193,,,,,,
balanced,ATP-HTVS-8D6261309289,77506,,,,,,
