generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention,parent_similarity,novelty_vs_parent,nearest_htvs1633_id,nearest_neighbor_similarity,novelty_vs_htvs1633,nearest_generated_similarity,internal_diversity_contribution,property_tractability,cheap_screening_score,screening_pool_rank
ATP-GEN-5163EBEBBE7A,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,24,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2S(N)(=O)=O)cc1,FCFCRXMSWPUTRJ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,4c2c1df1869b3c341134b345da27e9d540eb9ece53b20c065879581873bae0cc,IN-2,confirmed_reference_pose,not_claimed,508.7130000000002,2.082600000000001,94.1,3,4,10,2,4,0.2222222222222222,,,0,3.62,True,0.7068965517241379,0.2931034482758621,ATP-HTVS-7C2B62D08873,0.44285714285714284,0.5571428571428572,0.7833333333333333,0.21666666666666667,0.7088888888888889,0.7357063492063491,64
ATP-GEN-A21553246140,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,14,CCOc1cccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc12,LTASJJOTSIWDMV-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,4dc14538c8ce69f1eea540903a040af1dbba6a5fab2948b8f448d687aeb44a0d,IN-2,confirmed_reference_pose,not_claimed,473.6860000000003,3.8339000000000016,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.7192982456140351,0.2807017543859649,ATP-HTVS-0A81E0DFACE9,0.40298507462686567,0.5970149253731343,0.8245614035087719,0.17543859649122806,0.6994444444444444,0.7356076634372,65
ATP-GEN-FF1F446BA031,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,24,CCOc1ccccc1CSc1nc2ccccc2cc1C[NH2+]Cc1ccc(C[NH+](C)C)cc1,NTBXYUPHHJATTD-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,fec8e2072283f88e432d44f44dcc48de4661e62d84dc3e8d68f3a3d8a601ee90,IN-2,confirmed_reference_pose,not_claimed,473.68600000000026,3.8339000000000025,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.7192982456140351,0.2807017543859649,ATP-HTVS-0A81E0DFACE9,0.40298507462686567,0.5970149253731343,0.8245614035087719,0.17543859649122806,0.6994444444444444,0.7356076634372,66
ATP-GEN-3B3178A0D6A8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,5,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1F,HLMJVPGCNIFNPX-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,1ba190b8477426a87ba45a5f465175785b6a20a29964742dd1c7112872d6afd1,IN-2,confirmed_reference_pose,not_claimed,447.6230000000001,3.5743000000000027,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.7924528301886793,0.2075471698113207,ATP-HTVS-27B53DA4C14D,0.391304347826087,0.6086956521739131,0.8867924528301887,0.1132075471698113,0.7338888888888888,0.735498040288032,67
ATP-GEN-E504C3A85B69,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,25,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cccc(C(F)(F)F)c2)cc1,DWDLPVFPZRELQQ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,f1085aade1f6263ff2de1e615ba74a7c23cebb2a1e1243b6230aa0dd01800727,IN-2,confirmed_reference_pose,not_claimed,497.6300000000001,4.454000000000003,33.94,2,2,9,2,4,0.25,,,0,3.5,True,0.7678571428571429,0.2321428571428571,ATP-HTVS-0F6915EAEEA3,0.41333333333333333,0.5866666666666667,0.8421052631578947,0.1578947368421053,0.7222222222222222,0.7354619883040936,68
ATP-GEN-E3A26E91D97A,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2F)cc1,YLGIOPVLRMNHFS-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,063b33faac61eec6eb01b3ed55133eb259e62bf682391665b9782e5b0d4707d6,IN-2,confirmed_reference_pose,not_claimed,447.62300000000005,3.5743000000000027,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.6428571428571429,0.3571428571428571,ATP-HTVS-27050A3A08BE,0.46551724137931033,0.5344827586206897,0.7884615384615384,0.21153846153846156,0.7338888888888888,0.735405098732685,69
ATP-GEN-A681D8044A0A,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2Cl)cc1,WBWHATSAXFRPLY-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,aca951fc0301ce77737649f7189cec66fb33d66685f3be0aff2dc4497c34fc0c,IN-2,confirmed_reference_pose,not_claimed,464.0780000000001,4.088600000000003,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.6428571428571429,0.3571428571428571,ATP-HTVS-27050A3A08BE,0.46551724137931033,0.5344827586206897,0.7884615384615384,0.21153846153846156,0.7338888888888888,0.735405098732685,70
ATP-GEN-D249ADE3774D,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,12,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(SCc3ccccc3)nc3ccccc3c2Br)cc1,SWTWQBWLISGTPS-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,d17bc9849eccaae462a636642a05db3b2ce56c128e0520c5deec6e512febb6a2,IN-2,confirmed_reference_pose,not_claimed,508.52900000000005,4.197700000000003,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.6428571428571429,0.3571428571428571,ATP-HTVS-27050A3A08BE,0.46551724137931033,0.5344827586206897,0.7884615384615384,0.21153846153846156,0.7338888888888888,0.735405098732685,71
ATP-GEN-419DA93D0990,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,14,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(S(N)(=O)=O)cccc3nc2SCc2ccccc2)cc1,LKILAEOENJUTBF-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,25bac160082225561d00642c65e062abd6f1406e6682c5b753e22cc0a214f004,IN-2,confirmed_reference_pose,not_claimed,508.7130000000002,2.082600000000001,94.10000000000001,3,4,10,2,4,0.2222222222222222,,,0,3.62,True,0.7068965517241379,0.2931034482758621,ATP-HTVS-7C2B62D08873,0.44285714285714284,0.5571428571428572,0.7868852459016393,0.21311475409836067,0.7088888888888889,0.7351735623211033,72
ATP-GEN-28C82FC9CA0D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C#N)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,BVFVGDYUWMUHRG-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f5ac7a2d5d6f86092f437599a0b24526d140e4b416a3c4eb2537a87e1f45ce64,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1915999999999993,82.89,3,3,9,2,5,0.2903225806451613,,,0,3.95,True,0.6857142857142857,0.3142857142857143,ATP-HTVS-D53BE49171F7,0.3924050632911392,0.6075949367088608,0.8059701492537313,0.19402985074626866,0.6722222222222223,0.7350679093981569,73
ATP-GEN-2CAD1F7F2D62,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,17,CCOc1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,ZBMFRVBTJGYICO-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,1cb06342575dacad33b6b436521f642237c9b6328910414da222fb6af2ba1a63,IN-2,confirmed_reference_pose,not_claimed,473.68600000000015,3.8339000000000025,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.6779661016949152,0.3220338983050848,ATP-HTVS-0A81E0DFACE9,0.39705882352941174,0.6029411764705883,0.8421052631578947,0.1578947368421053,0.6994444444444444,0.7341613347093223,74
ATP-GEN-524FC6423070,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,17,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cccc(CCO)c3nc2SCc2ccccc2)cc1,PSZSFZJPEPFKNW-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8e8c4777c1c640502f07f8b36c7b65573f9bb7fb25a7af6222f025dc220bd353,IN-2,confirmed_reference_pose,not_claimed,473.68600000000015,2.9700000000000015,54.17,3,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.6896551724137931,0.31034482758620685,ATP-HTVS-BCEA86BEEC0A,0.375,0.625,0.8727272727272727,0.12727272727272732,0.6994444444444444,0.733979797979798,75
ATP-GEN-D800F4B0CB7D,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,25,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cccc(C#N)c2)cc1,DQAMJCHOZQKOSG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,49a45407270ac4f737abaf5f933b08cb93f6cf8734a2c9d33b1abc9d6f386478,IN-2,confirmed_reference_pose,not_claimed,454.64300000000014,3.3068800000000023,57.73,2,3,9,2,4,0.21428571428571427,,,0,3.4299999999999997,True,0.7678571428571429,0.2321428571428571,ATP-HTVS-0F46F3379ABF,0.42857142857142855,0.5714285714285714,0.8421052631578947,0.1578947368421053,0.73,0.7339699248120302,76
ATP-GEN-C06BF0A54B38,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,12,Cc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,VWUBNRCRRYYLQT-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,8ae45c7d5ac12523194ce822a31ca6eb7ba1baec404cb055536a2131a535add7,IN-2,confirmed_reference_pose,not_claimed,443.66000000000014,3.7436200000000026,33.94,2,2,9,2,4,0.25,,,0,3.3950000000000005,True,0.6545454545454545,0.34545454545454546,ATP-HTVS-27050A3A08BE,0.47368421052631576,0.5263157894736843,0.7884615384615384,0.21153846153846156,0.7338888888888888,0.7337717049032839,77
ATP-GEN-AC82A711C4D9,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,6,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(Cl)c1,HPNTVXGFGPSDHZ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,2ee9f9d02e1e5b5e68339a02d5ed287bd0c6808525a2f8c58294102f46e028f8,IN-2,confirmed_reference_pose,not_claimed,464.0780000000001,4.088600000000003,33.94,2,2,9,2,4,0.2222222222222222,,,0,3.3950000000000005,True,0.8076923076923077,0.1923076923076923,ATP-HTVS-239E0EA8BC65,0.3888888888888889,0.6111111111111112,0.9038461538461539,0.09615384615384615,0.7338888888888888,0.733423076923077,78
ATP-GEN-318BBFF783E0,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,25,CCOc1cccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c1,LCCTUFWSFCRTRK-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,85b246bba20ae2496a8068fa73a3a9b4e5cdd8d6d1f666ce4dbd367b076ed0bb,IN-2,confirmed_reference_pose,not_claimed,473.6860000000003,3.8339000000000025,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.7543859649122807,0.24561403508771928,ATP-HTVS-553AACDE3786,0.4,0.6,0.8448275862068966,0.15517241379310343,0.6994444444444444,0.7331647509578545,79
ATP-GEN-9280A2E8D8D6,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,6,COc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2ccccc2nc1SCc1ccccc1,CRBSBOFKBXNCSE-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,374b5e5eb2e06dbdc1dfd63ebd4b674a64c672bc0f833b02f984f84f71dcb5e7,IN-2,confirmed_reference_pose,not_claimed,459.65900000000016,3.443800000000003,43.17,2,3,10,2,4,0.25,,,0,3.55,True,0.7636363636363637,0.23636363636363633,ATP-HTVS-DB6DF45B456E,0.38571428571428573,0.6142857142857143,0.8909090909090909,0.10909090909090913,0.7166666666666667,0.7325541125541126,80
ATP-GEN-9C8AE038EDD0,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,16,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(C(N)=O)cc3nc2SCc2ccccc2)cc1,FSESDXSAQMUESD-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,20a0f8688c2ebe6ac4aae8fc47acefeb276229c13c9258984d98fb9daca7a31d,IN-2,confirmed_reference_pose,not_claimed,472.6580000000002,2.5341000000000022,77.03,3,3,10,2,4,0.21428571428571427,,,0,3.585,True,0.7241379310344828,0.27586206896551724,ATP-HTVS-BCEA86BEEC0A,0.4027777777777778,0.5972222222222222,0.864406779661017,0.13559322033898302,0.7127777777777777,0.7323389830508475,81
ATP-GEN-EE1F59401E86,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,14,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(C(N)=O)cccc3nc2SCc2ccccc2)cc1,JKXNQZFPUUBFQC-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,0cfc06135c2236c2c88f886b3a670522b6776496abc5af3a95d6cbfb7d4de39b,IN-2,confirmed_reference_pose,not_claimed,472.65800000000013,2.5341000000000022,77.03,3,3,10,2,4,0.21428571428571427,,,0,3.585,True,0.7068965517241379,0.2931034482758621,ATP-HTVS-BCEA86BEEC0A,0.4492753623188406,0.5507246376811594,0.8032786885245902,0.19672131147540983,0.7127777777777777,0.7322086798130989,82
ATP-GEN-4F2C1F13F2B2,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,15,CCOc1ccc2nc(SCc3ccccc3)c(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)cc2c1,UANMCURRABGWSF-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,1b7d48667331870351f36a927f475b6df8a803d5e1d50920dc743d1953b3ced7,IN-2,confirmed_reference_pose,not_claimed,473.6860000000003,3.8339000000000016,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.7368421052631579,0.26315789473684215,ATP-HTVS-5B9C564ED935,0.39436619718309857,0.6056338028169015,0.8620689655172413,0.13793103448275867,0.6994444444444444,0.7317053046246831,83
ATP-GEN-9AF0009EFCF1,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,5,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1S(N)(=O)=O,OEIUOUADMNUFDG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,45f3e89d440c078dc85fc6851bfc4323004124524301778b2afead1eaf445699,IN-2,confirmed_reference_pose,not_claimed,508.7130000000002,2.082600000000001,94.1,3,4,10,2,4,0.2222222222222222,,,0,3.62,True,0.7241379310344828,0.27586206896551724,ATP-HTVS-7C2B62D08873,0.3783783783783784,0.6216216216216216,0.896551724137931,0.10344827586206895,0.7088888888888889,0.7316193434814124,84
ATP-GEN-D0EECE3DB247,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,26,COc1ccc(CSc2nc3ccccc3cc2C[NH2+]Cc2ccc(C[NH+](C)C)cc2)cc1,HJKSXIDZZKQPRG-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,29f9625cf20a644d3a7d9ad2b09b2c7c48e8347f616c4a0929cb9dae599c0ac1,IN-2,confirmed_reference_pose,not_claimed,459.6590000000003,3.4438000000000013,43.17,2,3,10,2,4,0.25,,,0,3.55,True,0.8269230769230769,0.17307692307692313,ATP-HTVS-553AACDE3786,0.4307692307692308,0.5692307692307692,0.8392857142857143,0.1607142857142857,0.7166666666666667,0.7312866300366301,85
ATP-GEN-EF1581D85546,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,17,COC(=O)c1cccc2cc(C[NH2+]Cc3ccc(C[NH+](C)C)cc3)c(SCc3ccccc3)nc12,FUHYPIFFZNSBHQ-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,72c28037fc7eb934daf602fb00a04ab7114633ef4fa879f3700cee0377405fe9,IN-2,confirmed_reference_pose,not_claimed,487.66900000000015,3.2218000000000018,60.239999999999995,2,4,10,2,4,0.2413793103448276,,,0,3.62,True,0.6451612903225806,0.3548387096774194,ATP-HTVS-BCEA86BEEC0A,0.4507042253521127,0.5492957746478873,0.8064516129032258,0.19354838709677424,0.7088888888888889,0.7306691907718714,86
ATP-GEN-ECC1E16DB301,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,15,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(S(N)(=O)=O)ccc3nc2SCc2ccccc2)cc1,DJJCWWNUXGNGNC-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,6b268ab3b6e6358d891cb35e9db8aa7f7d1f4d9c5b2464cb9ed7372073cf4fb5,IN-2,confirmed_reference_pose,not_claimed,508.7130000000002,2.082600000000001,94.10000000000001,3,4,10,2,4,0.2222222222222222,,,0,3.62,True,0.7241379310344828,0.27586206896551724,ATP-HTVS-569AAE7497B4,0.4084507042253521,0.5915492957746479,0.864406779661017,0.13559322033898302,0.7088888888888889,0.730426619983555,87
ATP-GEN-1315B7478DAE,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(F)(F)F)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,QQOQCCDRLKTDDH-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,34aacf6b2ff8f3364e35f4a946baca430ca7655dbfc20ef55b467a5c1428b422,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.3387200000000012,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True,0.6956521739130435,0.30434782608695654,ATP-HTVS-D53BE49171F7,0.3974358974358974,0.6025641025641026,0.8208955223880597,0.17910447761194026,0.6644444444444445,0.7302673810435005,88
ATP-GEN-8FAD62F267D8,ATP-REF-IN2,ccd401f1ea07dc14c58a5929c18ed4fc70241dd381d7d16b9e89c0c47542dc72,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,12,CCOc1c(C[NH2+]Cc2ccc(C[NH+](C)C)cc2)c(SCc2ccccc2)nc2ccccc12,WTPCVISPSMJIGW-UHFFFAOYSA-P,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,2026-08-28,33b0ce25222e264be913b6ac67192924a39faf3da02782a5644081ce4508260a,IN-2,confirmed_reference_pose,not_claimed,473.6860000000002,3.8339000000000016,43.17,2,3,11,2,4,0.27586206896551724,,,0,3.705,True,0.6,0.4,ATP-HTVS-27050A3A08BE,0.43548387096774194,0.564516129032258,0.8181818181818182,0.18181818181818177,0.6994444444444444,0.7300648419680678,89
