generated_candidate_id,parent_candidate_id,parent_structure_hash,generation_method,generator_version,generator_config,random_seed,reaction_or_operation,reaction_smarts,building_block_id,building_block_smiles,attachment_atom_index,canonical_smiles,inchikey,murcko_scaffold,generation_timestamp,provenance_hash,parent_alias,parent_source,parent_htvs_identity,MW,cLogP,TPSA,HBD,HBA,rotatable_bonds,formal_charge,ring_count,fractionCSP3,pains_alerts,structural_warnings,warning_count,sa_like_proxy,scaffold_retention
ATP-GEN-37E511877636,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,12,CCOc1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[N@H+]3CC[C@@H](O)C3)c(-c3ccc(C)cc3)n2)cc1,OTXLOOTWHHLETM-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,423afa7465aaeca10b21d04d2024618f383d785d14cf72d0d05da32c45352524,Hit3,internal_historical_structure,unresolved,512.6980000000003,2.7186200000000014,68.33,3,3,11,2,5,0.34375,,,0,4.2250000000000005,True
ATP-GEN-F74EA8C01979,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,12,Cc1ccc(-c2nn(Cc3ccc(C#N)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,GGJBOJSWKAAWDO-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,04d2dcb6f1b2ac8fd45ca9affa86f16fcd40d57696162d07818c458cd6bf303e,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1915999999999993,82.89,3,3,9,2,5,0.2903225806451613,,,0,3.95,True
ATP-GEN-BC92A9DD210C,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,12,Cc1ccc(-c2nn(Cc3ccc(C(F)(F)F)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,XZZRJCHDKHKZTK-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,7dca56f6a1819d113304020f62c5c60f81e4e8106cc3d367d39870ae750e981f,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.338720000000002,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True
ATP-GEN-EF87BA1DCC47,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,12,Cc1ccc(-c2nn(Cc3ccc(C(N)=O)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,QUZOHSVBZFIEQW-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,6f1239a74132b81923a1086dd792a1ef1e0869c9d8f5cb0891d7919a3a2d21fb,Hit3,internal_historical_structure,unresolved,511.6700000000004,1.418820000000002,102.19000000000001,4,3,10,2,5,0.2903225806451613,,,0,4.1049999999999995,True
ATP-GEN-5CB4ABD335DE,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,12,Cc1ccc(-c2nn(Cc3ccc(S(N)(=O)=O)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ULFLIXKHAZISIE-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,9ea1b4f9cdd0837ceffd74b26cda047cfb21c97bf10d72f4a7b7e4ad022b7764,Hit3,internal_historical_structure,unresolved,547.7250000000004,0.9673200000000017,119.26,4,4,10,2,5,0.3,,,0,4.14,True
ATP-GEN-2F30CBCDAB96,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,12,Cc1ccc(-c2nn(Cc3ccc(N(C)C)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,POGOQISXXXAOSM-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,114e83c4d69621ee7143d97bf9edeb7b28aeb2620223772e94cfc54febb062a5,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.34,3,3,10,2,5,0.34375,anil_di_alk_E(186),PAINS:anil_di_alk_E(186),1,4.1049999999999995,True
ATP-GEN-6EE9A1C603F1,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,12,Cc1ccc(-c2nn(Cc3ccc(-c4ccccc4)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,OUPFTHAJHIXQMJ-PGUFJCEWSA-P,c1ccc(-c2ccc(Cn3cc(C[NH2+]Cc4ccccc4C[NH+]4CCCC4)c(-c4ccccc4)n3)cc2)cc1,2026-08-28,439eb4ecff163dccd81590b4e61dfc73c4e8f208ba7f0e3be9824da338ebda27,Hit3,internal_historical_structure,unresolved,544.7430000000004,3.9869200000000022,59.099999999999994,3,2,10,2,6,0.25,,,0,4.390000000000001,False
ATP-GEN-2582F54C3711,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,12,Cc1ccc(-c2nn(Cc3ccc(-c4cnccn4)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,HFZWXSFGRWRMQZ-JGCGQSQUSA-P,c1ccc(-c2nn(Cc3ccc(-c4cnccn4)cc3)cc2C[NH2+]Cc2ccccc2C[NH+]2CCCC2)cc1,2026-08-28,faf6ee63c1581ae20ca566ec0d5d4ba9fde2cb28d057554dbcac3c47edeb49fd,Hit3,internal_historical_structure,unresolved,546.7190000000004,2.7769199999999996,84.88000000000001,3,4,10,2,6,0.2647058823529412,,,0,4.390000000000001,False
ATP-GEN-C34EAE6372F6,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,12,Cc1ccc(-c2nn(Cc3ccc(CO)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,NQGKNQSXJKZRIA-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,819cc4be170aee47552be478ed6092b02f02348f039caeb8c8507714d1a054dd,Hit3,internal_historical_structure,unresolved,498.6710000000004,1.8122200000000004,79.33,4,3,10,2,5,0.3225806451612903,,,0,4.069999999999999,True
ATP-GEN-F4BFF130930D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2CH2OH,[*:1]CCO,12,Cc1ccc(-c2nn(Cc3ccc(CCO)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,PFZMSTYLFAKAPU-WJOKGBTCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,97855d9f826a0db9e260a9a610ee9a19a817a02af62934a08a79fea3512c3fe3,Hit3,internal_historical_structure,unresolved,512.6980000000004,1.8547200000000008,79.33,4,3,11,2,5,0.34375,,,0,4.2250000000000005,True
ATP-GEN-786F37523AA7,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CO2Me,[*:1]C(=O)OC,12,COC(=O)c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[N@H+]3CC[C@@H](O)C3)c(-c3ccc(C)cc3)n2)cc1,UTEJMFYASRIKLE-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,fd484061fbcf3e6fae982e4de59722d4013a90a396d0046b5c57231ae76ebfb1,Hit3,internal_historical_structure,unresolved,526.6810000000003,2.1065200000000006,85.4,3,4,10,2,5,0.3125,,,0,4.14,True
ATP-GEN-1D0306DE5784,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_cPr,[*:1]C1CC1,12,Cc1ccc(-c2nn(Cc3ccc(C4CC4)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,RXPXYHSNZJQHOJ-JGCGQSQUSA-P,c1ccc(-c2nn(Cc3ccc(C4CC4)cc3)cc2C[NH2+]Cc2ccccc2C[NH+]2CCCC2)cc1,2026-08-28,0a29314b752737395ed6e0514fc34a89e7e29199f7fca0d90d404a07fa9453fc,Hit3,internal_historical_structure,unresolved,508.7100000000004,3.1973200000000004,59.099999999999994,3,2,10,2,6,0.36363636363636365,,,0,4.285,False
ATP-GEN-CD88E92D752D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_morpholine,[*:1]N1CCOCC1,12,Cc1ccc(-c2nn(Cc3ccc(N4CCOCC4)cc3)cc2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,FEUXFYYXXVJVPD-MGBGTMOVSA-P,c1ccc(-c2nn(Cc3ccc(N4CCOCC4)cc3)cc2C[NH2+]Cc2ccccc2C[NH+]2CCCC2)cc1,2026-08-28,aab2de3459e86b3acd904e7afed947a239064624cb22ec9d712e25265ad349f4,Hit3,internal_historical_structure,unresolved,553.7510000000003,2.156520000000002,71.57000000000001,3,4,10,2,6,0.38235294117647056,anil_di_alk_E(186),PAINS:anil_di_alk_E(186),1,4.390000000000001,False
ATP-GEN-1990BDD936CA,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_F,[*:1]F,15,Cc1ccc(-c2nn(Cc3ccccc3)c(F)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,VMXOEDLVCYWHFN-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f0003af5c5b02135a654d704f9f14fb3f0701feef84e80ceb34c6efd1f5d52d4,Hit3,internal_historical_structure,unresolved,486.63500000000033,2.4590200000000006,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-EC1693129A78,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Cl,[*:1]Cl,15,Cc1ccc(-c2nn(Cc3ccccc3)c(Cl)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,QDKNHQLPMBJPEV-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,48dfa415173960a2931cec3596f62baf2d67e76b1646cbb9e4aa994939f5b76b,Hit3,internal_historical_structure,unresolved,503.0900000000004,2.973320000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-C43E56E0F38D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Br,[*:1]Br,15,Cc1ccc(-c2nn(Cc3ccccc3)c(Br)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YTYGSNQTCPJJLS-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,bf9c6e85a97cb99e6c7a36061e38086bd6b0941aa66c57b24b153fab3aea7832,Hit3,internal_historical_structure,unresolved,547.5410000000003,3.082420000000001,59.099999999999994,3,2,9,2,5,0.3,,,0,3.9150000000000005,True
ATP-GEN-F3677429E702,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me,[*:1]C,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,NLUCWXZUCWXLJC-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,38fece9c0436dfebb332bdd8a64b72aeab05f76c3c535b8e8d182fd6e9df8f9e,Hit3,internal_historical_structure,unresolved,482.6720000000003,2.6283400000000006,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,3.9150000000000005,True
ATP-GEN-EB1F5ECA5189,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et,[*:1]CC,15,CCc1c(C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(-c2ccc(C)cc2)nn1Cc1ccccc1,SGZJKSXNOYRGDM-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,d23017d4c61fba0764b556e59237581be6fd673efeddf199dd41130c1e5679f8,Hit3,internal_historical_structure,unresolved,496.69900000000024,2.8823200000000027,59.1,3,2,10,2,5,0.34375,,,0,4.069999999999999,True
ATP-GEN-E61A8BC72A4B,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_iPr,[*:1]C(C)C,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(C)C)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,DWKWFKNWEYZJMI-SSEXGKCCSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,08452d5ef7950691b0488c7f18b8fb2a06eb87a2583bbeb5f9958404498cd427,Hit3,internal_historical_structure,unresolved,510.7260000000004,3.443320000000001,59.099999999999994,3,2,10,2,5,0.36363636363636365,,,0,4.1049999999999995,True
ATP-GEN-7C480B68317C,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OMe,[*:1]OC,15,COc1c(C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(-c2ccc(C)cc2)nn1Cc1ccccc1,QCZLCCIBIQODGJ-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f2e00cb2135707339fcbc2442337b6308e5d060453dbfc2a8002a85e441b517c,Hit3,internal_historical_structure,unresolved,498.6710000000003,2.328520000000002,68.33000000000001,3,3,10,2,5,0.3225806451612903,,,0,4.069999999999999,True
ATP-GEN-CB0C12921766,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OEt,[*:1]OCC,15,CCOc1c(C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)c(-c2ccc(C)cc2)nn1Cc1ccccc1,OVAPUAGTHWJYCV-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,aa8cfb057f02b55636c50dbccc5b7614cc311ce1b5067c9b40a993e9d9dc2fc9,Hit3,internal_historical_structure,unresolved,512.6980000000003,2.7186200000000023,68.33000000000001,3,3,11,2,5,0.34375,,,0,4.2250000000000005,True
ATP-GEN-28C82FC9CA0D,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CN,[*:1]C#N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C#N)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,BVFVGDYUWMUHRG-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f5ac7a2d5d6f86092f437599a0b24526d140e4b416a3c4eb2537a87e1f45ce64,Hit3,internal_historical_structure,unresolved,493.65500000000037,2.1915999999999993,82.89,3,3,9,2,5,0.2903225806451613,,,0,3.95,True
ATP-GEN-1315B7478DAE,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CF3,[*:1]C(F)(F)F,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(F)(F)F)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,QQOQCCDRLKTDDH-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,34aacf6b2ff8f3364e35f4a946baca430ca7655dbfc20ef55b467a5c1428b422,Hit3,internal_historical_structure,unresolved,536.6420000000004,3.3387200000000012,59.099999999999994,3,2,9,2,5,0.3225806451612903,,,0,4.02,True
ATP-GEN-BB0F45ED0D68,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CONH2,[*:1]C(=O)N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(C(N)=O)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YQTQTXOUBMOZAK-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,8ee22252b97ddba8a04da7d1b751f96e3535d8dd845686eab24a9026911b3d5f,Hit3,internal_historical_structure,unresolved,511.6700000000004,1.418820000000002,102.19000000000001,4,3,10,2,5,0.2903225806451613,,,0,4.1049999999999995,True
ATP-GEN-1BC48CE9C549,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_SO2NH2,[*:1]S(=O)(=O)N,15,Cc1ccc(-c2nn(Cc3ccccc3)c(S(N)(=O)=O)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,GFUGTSIJTOWQBU-HHHXNRCGSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,acfb3c4bc494e27304875e02922f1e754a3404b210039f0fc8fde448f1e83b0a,Hit3,internal_historical_structure,unresolved,547.7250000000004,0.9673200000000024,119.26,4,4,10,2,5,0.3,,,0,4.14,True
ATP-GEN-42343E1C25B6,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NMe2,[*:1]N(C)C,15,Cc1ccc(-c2nn(Cc3ccccc3)c(N(C)C)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ONLYCCJJTKHXCA-GDLZYMKVSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,f9fa51ef93ecc25fc1a73e82a1ffc82f6a75b588bde08763a156ba18c766da2c,Hit3,internal_historical_structure,unresolved,511.7140000000004,2.3859200000000014,62.34,3,3,10,2,5,0.34375,,,0,4.1049999999999995,True
ATP-GEN-CBA92F0235E0,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Ph,[*:1]c1ccccc1,15,Cc1ccc(-c2nn(Cc3ccccc3)c(-c3ccccc3)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,YFGXTDGGWKMTFP-MGBGTMOVSA-P,c1ccc(Cn2nc(-c3ccccc3)c(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c2-c2ccccc2)cc1,2026-08-28,7c5318e1f6f44c4f55a64b34528ed67ecd81aba2952713f0db47395e78bfe927,Hit3,internal_historical_structure,unresolved,544.7430000000004,3.986920000000003,59.099999999999994,3,2,10,2,6,0.25,,,0,4.390000000000001,False
ATP-GEN-F69E9D03DE2C,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_pyrimidinyl,[*:1]c1nccnc1,15,Cc1ccc(-c2nn(Cc3ccccc3)c(-c3cnccn3)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ZGAPVTMKBYSXSF-SSEXGKCCSA-P,c1ccc(Cn2nc(-c3ccccc3)c(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c2-c2cnccn2)cc1,2026-08-28,8e20a6319ecab9e328b463b8251d25a97f9a3c10a707a95574125a3c0377e1a6,Hit3,internal_historical_structure,unresolved,546.7190000000004,2.7769200000000005,84.88000000000001,3,4,10,2,6,0.2647058823529412,,,0,4.390000000000001,False
ATP-GEN-9FF5D84027D2,ATP-SMI-874C2DE25FE4,da63e53fa231bf5ae5f6e08e772053567d8b40bcf05f228817adb437a63c47ae,scaffold_preserving_R_group_enumeration,2026.03.5,phase16_v1,20260828,aromatic_CH_Rgroup_substitution_v1,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH,[*:1]CO,15,Cc1ccc(-c2nn(Cc3ccccc3)c(CO)c2C[NH2+]Cc2ccccc2C[N@H+]2CC[C@@H](O)C2)cc1,ZOMOWBHPMYOUAL-MUUNZHRXSA-P,c1ccc(Cn2cc(C[NH2+]Cc3ccccc3C[NH+]3CCCC3)c(-c3ccccc3)n2)cc1,2026-08-28,eb7478b03a1be55e2c4a363b7e39160a5de9d4655c47945f60592cac3dc6e30c,Hit3,internal_historical_structure,unresolved,498.6710000000004,1.8122200000000004,79.33,4,3,10,2,5,0.3225806451612903,,,0,4.069999999999999,True
