canonical_id,compound_code,canonical_smiles,scaffold,vina_affinity,global_rank,percentile,scaffold_relative_rank,scaffold_size,chemical_space_cluster,vina_pose_count,pose_sha256,signature,cached
ATP-HTVS-14BA2D75CE49,449,C[NH+](C)[C@@H](CNc1cc(COc2ccccc2)[nH+]c2c([O-])cccc12)c1ccc(F)cc1,c1ccc(CCNc2cc(COc3ccccc3)[nH+]c3ccccc23)cc1,-8.346,550,66.25691456668716,1,4,204,9,dcc0f691dc2a0186214b4c81983994a1b459ff9b57484bf0571244bb74bd90f8,ad982e8d383a1ce130236b15785b1901e6a0a72ef7c00c751f27d190c37c65e1,True
ATP-HTVS-A7EE593102BF,33505,CN(C)C[C@H](Cc1ccccc1)NCc1nc2ccccc2c(-c2ccccc2)c1Cl,c1ccc(CCNCc2cc(-c3ccccc3)c3ccccc3n2)cc1,-8.343,551,66.19545175169023,1,2,578,9,00999774653df98b2ea26a5407f2c3b41765e0cd25b5f66a7aff113d3e602b59,7dc7f8d3711c7b72bb72fef7256871ad70b44c1523e410c18f2420b71a55453d,True
ATP-HTVS-0009DAEDE04F,79971,N#CCN(c1ccccc1)c1cnc(NC(=O)CCc2ccc(S)cc2)c2ccccc12,O=C(CCc1ccccc1)Nc1ncc(Nc2ccccc2)c2ccccc12,-8.342,552,66.1339889366933,1,1,52,9,11eb64b8961414b0f5174a9286283ac2bbfc0e2424c9bef4451cebc1a64b414b,7f914397e2a9eb7a47cb9dde8685980f9c8c5c55832a721837d0d33b5c3cd30d,True
ATP-HTVS-66BD7620CABA,87457,C[C@@H](C#N)N(c1ccccc1)c1cnc(NC(=O)c2ccccc2N2CC[NH+](C)CC2)c2ccccc12,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1N1CC[NH2+]CC1,-8.342,552,66.1339889366933,1,1,717,9,b0613391a909e92c80a212d71ed4e341aca0eded26b65e1ca5f24f89194f8746,1de8f22d470858bbba6442c4de1afdfb03f3bb5813c99b9acac3783758f0a424,True
ATP-HTVS-F38CDD17995D,90338,C[NH+](C)Cc1ccccc1C(=O)Nc1cnc2ccccc2c1-c1ccnc(Cl)c1,O=C(Nc1cnc2ccccc2c1-c1ccncc1)c1ccccc1,-8.342,552,66.1339889366933,1,2,220,9,189f1cb5e4b71c082a8b7c05c54738aae5a8306e6462137501eb0f53735496dd,e0eaecfbf00dea5355a4d0e547b45cd50c77b8965b4565acb7b5cd30c3def466,True
ATP-HTVS-D35090C63096,84674,N#Cc1ccccc1CC(=O)Nc1cnc2ccccc2c1C#CCNCc1ccccc1,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CCNCc1ccccc1,-8.341,555,65.94960049170253,1,1,473,9,547b45bda1a984230cc76ab16bfd2488281fe9e92b066ef9fa4e39a052cc0831,24f3eaf8b46d02af3f344ee1ac93f7cf98a061044be2857e8a9795154e1a0cf6,True
ATP-HTVS-8E1A44B1E9FD,75361,O=C(Nc1c[nH+]c2ccccc2c1NC[C@H](O)c1ccc(Cl)cc1)[C@@H](Cl)c1ccccc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,-8.337,556,65.8881376767056,4,6,294,9,f3c60e1bc8d20b78935b83d8c7955095f87034f887964869661b25d876ce4986,f208f2a3109077dff9e754b737209ee6d91f92c95ae39eeefd4e6f8bc7b3b104,True
ATP-HTVS-F324B4F6FF43,83745,C[C@@H]([NH2+]CC#Cc1cnc(NC(=O)c2ccc(O)cc2)c2ccccc12)c1ccc(F)cc1,O=C(Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12)c1ccccc1,-8.337,556,65.8881376767056,4,4,48,9,543c3f541c5b2d596fdef4f035baa507c4f22faa38e0528b7b034eb781f6a951,fa25a0e5bfa205c1d6f92258717c6a0a4e3e6443215b2620349e0f532a6628ef,True
ATP-HTVS-3254A7EDB406,72033,Cc1cc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(C[NH+](C)C)cc2)ccc1Cl,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-8.337,556,65.8881376767056,15,48,12,9,92dc2e549b2df81f587d38647d0d4f1a7721eebcdec153b0f31e2951722e039d,4cd5346602965f059fdba7325b191c5105cd09b79ddf5f1a6f539125342ff6a9,True
ATP-HTVS-11489B74AE1C,69539,C[NH+](C)Cc1cccc(CNc2c(NC(=O)[C@](C)(O)c3ccccc3)c[nH+]c3ccccc23)c1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-8.336,559,65.70374923171481,5,14,2,9,49404d6a887b38fa79f7e2dd8a033fcf6bfdc1e66906baf20caaa7b36fe4bb3a,33c99d6841d2e1f23b04434e7c6d649b4014402106f8da0becf79bfc05984f38,True
ATP-HTVS-E2321FC28CB2,69889,C[NH+](C)Cc1ccc(CNc2nc3ccccc3nc2-c2ccccc2)cc1,c1ccc(CNc2nc3ccccc3nc2-c2ccccc2)cc1,-8.336,559,65.70374923171481,1,1,168,9,d08653bcb4622d5a5b0d6a10154eea11ef863385043e62f0d4aad37a9a656cbb,4b3ec9e0f3b80f832156ed11387529be321cf41efb8ffe0d7bf3423b341fe637,True
ATP-HTVS-A5C0EA33BE09,60675,C[NH+](C)Cc1cc(F)ccc1C[NH2+]Cc1c(-c2ccccc2)[nH]c2ccccc12,c1ccc(C[NH2+]Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,-8.336,559,65.70374923171481,1,2,584,9,650e4c62f10a3bd1eb21ab5f82664f29402bbf99572f12d7a0e6ca669e40d401,87873cb4336fafe978dde9bd4f702b04e222e9e0937059bc4de4ce964faf527b,True
ATP-HTVS-50911053B2F5,79745,O=C(Nc1nc2ccccc2cc1Nc1ccc([NH2+]CCO)cc1)[C@@H](Br)c1ccccc1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1,-8.331,562,65.51936078672404,1,9,765,9,7c108c016efe2a17c7173754e43b77d63141b3595424882bc57f3575ff166407,d4016c0d97f782abee35c5f85b7d213618dbebe2096a155c5f8d37cb2bcf73bb,True
ATP-HTVS-B56D8AC3A406,90241,C[NH+](C)Cc1cccc(CNc2c(F)cncc2NC(=O)C#Cc2ccccc2)c1,O=C(C#Cc1ccccc1)Nc1cnccc1NCc1ccccc1,-8.331,562,65.51936078672404,1,1,276,9,9e0a8109b47795ac7d84feccad64a72779e59b489d676fe9c30251bd49f6c345,3430970890601b225720171761ff4c713b66edea8aaf45d2fc6ad2d159a43a79,True
ATP-HTVS-BDBBABCD42A1,50114,C[NH+](C)Cc1ccccc1CNc1nc2ccccc2nc1NCc1ccc(CO)c(F)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-8.329,564,65.39643515673018,13,41,97,9,71d744229fd49f8a85e071ffa7766ed4f06536f12edd99c8a554c4d87e86b9c2,37819f29cfb8837e0d256da3568815da723ae28d9d1c540bf2ca55e5233332ae,True
ATP-HTVS-203210320F32,88033,O=C(Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12)c1cccc(C2CC2)c1,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1cccc(C2CC2)c1,-8.328,565,65.33497234173325,1,1,32,9,2385579944856c85a41178f5af82d1570a824ed1ca8373a1b441a9e6449b4581,5a252a4a64685a7392f5ed8641824f6ce4ea341d73db67f14f4eddbe4882b581,True
ATP-HTVS-2368A2FD4D76,87745,COc1ccc([C@H](C#N)Nc2cnc3ccccc3c2NC(=O)c2ccccc2C[NH+](C)C)cc1,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-8.328,565,65.33497234173325,11,28,353,9,13ec6753ac0a95ed82d13a6da3af11c13822a64a85e7d2247244015e0e53b7d6,17951861d5562999839d33105079e392eba970c3c84f9ef814e5849c5c1ad756,True
ATP-HTVS-7DE0A46CB904,32482,C[NH+](C)Cc1ccc(CCNc2nc(N[C@H](CF)c3ccc(C#N)cc3)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-8.327,567,65.21204671173939,7,11,673,9,c8ce70ba21ac6cc1e336a07e94a4346ff1f04bc9a1ec1b0dc389e503fc71a173,3bd65226453d9869da84a6fdc58d8c97c953da26f3b6966d6bbdfb9491f4c011,True
ATP-HTVS-30D2448AA284,71137,COc1ccccc1CC(=O)Nc1nc2ccccc2cc1NCc1cccc(C[NH+](C)C)c1,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,-8.327,567,65.21204671173939,6,11,117,9,62d3f35ae2d07a34ebc5c698aed98ee26cd708c6131676033b263750fc725684,6e64319e67e72abf05765b516e783c4772e5b1b66ed46520c4612a88b9619dfa,True
ATP-HTVS-87F6BDFAEB44,451,C[NH+](C)[C@@H](CNc1cc(COc2ccccc2)[nH]c2cc(=O)ccc1-2)c1ccc(F)cc1,O=c1ccc2c(NCCc3ccccc3)cc(COc3ccccc3)[nH]c-2c1,-8.326,569,65.08912108174553,1,1,656,9,04ff0a7f4e78049d9fd00269db9d49d3fa8218f12da2fbbc15a36b080cc71b4b,4429a0516f1d25af04d0870bd04c6f1287b9b4a89dfa635302ca2d08fc11d8f9,True
ATP-HTVS-5C1A90E0608A,85537,N#C[C@@H](N[C@H](C#CCNCc1ccccc1)c1cc2ccccc2s1)c1ccc(F)cc1,C(#CC(NCc1ccccc1)c1cc2ccccc2s1)CNCc1ccccc1,-8.326,569,65.08912108174553,2,2,325,9,d9643d66696dfe884cacb49c74e4c2cdbb5a79ff563d903b906bb8d6f46b57bb,b864e931f140d0907117a91c6a6b253bd329b9354ede7de8b6ff00a83cc9bc10,True
ATP-HTVS-0FD0361A2408,93698,C[NH+](C)Cc1cccc(CNc2cc(F)cnc2NC(=O)C(F)(F)c2ccccc2)c1,O=C(Cc1ccccc1)Nc1ncccc1NCc1ccccc1,-8.324,571,64.96619545175169,1,6,151,9,d2dd0ee343be799df6625ed72c299a097c25dc5c2bacf952f44bba50bc405787,3ca765d63d1bd493346c83548926b26e2b85c0212d0d8862709aa582f7fceea2,True
ATP-HTVS-5E389E326DA0,50337,CN(C)[C@H](C[NH2+]Cc1c2ccccc2cc2ccccc12)c1cccc(F)c1,c1ccc(CC[NH2+]Cc2c3ccccc3cc3ccccc23)cc1,-8.324,571,64.96619545175169,1,1,728,9,e33231298bceba1c2f0c0ac8b870ddf85f1aff08549e7a4f8ba1ae11d2eec0b6,9c2bacccaab3d670aee1a24dabc4bca7ad1b87a248d8a0d25e341637362137a5,True
ATP-HTVS-19E7C62EA548,27651,COc1ccccc1OCc1ccc(C[NH2+]Cc2ccc(F)cc2C[NH+](C)C)o1,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1,-8.323,573,64.84326982175783,1,9,63,9,e970115b34047f7c955518f6e62e4314c35999404a37b7127e1dde93eb56e8e4,9b309a3d6f79b0d20be5920ca4f49029d826eef1da6fde295257cdf5c7baa244,True
ATP-HTVS-167535894C2D,33218,CN(Cc1ccc(N)[nH+]c1)c1nc2ccccc2nc1NCCc1ccc(C[NH+](C)C)cc1,c1ccc(CCNc2nc3ccccc3nc2NCc2ccc[nH+]c2)cc1,-8.322,574,64.7818070067609,1,1,881,9,d2d50ceecf7ef78a5df7ec1f103f13089a5eac0a7adfd24807a6614992aa19b3,3ae71ac9117384ff04ca810d4a92a6a0c2c75fe1116320abfe67a6b5ba3351ea,True
ATP-HTVS-7C2B62D08873,63427,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccccc2S(N)(=O)=O)c1,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,-8.322,574,64.7818070067609,14,41,23,9,b856bc9c5d3931c05cf751a393b2abcdd5d61d3b3218de0e024f0d0676d948bf,c69b8b870d0aeea8f649d8b777bc0a5880d198a85a8f0cc576b8739733de3a20,True
ATP-HTVS-99B36318F637,6081,C[C@H](O)c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccccc2)cc1,-8.321,576,64.65888137676706,2,10,620,9,652a34c9c9c8653737437520e109ead38e052683d6799946a67b79258048f06f,dafad221b2329e3e669f1b751535fbc2c29b1777d649197d3ebfb66b62f06b5d,True
ATP-HTVS-0F6915EAEEA3,79267,C[C@H]([NH2+]Cc1ccc(C[NH+](C)C)cc1)c1cn(Cc2cccc(C(F)(F)F)c2)nn1,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nn2)cc1,-8.321,576,64.65888137676706,1,5,178,9,118f2599db95d40f9f9b57882a5c94e1e72d43cc81ab7e257c965b723c2c501c,f866841f543dd620da87eecb1b8134569040d313349e4522afb7a7a165c079aa,True
ATP-HTVS-7317133B38FB,3522,C[C@@H](Cc1ccccc1)c1nc(NC[C@H](c2ccc(O)cc2)[NH+](C)C)c2ccccc2n1,c1ccc(CCNc2nc(CCc3ccccc3)nc3ccccc23)cc1,-8.319,578,64.5359557467732,2,2,693,9,13ebbcf03f89da829a60d2ab558b761d9155c815fab9c46859038bff9ed0a063,5a0408bd7e75220183301b6c5e84e90d49f38ed105b8599f0e756aa2c36961b4,True
ATP-HTVS-AD7BC7F537E7,96482,C[NH+](C)Cc1cccc(Nc2nc(N)c(-c3ccccc3)c3cccc(F)c23)c1,c1ccc(Nc2ncc(-c3ccccc3)c3ccccc23)cc1,-8.318,579,64.47449293177627,1,2,217,9,16bb35cfe3c4aa2e30a7d9582c554eab137854c854946f272e3c327d8cc6141d,42df3b595045394c54feb425c9ee3fee1d0d30128cbcb40ec3ff271df8f9efaa,True
ATP-HTVS-F7EFD494BF14,96481,C[NH+](C)Cc1ccc(Nc2nc(N)c(-c3ccccc3)c3cccc(F)c23)cc1,c1ccc(Nc2ncc(-c3ccccc3)c3ccccc23)cc1,-8.315,580,64.41303011677934,2,2,217,9,91de512aa48514108116f4c436dc5b354ab731334a4917e5c8f5a975b2e29f55,4ae1cacfcba37b25bb28990cb74719805c677f78692da0c53cff64a2cc5837b8,True
ATP-HTVS-8C32683EF27B,27521,C[NH+](C)Cc1cc(CNC(=O)c2nn(Cc3ccccc3)c(=O)c3ccccc23)ccc1F,O=C(NCc1ccccc1)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-8.315,580,64.41303011677934,1,2,649,9,eb6ea9fb0533ab00c53f5d9ca41b5ffc9769f5c41aa1fde917b4ede40ad6981f,0ccd943786dadf7c698e8e5c8863cbc8f4fb9769022d2975f6d64ce072b456b1,True
ATP-HTVS-7B85D20A61B3,83969,CC[NH+](CC)Cc1ccc(CNc2c[nH+]c3ccccc3c2NC(=O)c2ccc(Cl)c(C#N)c2)cc1,O=C(Nc1c(NCc2ccccc2)c[nH+]c2ccccc12)c1ccccc1,-8.313,582,64.2901044867855,4,6,22,9,b849f327d1a9999337de98446678830b97b332a056ff18a8d8e6724ba959c270,4f4c78a00cc214657aaa5a4256751a17243fc6e232be5a2cdbad6f737d446817,True
ATP-HTVS-6C7D9744EE21,70402,C[NH+](C)Cc1cccc(NC(=O)c2cnc3ccc(F)cc3c2N(CC#N)c2ccccc2)c1,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,-8.313,582,64.2901044867855,1,7,15,9,7a1a20f4cbe842c8ed119cdb841342381c3c664e3ae971c62efeb2fbd0566a9b,6de66866d4357acf7e52c9c02017a3b593cd99127d2a607f4f0a98a78a89e85b,True
ATP-HTVS-22E2482E2999,48354,C[NH+](C)Cc1ccc(CNc2nc(NCc3ccc(F)c(CO)c3)[nH+]c3ccccc23)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-8.312,584,64.16717885679164,65,83,0,8,9175e73b3e6553c12a72afa9995fa99680c832cc25ac5952d94264ea0bdb0bdb,9ae55b953510914d4b027fa7920a7757385db501700e1aa88ae8d98151f6fc0d,True
ATP-HTVS-903509DD9171,38371,C[NH+](C)Cc1ccc(CNc2nc(NCc3ccc(C#N)cc3)[nH+]c3ccccc23)cc1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-8.31,585,64.10571604179471,66,83,50,9,99b9e6e2a1fbe62a0bb413dc66b289703bdbab20b070b8a19e4c86b7afe56acb,b8ea46df936e311e83a68fbf592914d535714c945c42771ed35bde1945fd696c,True
ATP-HTVS-CC7A8C42BA33,30369,COc1cccc(C[NH2+]C[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1C,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-8.308,586,64.04425322679779,10,28,21,9,7664e7b8300822a0068be9c074dc41919b6cccf54f4cfcf8b3f9386686c2ce61,03af356c5a1ec4d21a073c5918fffe1174a040eafe7bcc5ba21814c55503e93c,True
ATP-HTVS-E5267662EBE5,71810,COc1ccccc1C(=O)Nc1c(NCc2ccc(C[NH+](C)C)cc2)cnc2ccccc12,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1,-8.308,586,64.04425322679779,12,28,4,9,9bf20e1bb50eead5e5f5a1079c0c58f3b5fecc961f05cd604a1db46a3a075c97,c9d588e3dcd2cc6116e89e552c5ea271d5fe527710d4274e0a68097ee5495b3f,True
ATP-HTVS-AE73BF67DB9D,5410,COc1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1C[NH+](C)C,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-8.302,588,63.921327596803934,11,28,155,9,d11d69297dbd38dc6a5774b0d7d56ea607a43647394c43842f52291c3690ace6,46b23206c350536373380a0e441181ba0480dc92f3c4c787f8cba0dc87a896ba,True
ATP-HTVS-8409CD5E0FE2,36418,COc1ccccc1C[NH2+]C[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1,-8.3,589,63.859864781807005,12,28,21,9,626eed5237370d50740b3e623814c9b2288ff364951a825e63ab2697771f2f01,1d3b9ff0ab81ce48c4a2f9dc446b64998b3a1b1eb24e90a049cccc975004726a,True
ATP-HTVS-23F526837945,92834,C[NH+](C)Cc1ccccc1C(=O)Nc1nccc(Nc2ccc(N)cc2)c1C(=O)c1ccccc1,O=C(Nc1nccc(Nc2ccccc2)c1C(=O)c1ccccc1)c1ccccc1,-8.3,589,63.859864781807005,1,3,88,9,255c587a770bde2b3541332ab3f6936fa3a9df588ba39cda2477d3891edf8422,b8e1f9af254efc6bd1448865a76852cb3d7951d30314299f9a0d71ea3a791c95,True
ATP-HTVS-818D9CFDFCEA,71330,C[NH+](C)Cc1ccc(C(=O)Nc2ncc(N(C#N)c3ccccc3)c3ccccc23)cc1,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1,-8.299,591,63.736939151813154,6,12,105,9,efb65e9fd64211641b6fe0bd6703a07c7e1a5675ca1cfac5739e10900ad01b58,a0af19ecefb49c9ce7b3c16e92fc58a9b1ab14d8103267d0d2ec01c50992ce26,True
ATP-HTVS-45908092458F,47809,C[NH+](C)Cc1ccc(CCNc2nc3ccccc3nc2NCC(=O)NCc2ccccc2)cc1,O=C(CNc1nc2ccccc2nc1NCCc1ccccc1)NCc1ccccc1,-8.299,591,63.736939151813154,1,2,113,9,7bcbbc854c77f4bcd9094e48e47705a6e6d87672ec43e4e0de9e47155facf36c,29bf63638b2d5286f36bf2ad518ff4ccb513f0904bee0ccc72a20a706b4a1a6f,True
ATP-HTVS-D7F859CCB519,2849,COc1ccccc1Cn1cc(C(=O)Nc2ccc(C[NH+](C)C)c(Cl)c2)c2ccccc2c1=O,O=C(Nc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-8.297,593,63.6140135218193,2,4,464,9,209445c18c111c8b1d36577633f2139a09c387386db93c001a8241daf5afd3d9,6473ed39d908286dcce8257a41b612cdb4f046556fa2bc846883bc1aca101608,True
ATP-HTVS-3B760C3B8D5C,71811,COc1ccccc1C(=O)Nc1c[nH+]c2ccccc2c1NCc1ccc(C[NH+](C)C)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-8.297,593,63.6140135218193,16,48,31,9,899749ea7c58990f45c47af9cfd0a4124eb03ca339f628b6b39d6059efafbb3c,afaad6ecd4b52931842efc09bdc73e6ca3497de5ed70c05ff4097ce46515d6d7,True
ATP-HTVS-B4E8E29A2CD9,62147,C[NH+](C)CCc1ccccc1NC(=O)NCc1cn(-c2ccccc2)nc1-c1ccncc1,O=C(NCc1cn(-c2ccccc2)nc1-c1ccncc1)Nc1ccccc1,-8.297,593,63.6140135218193,3,3,94,9,ab6f721ab175ceb4c0516f7f93501a190d271619202d250d8411c9079f75661d,c66e7d4a095e446c0293a03b4e5a588fc3eac87a62e32649128097ac0cb9d0f4,True
ATP-HTVS-357411F5F88B,74113,CC(=O)c1ccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(C[NH+](C)C)cc2)cc1,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,-8.297,593,63.6140135218193,16,48,2,9,ac21bc3324ce72c68ebf30a705281714b1a71b8e05e8fde5a729f7046e8508e5,d8bba8f640737f26f81e81257bff77ca075733b910319ec0e1a6547ef97fbe96,True
ATP-HTVS-4BCACD3FB587,71139,COc1ccccc1CC(=O)Nc1cnc2ccccc2c1NCc1ccc(C[NH+](C)C)cc1,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1NCc1ccccc1,-8.296,597,63.36816226183159,2,2,4,9,18aec4cfdfeb7658da4d172c465a26b1e64a02293e6f181ecd297f0e94eb5037,10d5f56bdecc981a51954b0f24bff04599f0379a78c394a7fceef94e98d167b4,True
ATP-HTVS-88509AB3E069,48258,COCc1cccc(CNc2nc(NCc3cccc(C[NH+](C)C)c3)[nH+]c3ccccc23)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-8.296,597,63.36816226183159,67,83,0,9,626418f3d0116fdb71bada374860c5129f2864892016165524e94dd9667d1e02,01a32e69550c51c96bf3121cb21be461ae258f05c4e9e8cf1c35920a2d29447d,True
ATP-HTVS-EAC68E01988F,55553,Cc1ccc(NC(=O)CN(C)c2nc(NCc3ccccc3C[NH+](C)C)c3ccccc3[nH+]2)cc1,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1,-8.295,599,63.24523663183774,1,3,421,9,bcfe605956cd5d5c06cc744924bc8a96991435608a07895e0fb73e38bfd62128,7a3fadcfb6ab8d5f430eaea454f42ecbb3a6d8cc9aa7a88d614b39d15d6bea9b,True
ATP-HTVS-C36F7D03654F,89441,CN(C(=O)Cc1cccc(F)c1)c1cc(NCc2cccc(C[NH+](C)C)c2)cc[nH+]1,O=C(Cc1ccccc1)Nc1cc(NCc2ccccc2)cc[nH+]1,-8.295,599,63.24523663183774,1,2,261,9,4193bb14865cdd3f3573659fa8dce7ced37c379ac6e4963271230c0136b87c62,f195d2a59482ae09bf7f3bdd375734829634efa59c6b405f27b17072dc873ce6,True
ATP-HTVS-5A2EB4E9D835,63779,C[NH+](C)Cc1ccc(CNc2nc(NCC(=O)Nc3cccc(F)c3)[nH+]c3ccccc23)cc1,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1,-8.294,601,63.12231100184389,2,3,328,9,0d1ec9939f1c2c6a50a202f6a0eeb1999057ab41a5201d2c3d7ab66a46c11352,ce80e678e73eaed51af4d08bac1cf2e5cf11e2073d6f07083ae06396fe0f4c6e,True
ATP-HTVS-83F819F668B2,38177,c1ccc(-n2cc(C[NH2+]Cc3ccc(C[NH+]4CCCC4)cc3)c(-c3cccnc3)n2)cc1,c1ccc(-n2cc(C[NH2+]Cc3ccc(C[NH+]4CCCC4)cc3)c(-c3cccnc3)n2)cc1,-8.293,602,63.06084818684696,1,1,170,9,b20a36445e727690cbdcea3107d878bce5e2147cfa9cd14dcfc20918ed8ff447,020dc9779f9a18ecd520fabc6f113ee27abd1e78881393dea2d383a195e08e20,True
ATP-HTVS-91FB2566E9C6,66147,CC[N@H+](C)Cc1cccc(CNc2nc(NCc3ccc([N+](=O)[O-])cc3)c3ccccc3[nH+]2)c1,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1,-8.293,602,63.06084818684696,68,83,61,9,e5364d058c01cd57547db6031f70bab88e115ac84b1034d871c0d1cca7370dfb,0c4249baac302ba2064c403969f6dc446518941850708408177b3755cb5a9250,True
ATP-HTVS-E50B3258D66C,64642,CN(C)Cc1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)c3ccccc3[nH+]2)cc1,c1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)c3ccccc3[nH+]2)cc1,-8.293,602,63.06084818684696,1,1,133,9,735ebc141efcc5f1c8de15268cb253b3c4ae2dcf386350205e5b67da37fc8d4e,207d7e62272598c470091e0b799a1e9d0a6e8282113ce03b57d2e9a9c5208373,True
ATP-HTVS-3BFEB00B17A1,96386,C#Cc1ccc(C[C@@H](Nc2c(NC(=O)Cc3ccccc3)c[nH+]c3ccccc23)C(=O)[O-])cc1,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1,-8.292,605,62.87645974185618,5,6,811,9,09dd84c61654a16714529e656caa819f31ced4a741162f1e47a797b37cbbe0f4,eff8bcf0c3180a120f515637e7baaf5b63db9aa21d05cad2e09115755e02912d,True
ATP-HTVS-3D9456613EE7,71427,C[NH+](C)Cc1ccc(CNc2c(NC(=O)[C@H](C#N)Cc3ccccc3)c[nH+]c3ccccc23)cc1,O=C(CCc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,-8.291,606,62.81499692685926,1,3,810,9,d968b8f12c58a73952900a7a65f2d7c9e3783eb6f2f571c195823e0f2748577e,5d88637ad01bfc1e2b5adeef443299e130cccff1b313dcb64eedc2ce309c1e0c,True
ATP-HTVS-CB568D2EE5B9,70083,CN(C(=O)c1[nH]c2ccccc2c1NCc1cccc(C[NH+](C)C)c1)[C@@H](C#N)c1ccccc1,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1,-8.29,607,62.75353411186233,2,4,144,9,a3c9ec05b1674bac5eba8b86a06786785ab56b12e6cee42aeddb6b1b79b5281d,cab1f5fe287cf92b6fb6eabe9d302d30f0c11ea69bc4076270f4c524455deeca,True
ATP-HTVS-C2A68E9F7CC7,44385,CNS(=O)(=O)Cc1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,c1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,-8.289,608,62.69207129686541,1,2,514,9,2bacae22b06fc95b939e426b1d16a6589680e975caa011c4fbe115f952b39076,048a188721a1f74bd780d3a0a442aacc0c91ea51bbac3ff9bf2bf2f70e069acd,True
ATP-HTVS-A7BD7D96AE57,4451,O=C(Nc1ccccc1I)c1cn(Cc2ccccc2)c(=O)c2ccccc12,O=C(Nc1ccccc1)c1cn(Cc2ccccc2)c(=O)c2ccccc12,-8.289,608,62.69207129686541,3,4,579,9,29c06ffc7c13519504004510b01e5cf452db986187ee08492e66b939685d9ed2,319993021f43a6dc4ebe441e07c62bf75e8d7199cbda07760ad6233e00b32b67,True
