canonical_id,canonical_smiles,glide_docking_score,structure_valid,ligand_prepared,vina_available,pose_qc_pass,failure_category,failure_reason,terminal_status
ATP-HTVS-17C024B1EE7E,O[C@H](CNc1nc(-c2ccc(Br)cc2)nc2ccccc12)c1ccccc1F,-3.63222262321622,True,True,True,True,,,success
ATP-HTVS-17D20C07D7F4,CN(Cc1sc2ccccc2c1C#C[C@@H](N)Cc1cccc(F)c1)C(=O)c1ccc(O)cc1,-3.57264819833477,True,True,True,True,,,success
ATP-HTVS-17FF806DFA04,COC(=O)c1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2ccc(C[NH+](C)C)cc2)c1F,-4.53086050427011,True,True,True,True,,,success
ATP-HTVS-18044BD9974D,C[NH+](C)Cc1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)[nH+]c3ccccc23)cc1,-4.02113095192044,True,True,True,True,,,success
ATP-HTVS-1817E5512E7A,CCCc1ccc(C(=O)Nc2ncc(NCc3ccc(NCCO)cc3)c3ccccc23)cc1,-3.67639043964646,True,True,True,True,,,success
ATP-HTVS-18265C9EB86B,C[NH+](C)Cc1cc(CNc2ncccc2OCc2ccccc2)ccc1O,-4.85844997584357,True,True,True,True,,,success
ATP-HTVS-185EDA97C211,CC(=O)[C@H](Nc1cnc(NC(=O)c2ccccc2C[NH+](C)C)c2ccccc12)c1ccccc1,-4.88499758951559,True,True,True,True,,,success
ATP-HTVS-18A7589C7FB7,C[C@H]([NH2+]CC#Cc1cnc2ccccc2c1NC(=O)Cc1ccc(C#N)c(Cl)c1)c1cccc(F)c1,-4.66481018694111,True,True,True,True,,,success
ATP-HTVS-18AAC668D3EC,N#CCN(c1ccccc1)c1cnc2ccccc2c1NC(=O)c1cccc(F)c1,-3.28459744012558,True,True,True,True,,,success
ATP-HTVS-18CFABF6753A,CN(CC(=O)NCc1ccccc1)c1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1,-4.48878660048069,True,True,True,True,,,success
ATP-HTVS-18FDFF56F821,C[NH+](C)Cc1cccc(CNc2nc(NCc3ccc(N)c(Cl)c3)c3ccccc3[nH+]2)c1,-3.54183362214925,True,True,True,True,,,success
ATP-HTVS-190A8EA9B17C,C[C@H]([NH2+][C@H](C)c1nc(-c2ccc(F)c(Cl)c2)cs1)c1cccc(C[NH+](C)C)c1,-5.31774251887787,True,True,True,True,,,success
ATP-HTVS-1928ECDAF189,CN(Cc1ccccc1)C(=O)c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)nn2ccccc12,-3.73769009275821,True,True,True,True,,,success
ATP-HTVS-193F5213E1F4,Cc1ccc2nc(-c3ccc(F)cc3)c(C[NH2+]Cc3ccc(F)cc3C[NH+](C)C)n2c1,-5.4077521026514,True,True,True,True,,,success
ATP-HTVS-1940D4055FE9,C[C@@H](NCC#C[C@H](NCC(=O)c1ccccc1)c1cc2ccccc2s1)c1cccc(F)c1,-4.81153592350679,True,True,True,True,,,success
ATP-HTVS-1952D56C5A08,C[NH+](C)Cc1ccccc1C(=O)Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12,-3.49607907335307,True,True,True,True,,,success
ATP-HTVS-196468D2BF96,C[C@@H]([NH2+]CC#Cc1c(NC(=O)Cc2ccc(C#N)cc2)cnc2ccccc12)c1ccc(F)cc1,-4.75946844775766,True,True,True,True,,,success
ATP-HTVS-19D22C817A74,Cc1c([C@H](C#Cc2ccc(C(=O)[O-])cc2)[NH2+]Cc2ccc(C[NH+](C)C)cc2)sc2ccccc12,-4.63545781705695,True,True,True,True,,,success
ATP-HTVS-19D9965850C9,C[NH+](C)Cc1ccccc1CNc1nc(NCc2ccccc2CO)c2ccccc2[nH+]1,-4.34190893737063,True,True,True,True,,,success
ATP-HTVS-19DB56372FFA,C[NH+](C)Cc1ccc(CNc2c[nH+]c(NC(=O)Cc3cccc(C#N)c3)c3ccccc23)cc1,-4.98827267664352,True,True,True,True,,,success
ATP-HTVS-19E5DD3F936E,CC(C)[NH2+]c1cccc(CNc2nc(N[C@@H](C)c3cccc(C#N)c3)c3ccccc3[nH+]2)c1,-3.53201472588921,True,True,True,True,,,success
ATP-HTVS-19E7C62EA548,COc1ccccc1OCc1ccc(C[NH2+]Cc2ccc(F)cc2C[NH+](C)C)o1,-5.5831877775816,True,True,True,True,,,success
ATP-HTVS-1A821EC4699A,C[NH+](C)Cc1cccc(CNc2cccnc2C(=O)N(CC#N)Cc2ccc(F)cc2)c1,-3.94813074125732,True,True,True,True,,,success
ATP-HTVS-1A8854DD1E1A,Cc1nc2ccccc2c(NC[C@H](O)c2cccc(Cl)c2)c1C(=O)Nc1ccccc1,-1.4760904096421,True,True,True,True,,,success
ATP-HTVS-1AA1BAAE4A01,CC[NH+](CC)Cc1ccc(CNc2c(NC(=O)c3ccc(C#N)c(F)c3)c[nH+]c3ccccc23)cc1,-4.60521932510959,True,True,True,True,,,success
ATP-HTVS-1ACF073F315C,O=C([O-])CCCc1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nc2-c2ccc(Cl)cc2)cc1,-5.67982151086328,True,True,True,True,,,success
ATP-HTVS-1AEE198E3D8C,Cc1ccc([C@H](O)CNc2cc(N(C)Cc3ccccc3)nc(Nc3ccccc3O)[nH+]2)cc1,-4.57250055963347,True,True,True,True,,,success
ATP-HTVS-1B05407455E5,COc1ccc(-c2nc(C)c([C@@H](C)[NH2+]CCc3ccc(C[NH+](C)C)cc3)s2)cc1,-4.53372223897668,True,True,True,True,,,success
ATP-HTVS-1B1248DF0721,C[NH+](C)Cc1ccc(CNc2cc3ccccc3nc2NC(=O)[C@H](C#N)Cc2ccccc2)cc1,-4.03567341540009,True,True,True,True,,,success
ATP-HTVS-1B366D2FDBBA,COC(=O)c1ccc(F)cc1C(=O)Nc1c(NCc2cccc(C[NH+](C)C)c2)c[nH+]c2ccccc12,-3.7617370020744,True,True,True,True,,,success
ATP-HTVS-1B509C27CE75,C[C@@H](Nc1nc2ccccc2nc1NCCc1ccc(CN(C)C)cc1)c1cncc(F)c1,-2.95866885265271,True,True,True,True,,,success
ATP-HTVS-1B60B6D0433D,C[NH+](C)Cc1cc(CNc2nc(NCc3ccc([N+](=O)[O-])cc3)[nH+]c3ccccc23)ccc1F,-3.8549943186462,True,True,True,True,,,success
ATP-HTVS-1B84D304C2ED,Cc1nc(F)c(C(=O)Nc2cccc(C[NH+](C)C)c2)cc1N(CC#N)c1ccccc1,-4.5155421637591,True,True,True,True,,,success
ATP-HTVS-1B9CB386F0F9,Cc1ccccc1[C@H](C)NC[C@H]1c2ccccc2C(=O)N1Cc1ccccc1,-2.1833100640541,True,True,True,True,,,success
ATP-HTVS-1C066C79A7D0,COc1cc(C[NH2+]C[C@@H](C[NH+](C)C)c2ccccc2)cc(O)c1OCc1ccccc1,-3.68331279187064,True,True,True,True,,,success
ATP-HTVS-1C1B7F9BB8FF,CN(C(=O)c1sccc1NCc1ccc(C[NH+](C)C)cc1)c1ccc(O)cc1,-4.60996629174081,True,True,True,True,,,success
ATP-HTVS-1C463A9823EA,CN(CC(=O)N(C)c1ccccc1)c1c(NC(=O)c2ccc(C[NH+](C)C)cc2)c[nH+]c2ccccc12,-4.36776645444333,True,True,True,True,,,success
ATP-HTVS-1C4EC58A3066,N#C[C@H](Cc1ccccc1)Nc1c(NC(=O)c2ccccc2)c[nH+]c2ccccc12,-4.57375810894154,True,True,True,True,,,success
ATP-HTVS-1C71F28794EF,CC(C)(C(=O)Nc1cnc2ccccc2c1N(C#N)c1ccccc1)c1ccc(Cl)cc1,-3.31265923241522,True,True,True,True,,,success
ATP-HTVS-1C9D0B7FE190,COc1ccc([C@H](C)n2c(-c3ccccc3)cc(=O)c3cc(F)ccc32)c(C[NH+](C)C)c1,-3.95778110112639,True,True,True,True,,,success
ATP-HTVS-1CAAE7675504,CC[N@@H+](C)Cc1cccc(CNc2nc(NCc3ccc(F)cc3N)c3ccccc3[nH+]2)c1,-4.60608640578991,True,True,True,True,,,success
ATP-HTVS-1CF603621065,Cc1ccc([C@@H](C#N)Nc2nc3ccccc3cc2C(=O)Nc2ccccc2)cc1,-3.42917628372208,True,True,True,True,,,success
ATP-HTVS-1D0FF5192E4C,COC(=O)Nc1cccc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2cccc(C[NH+](C)C)c2)c1,-5.16069768672787,True,True,True,True,,,success
ATP-HTVS-1D1DA7871618,C[NH+](C)Cc1cccc(-c2cc(C(=O)N(CCO)Cc3ccccc3)c3ccccc3n2)c1,-3.67743152136295,True,True,True,True,,,success
ATP-HTVS-1D28793FB59B,Clc1cccc([C@@H](C[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)N2CCCC2)c1,-3.73559927193115,True,True,True,True,,,success
ATP-HTVS-1D3C11D6B0D4,N#Cc1cc(C(=O)Nc2c(C#CC[NH2+]Cc3ccccc3)cnc3ccccc23)ccc1Cl,-5.87800754081715,True,True,True,True,,,success
ATP-HTVS-1DC16EDC7F4D,C[NH+](C)Cc1ccccc1C[NH2+]Cc1c(-c2ccc(F)cc2)nc2ccc(F)cn12,-5.49655662372381,True,True,True,True,,,success
ATP-HTVS-1DC6D2F4A05D,C[NH+](C)Cc1cc(F)ccc1CNc1nc(NCc2ccc(CO)cc2F)c2ccccc2[nH+]1,-3.9843455195567,True,True,True,True,,,success
ATP-HTVS-1DD46A13AEBB,O=C1c2ccccc2N[C@H](c2ccccc2Cl)N1Cc1ccccc1,-3.75454992945662,True,True,True,True,,,success
ATP-HTVS-1E20B63FDE5F,C[NH+](C)Cc1cccc(CNc2cnc3ccccc3c2NC(=O)Cc2ncccc2Cl)c1,-4.03302644202815,True,True,True,True,,,success
ATP-HTVS-1E475A4B97CE,C[NH+](C)Cc1ccc(-c2cc(C(=O)N(CCO)Cc3ccccc3)c3ccccc3n2)cc1F,-4.27826615907258,True,True,True,True,,,success
ATP-HTVS-1E5A6A308B25,CN(C(=O)c1ccccc1F)c1ccncc1NCc1ccc(C[NH+](C)C)cc1,-3.79637454853526,True,True,True,True,,,success
ATP-HTVS-1EBFDE0160CD,C[NH+](C)Cc1ccc(C(=O)Nc2ccc([C@@H](C#N)c3ccccc3)c(-c3cccc(O)c3)c2)cc1,-4.82272061344761,True,True,True,True,,,success
ATP-HTVS-1F874564E13F,C[NH+](C)Cc1ccc(CNc2cc(C(=O)Nc3ccccc3)sc2Cl)cc1,-3.72808344435626,True,True,True,True,,,success
ATP-HTVS-1F9A02273F27,CN(c1c(C(=O)NCc2ccc(C[NH+](C)C)cc2)cnc2ccc(F)cc12)[C@H](C#N)c1ccccc1,-4.58450927429136,True,True,True,True,,,success
ATP-HTVS-1FAE7495FCDD,C#Cc1ccc(CNc2c(NC(=O)c3ccccc3)c[nH+]c3ccccc23)cc1,-4.97918472610383,True,True,True,True,,,success
ATP-HTVS-1FED3714464D,C#Cc1ccc(C(=O)Nc2ncc(NCc3ccc(C[NH+](C)C)cc3)c3ccccc23)cc1,-4.32176616689075,True,True,True,True,,,success
ATP-HTVS-1FF6C325CA7A,N#CCN(c1ccccc1)c1c(NC(=O)c2cccc(C[NH+]3CCCC3)c2)cnc2ccccc12,-3.48306168637278,True,True,True,True,,,success
ATP-HTVS-203210320F32,O=C(Nc1ncc(NCc2ccc(NCCO)cc2)c2ccccc12)c1cccc(C2CC2)c1,-3.67749536382082,True,True,True,True,,,success
ATP-HTVS-20B250E7AB9A,C[C@](N)(C(=O)n1nc(-c2ccc(F)cc2F)cc1CC[NH2+]Cc1ccccc1)c1ccccc1,-6.11096576140097,True,True,True,True,,,success
ATP-HTVS-20FB50B88593,C#CCN(C)Cc1cccc(C(=O)Nc2ccnc(SCc3ccccc3)c2)c1,-3.99504551780237,True,True,True,True,,,success
ATP-HTVS-2118F57CAFF1,C[NH+](C)Cc1cccc(CNc2c(NC(=O)c3c(Cl)cccc3Cl)c[nH+]c3ccccc23)c1,-4.2535308868053,True,True,True,True,,,success
ATP-HTVS-2125555B1DA5,C[NH2+]Cc1ccc(CNC(=O)c2[nH]c3ccccc3c2C#CCOc2ccccc2F)cc1,-4.30569328835689,True,True,True,True,,,success
ATP-HTVS-217395D9F0A5,C[NH+](C)Cc1cccc(CNc2nc(NC[C@@H](c3ccccc3)[NH+](C)C)[nH+]c3ccccc23)c1,-4.13221768042895,True,True,True,True,,,success
ATP-HTVS-217B57A40B61,Cc1ccc([C@@H](C)[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1,-4.67922983872584,True,True,True,True,,,success
ATP-HTVS-218E3E4A28A7,C[NH+](C)Cc1ccc(C(=O)Nc2ccc([C@H](C#N)c3ccccc3)c(-c3cc(O)cc(F)c3)c2)cc1,-4.3836149192389,True,True,True,True,,,success
ATP-HTVS-21B7BD60A2C7,CNc1cccc(Nc2c(C(=O)N(c3ccccc3)[C@H](C)C#N)cnc3ccc(F)cc23)c1,-3.14434477210409,True,True,True,True,,,success
ATP-HTVS-21B7E8D8DA00,C[NH+](C)Cc1ccc(CNc2cc(Cl)sc2C(=O)N[C@@H](C#N)c2ccccc2)cc1,-4.74104503430893,True,True,True,True,,,success
ATP-HTVS-21BB1C807E7E,C[C@@H](O)Cc1ccc(C[NH2+]Cc2cccnc2OCc2ccccc2)cc1,-4.86452904460303,True,True,True,True,,,success
ATP-HTVS-21D2D8C367A1,Cc1sc2ccccc2c1[C@H](C#Cc1ccc(C(=O)[O-])cc1)[NH2+]Cc1ccc(C[NH+](C)C)cc1,-4.58217851065818,True,True,True,True,,,success
ATP-HTVS-22634BBBCB97,CCNc1ccc(CNc2nc(NCc3ccc(F)cc3CN(C)C)[nH+]c3ccccc23)cc1,-2.64904714563674,True,True,True,True,,,success
ATP-HTVS-2275AB855C30,C[C@@H]([NH2+]CC#Cc1cnc2ccccc2c1NC(=O)c1ccc(O)cc1)c1ccc(F)cc1,-4.55068115608745,True,True,True,True,,,success
ATP-HTVS-22C0C64F65E9,CC[N@@H+](C)Cc1cccc(C(=O)NC[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)c1,-4.66340162849872,True,True,True,True,,,success
ATP-HTVS-22E2482E2999,C[NH+](C)Cc1ccc(CNc2nc(NCc3ccc(F)c(CO)c3)[nH+]c3ccccc23)cc1,-5.66681419218853,True,True,True,True,,,success
ATP-HTVS-22E536A2C0FA,C[NH+](C)Cc1ccccc1NC(=O)NCCc1nc2ccccc2n1-c1ccccc1,-4.34738871908122,True,True,True,True,,,success
ATP-HTVS-22FAF80E23F8,CC(=O)Nc1ccc(CCNc2[nH+]nc(-c3ccccc3)c3ccccc23)cc1,-3.63891699807897,True,True,True,True,,,success
ATP-HTVS-23113A9B9381,C[C@H](Nc1nc(NCc2ccc(F)c(CN(C)C)c2)[nH+]c2ccccc12)c1ccccc1F,-2.18838654799351,True,True,True,True,,,success
ATP-HTVS-2368A2FD4D76,COc1ccc([C@H](C#N)Nc2cnc3ccccc3c2NC(=O)c2ccccc2C[NH+](C)C)cc1,-4.02253006518207,True,True,True,True,,,success
ATP-HTVS-239E0EA8BC65,C[NH+](C)Cc1ccc(NC(=O)Nc2ccnc(SCc3ccccc3)c2)cc1Cl,-4.04262620061258,True,True,True,True,,,success
ATP-HTVS-23EBF8E8F6E9,CN(c1cnc(NC(=O)[C@@H](c2ccccc2)[NH+](C)C)c2ccccc12)[C@@H](C#N)c1ccccc1,-3.87515742667407,True,True,True,True,,,success
ATP-HTVS-23EDEB47FF93,C[NH+](C)Cc1ccc(CNc2cnc(NC(=O)c3ccccc3C#N)c3ccccc23)cc1,-4.51334298919268,True,True,True,True,,,success
ATP-HTVS-23F526837945,C[NH+](C)Cc1ccccc1C(=O)Nc1nccc(Nc2ccc(N)cc2)c1C(=O)c1ccccc1,-4.36904068807982,True,True,True,True,,,success
ATP-HTVS-244A9AEB7273,C[C@@H](c1ccc(C[NH2+]C[C@@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1)[NH+](C)C,-5.75459768677577,True,True,True,True,,,success
ATP-HTVS-247B97B4CA47,COc1cc2ccccc2c(CNc2ccc(Cl)c(C[N@H+](C)CCO)c2)c1OC,-5.08465606620702,True,True,True,True,,,success
ATP-HTVS-2485F4B11063,Cc1cc([C@@H](O)C[NH2+]Cc2nc3ccccc3n2Cc2ccc(Cl)cc2)ccc1F,-5.66278016806593,True,True,True,True,,,success
ATP-HTVS-24E588DA0D03,CNc1cccc(CNc2c(NC(=O)c3ccc(C[NH+](C)C)cc3)c[nH+]c3ccccc23)c1,-4.62906080972694,True,True,True,True,,,success
ATP-HTVS-2507C3370FB9,CC[NH+](CC)Cc1ccc(CNc2c[nH+]c3ccccc3c2NC(=O)c2ccc(C(C)=O)cc2)cc1,-4.2291968922238,True,True,True,True,,,success
ATP-HTVS-255C97768CDB,C[NH+](C)Cc1cccc(CNc2nc(NCC(=O)Nc3cccc(F)c3)c3ccccc3[nH+]2)c1,-3.95866292265843,True,True,True,True,,,success
ATP-HTVS-258E82C8B178,CCNc1ccccc1C[NH2+]Cc1csc(N(C(C)=O)c2ccccc2)n1,-4.79198758585312,True,True,True,True,,,success
ATP-HTVS-2598958FABEA,Cc1ccc(C)c(C(=O)Nc2c(NCc3cccc(C[NH+](C)C)c3)cnc3ccccc23)c1,-4.84376240773032,True,True,True,True,,,success
ATP-HTVS-25BEFE000F10,CN(C(=O)Cc1ccccc1Cl)c1ncccc1NCc1ccc(C[NH+](C)C)cc1,-4.22544251153651,True,True,True,True,,,success
ATP-HTVS-26104959C4F1,C[NH2+]CCc1ccc(Nc2cnc3ccccc3c2NC(=O)[C@H](Br)c2ccccc2)cc1,-4.74613420248316,True,True,True,True,,,success
ATP-HTVS-2641D0EED03A,Cc1ccc(CN2C(=O)c3ccccc3N[C@H]2c2ccccc2)cc1,-3.94843068410777,True,True,True,True,,,success
ATP-HTVS-267F6CCD1B36,C[NH+](C)Cc1ccccc1NC(=O)c1cn(-c2ccccc2)c(=O)c2ccccc12,-4.24209775183825,True,True,True,True,,,success
ATP-HTVS-2699169FE698,Cc1ccc([C@@H](CNC(=O)c2cc(=O)c3ccccc3n2CCc2ccccc2)N(C)C)cc1,-3.14832764757807,True,True,True,True,,,success
ATP-HTVS-269AF530E7D7,O[C@H](CNCc1[nH+]c2ccccc2n1Cc1ccc(Cl)cc1)c1ccccc1Cl,-3.31438144217332,True,True,True,True,,,success
ATP-HTVS-27050A3A08BE,C[NH+](C)Cc1ccc(C[NH2+]Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,-4.70799181464544,True,True,True,True,,,success
ATP-HTVS-27135ACF267B,C[C@H](c1ccc(Cl)cc1)n1cc(C[N@H+](C)Cc2ccc(C[NH+](C)C)cc2)nn1,-4.19816809497186,True,True,True,True,,,success
ATP-HTVS-27537703FBA2,CN(C)Cc1cc(F)ccc1CNc1nc2ccccc2nc1NCc1c(N)cccc1F,-1.76403197384115,True,True,True,True,,,success
ATP-HTVS-277F9700EDE9,C[NH+](C)CCNc1ccccc1C[NH2+]Cc1c(-c2ccccc2)nc2ccccn12,-4.46033636090095,True,True,True,True,,,success
ATP-HTVS-27B53DA4C14D,C[NH+](C)Cc1cccc(CNc2nc3ccccc3nc2NCc2ccc(CO)c(F)c2)c1,-4.24285460340491,True,True,True,True,,,success
ATP-HTVS-27BC230C206A,N#Cc1c(F)cccc1C(=O)Nc1nc2ccccc2cc1C#CCNCc1ccccc1,-4.5255986912866,True,True,True,True,,,success
ATP-HTVS-27E43B44E6A8,CC[NH+](CC)[C@@H](C(=O)Nc1c(N(C#N)c2ccccc2)cnc2ccccc12)c1ccccc1,-3.08375895148985,True,True,True,True,,,success
ATP-HTVS-27FE3E1C2A9E,CCN(CC)Cc1ccc(CNc2c(NC(=O)c3cccc(F)c3)c[nH+]c3ccccc23)cc1,-2.17959898057809,True,True,True,True,,,success
ATP-HTVS-2801EC41FD47,C[C@H](CF)Nc1ccccc1CC(=O)N1c2ccccc2C(=O)C[C@H]1c1ccc(F)cc1,-3.54789906091208,True,True,True,True,,,success
ATP-HTVS-2818D10B14C2,Cc1ccc(C[NH+](C)C)cc1NCc1ccc(OCc2ccccc2)cn1,-4.57000787430811,True,True,True,True,,,success
ATP-HTVS-286379397336,CC(C)[NH2+]c1ccc(CNc2nc(N(C)Cc3ccccc3S(N)(=O)=O)[nH+]c3ccccc23)cc1,-3.50002117519494,True,True,True,True,,,success
ATP-HTVS-28D90B8D287A,CC[NH+](CC)Cc1ccc(CNc2cnc3ccccc3c2NC(=O)Cc2ccc(C(C)=O)cc2)cc1,-4.45658966501272,True,True,True,True,,,success
ATP-HTVS-28F6129F8E3C,C#Cc1cccc(C(=O)Nc2ncc(NCc3cccc(C[NH+](C)C)c3)c3ccccc23)c1,-4.409200336205,True,True,True,True,,,success
ATP-HTVS-2912F4F66BA1,CN(C(=O)c1[nH]c2ccccc2c1Nc1ccc(CC[NH+](C)C)cc1)[C@H](C#N)c1ccccc1,-3.6441329314009,True,True,True,True,,,success
ATP-HTVS-291AE177F52E,C[C@H](Nc1nc(NCc2ccccc2C[NH+](C)C)c2ccccc2[nH+]1)c1ccc(C#N)cc1,-4.36716167786867,True,True,True,True,,,success
ATP-HTVS-2A14F6A33EFE,Cc1ccc([C@@H](CNc2cc(-c3cccnc3)[nH+]c3ccccc23)[NH+](C)C)cc1,-5.24980933887412,True,True,True,True,,,success
ATP-HTVS-2A420AE0278C,C[NH+](C)Cc1ccc(NC(=O)NCc2cn(-c3ccccc3)nc2-c2ccncc2)c(F)c1,-3.66995424935913,True,True,True,True,,,success
ATP-HTVS-2A473A7CBE48,CN(C(=O)c1sccc1NCc1cccc(C[NH+](C)C)c1)c1ccc(C#N)cc1,-3.69621438825461,True,True,True,True,,,success
ATP-HTVS-2A6980A94AB8,Oc1ccc([C@H](O)CNc2cc(-c3ccccc3)nc(-c3ccccc3)n2)cc1,-5.02705879123109,True,True,True,True,,,success
ATP-HTVS-2A91244EC1AD,CN(CC(=O)NCc1ccccc1)c1nc2ccccc2nc1NCCc1ccc(C[NH+](C)C)cc1,-5.00113179091921,True,True,True,True,,,success
ATP-HTVS-2AC4031F681F,CC#CCNC(=O)c1ccc(CNCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1,-3.63036145484555,True,True,True,True,,,success
ATP-HTVS-2AD5F3716208,O[C@H](C[NH2+][C@H](c1ccccn1)c1cc2ccccc2o1)c1cccc(Cl)c1,-6.46875032106379,True,True,True,True,,,success
ATP-HTVS-2AFCB32282C0,C[NH+](C)[C@@H](CNc1nc2ccccc2n1CC(=O)c1ccccc1)c1cccc(F)c1,-3.8960089217014,True,True,True,True,,,success
ATP-HTVS-2B2381835080,CN(C(=O)c1cc(NCc2ccccc2)nc2ccccc12)[C@H](C(=O)[O-])c1ccccc1,-2.9945143731801,True,True,True,True,,,success
ATP-HTVS-2B54247B4108,CCN(CC)Cc1ccc(CNc2cnc(NC(=O)c3cccc(F)c3C#N)c3ccccc23)cc1,-3.75512751001344,True,True,True,True,,,success
ATP-HTVS-2B683AA1DF30,C[NH+](C)Cc1cccc(CNc2cscc2C(=O)NCc2ccccc2F)c1,-4.48351303923302,True,True,True,True,,,success
ATP-HTVS-2B725536FCE2,CNc1cccc(N(C)c2c(C(=O)N(C)[C@@H](C#N)c3ccccc3)cnc3ccc(F)cc23)c1,-3.74931666490995,True,True,True,True,,,success
ATP-HTVS-2B784D1D7344,C[C@@H](c1ccccc1)N(C)C(=O)c1c(NCc2cccc(CN(C)C)c2)c2ccccc2[nH]c1=O,-1.12001739879818,True,True,True,True,,,success
ATP-HTVS-2C366CB23264,C[NH+](C)Cc1ccc(C[N@@H+](C)Cc2cn(-c3cccc(Cl)c3)nn2)cc1,-4.72014352318489,True,True,True,True,,,success
ATP-HTVS-2C5504015D66,O[C@H](C[NH2+][C@@H](c1ccccn1)c1cc2ccccc2o1)c1c(F)cccc1F,-6.06653263710345,True,True,True,True,,,success
ATP-HTVS-2C72C850E8DC,CC(C)Nc1ccc(CNC(=O)NC[C@H]2c3ccccc3C(=O)N2Cc2ccccc2)cc1,-5.09073610364331,True,True,True,True,,,success
ATP-HTVS-2C852BECD08A,C[NH+](C)Cc1cccc(C[NH2+]Cc2cn(CCC#N)nc2-c2ccc(Cl)cc2)c1,-5.32917125483599,True,True,True,True,,,success
ATP-HTVS-2C8A8FE641B8,Cc1cc(C(=O)Nc2c[nH+]c3ccccc3c2NCc2cccc(C[NH+](C)C)c2)ccc1Cl,-4.21524671014147,True,True,True,True,,,success
ATP-HTVS-2CB691E3F247,CCCNc1ccc(CNCc2c(Oc3ccc(F)cc3)nc3ccccn23)cc1,-3.38635953523702,True,True,True,True,,,success
ATP-HTVS-2CD40FD4C79D,Cc1cc(N)ccc1CNc1nc(NCc2cccc(C[NH+](C)C)c2)c2ccccc2[nH+]1,-3.90604274600031,True,True,True,True,,,success
ATP-HTVS-2CDCEBF2F10D,C[NH+](C)Cc1ccccc1C(=O)Nc1nc2ccccc2cc1C#CC(=O)c1cccc(Cl)c1,-4.21433846910375,True,True,True,True,,,success
ATP-HTVS-2D0B83E336C6,CN(CCO)c1ccc(CN2CC(=O)Nc3ccc(Cl)cc3[C@H]2c2ccccc2F)cc1,-1.71288152632491,True,True,True,True,,,success
ATP-HTVS-2D571D26B6AC,CCCN(C(=O)c1sccc1Nc1cccc(C[NH+](C)C)c1)c1ccccc1,-4.00028605360224,True,True,True,True,,,success
ATP-HTVS-2D5D363D0DBE,COC[C@H](Nc1nc2ccccc2nc1NCc1ccccc1C[NH+](C)C)c1ccccc1,-4.43765946592724,True,True,True,True,,,success
ATP-HTVS-2DA674675DE4,CCc1ccccc1[C@H](N)CNc1nc(-c2ccc(Br)cc2)nc2ccccc12,-1.06394517209285,True,True,True,True,,,success
ATP-HTVS-2DB2F1DB5A18,CCOc1cccc(CN2CC(=O)Nc3ccc(Br)cc3[C@H]2c2ccccc2)c1,-1.42005166263302,True,True,True,True,,,success
ATP-HTVS-2DB2F8E5543E,CN(CC(=O)Nc1c[nH+]c2ccccc2c1Nc1ccc(NCCO)cc1)c1ccccc1,-3.93640990047433,True,True,True,True,,,success
ATP-HTVS-2DBBB7EE3EAF,CC(C)Nc1ccc(CNc2nc(N[C@@H](CC(N)=O)c3ccccc3)[nH+]c3ccccc23)cc1,-5.00875136571722,True,True,True,True,,,success
ATP-HTVS-2E0BAC8D644B,COc1ccc([C@@H](C#N)Nc2cnc3ccccc3c2NC(=O)c2ccc(C[NH+](C)C)cc2)cc1,-4.39510740702187,True,True,True,True,,,success
ATP-HTVS-2E3C44D093AA,C[C@H](c1ccc(CNc2ccc(Oc3ccccc3F)nc2)cc1)[NH+](C)C,-4.47457655044689,True,True,True,True,,,success
ATP-HTVS-2E3E6C1A8749,CN(Cc1sc2ccccc2c1N(C)[C@@H](C#N)c1ccccc1)C(=O)Cc1ccc(O)cc1,-5.1012505243429,True,True,True,True,,,success
ATP-HTVS-2E4BDA1C28D9,CN(Cc1ccccc1C[NH+]1CCCC1)c1c(C(=O)N(CC#N)c2ccccc2)[nH]c2ccccc12,-2.55762200684525,True,True,True,True,,,success
ATP-HTVS-2E7AE7689BA0,CN(C)Cc1ccc(CNc2nc(NCc3ccc(F)cc3)[nH+]c3ccccc23)cc1,-1.29539637949352,True,True,True,True,,,success
ATP-HTVS-2ECA33AB7628,C[NH+](C)Cc1cccc(CNc2ccsc2C(=O)N(CC[NH3+])c2ccccc2)c1,-4.80153473462974,True,True,True,True,,,success
ATP-HTVS-2EE3FF4CB435,COc1cc(CN(C)Cc2ccc(C[NH+](C)C)cc2)cc(Br)c1OCc1ccccc1,-2.77759502533193,True,True,True,True,,,success
