canonical_id,vina_affinity,glide_docking_score,vina_rank,glide_rank,rank_delta,abs_rank_delta,disagreement_class,scaffold
ATP-HTVS-6C10A5B04019,-7.833,-1.51439635407655,983,1576,-593,593,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-75B300C751D2,-9.002,-4.36361801713931,122,714,-592,592,vina_favored,c1ccc(Cn2c(C[NH2+]Cc3ccc(N4CC[NH2+]CC4)cc3)nc3ccccc32)cc1
ATP-HTVS-0F469DA925F8,-8.516,-3.94088849150865,399,990,-591,591,vina_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-F41515D25613,-8.867,-4.28040575580285,187,778,-591,591,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-869F8AF38162,-8.224,-5.74701459234187,661,72,589,589,glide_favored,O=C(Nc1ncc(NCCc2ccccc2)cc1-n1cccc1)c1ccccc1
ATP-HTVS-49CF595ADD5C,-6.534,-4.07488023381237,1490,902,588,588,glide_favored,O=c1c2ccccc2n(-c2ccccc2)n1Cc1ccccc1
ATP-HTVS-4AC739BE8539,-8.02,-2.77467908775875,823,1411,-588,588,vina_favored,O=C([NH+]=c1c(NCc2ccccc2)c[nH]c2ccccc12)c1ccccc1
ATP-HTVS-63E5F33A32FB,-7.82,-4.78876578704874,990,402,588,588,glide_favored,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1
ATP-HTVS-0E6472D072C2,-8.45,-3.87174706925944,454,1041,-587,587,vina_favored,c1ccc(CCNc2nc(Cc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-EBCFEAF5D9E7,-7.944,-2.18718306264558,900,1486,-586,586,vina_favored,c1ccc(CCNc2nc(NCCOc3ccccc3)nc3ccccc23)cc1
ATP-HTVS-10A4E2B2EADA,-7.546,-4.57477617344155,1132,546,586,586,glide_favored,O=C(Nc1nccc(Nc2ccccc2)c1C(=O)c1ccccc1)c1ccccc1
ATP-HTVS-FC39CD496C36,-8.068,-3.02395128541612,785,1370,-585,585,vina_favored,c1ccc(CCNc2cc(-c3ccccn3)[nH+]c3ccccc23)cc1
ATP-HTVS-E340B301DB22,-7.885,-4.88086551481484,944,359,585,585,glide_favored,O=C(NCc1ccccc1)c1sccc1NCc1ccccc1
ATP-HTVS-72D66A1ED57F,-6.865,-4.22519133387632,1407,822,585,585,glide_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-C88FA91C4E8E,-7.876,-4.86911471981752,952,368,584,584,glide_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-AFD6D96F704F,-8.788,-4.23026736447771,231,815,-584,584,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-EB500473345C,-6.619,-4.1077202743778,1468,886,582,582,glide_favored,c1ccc(C[NH2+]Cc2cc(-c3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-3FEB13A0176D,-8.284,-6.10497051782088,614,32,582,582,glide_favored,C(#CC(NCc1ccccc1)c1cc2ccccc2s1)C[NH2+]Cc1ccccc1
ATP-HTVS-267F6CCD1B36,-6.931,-4.24209775183825,1390,808,582,582,glide_favored,O=C(Nc1ccccc1)c1cn(-c2ccccc2)c(=O)c2ccccc12
ATP-HTVS-08126335CB19,-7.973,-2.40929881919301,872,1453,-581,581,vina_favored,c1ccc(CCNCc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1
ATP-HTVS-7A7B7DA644AB,-8.096,-3.20173177617402,765,1342,-577,577,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-87B93A696720,-8.677,-4.12205411178146,301,877,-576,576,vina_favored,O=C(CNc1cc2ccccc2nc1NC(=O)c1ccccc1)Nc1ccccc1
ATP-HTVS-655331016ABF,-7.786,-4.73818123002512,1011,436,575,575,glide_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-8365FF7884A6,-8.208,-5.64828858454572,673,98,575,575,glide_favored,c1ccc(C[NH2+]C(c2ccccn2)c2cc3ccccc3o2)cc1
ATP-HTVS-4322FF013EE1,-6.7,-4.13092325497253,1449,875,574,574,glide_favored,O=C(Nc1c(Nc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-A286808FA942,-7.493,-4.51886797041443,1163,590,573,573,glide_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-E4A79D64766C,-9.268,-4.46919804041955,62,634,-572,572,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-6804FBE9529D,-9.054,-4.41470929805527,110,682,-572,572,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-15A0030054C0,-8.805,-4.26158179087582,218,789,-571,571,vina_favored,O=C(C#Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-98C6C787C9CA,-10.423,-4.54109621763806,3,574,-571,571,vina_favored,O=C(Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1)c1ccccc1
ATP-HTVS-FA2DABCA7F05,-8.652,-4.11034688848641,314,884,-570,570,vina_favored,O=C(CNc1cnc2ccccc2c1NC(=O)c1ccccc1)c1ccccc1
ATP-HTVS-50911053B2F5,-8.331,-3.73858985895772,563,1133,-570,570,vina_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1
ATP-HTVS-92D1D8A066E2,-7.994,-2.65640299054939,849,1419,-570,570,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1
ATP-HTVS-78252FECAF69,-7.875,-4.83265705311331,954,385,569,569,glide_favored,c1ccc(Cn2cc(C[NH2+]Cc3ccncc3)c(-c3cccnc3)n2)cc1
ATP-HTVS-27BC230C206A,-9.836,-4.5255986912866,19,587,-568,568,vina_favored,O=C(Nc1nc2ccccc2cc1C#CCNCc1ccccc1)c1ccccc1
ATP-HTVS-CDB030173D15,-8.15,-3.41617352779804,717,1282,-565,565,vina_favored,c1ccc(CCNCc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-3E4E6B1035DE,-8.782,-4.25094305295474,235,799,-564,564,vina_favored,c1ccc(CCC[NH2+]Cc2cc(OCc3ccccc3)c3ccccc3c2)cc1
ATP-HTVS-291AE177F52E,-8.95,-4.36716167786867,148,711,-563,563,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-E4F433E7DDB9,-7.933,-4.90464186367557,908,345,563,563,glide_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ncccn23)cc1
ATP-HTVS-CB056AB5514A,-8.378,-3.7961501197549,525,1088,-563,563,vina_favored,O=C(NCc1ccccc1)c1cn(Cc2ccccc2)nc1-c1cccnc1
ATP-HTVS-00C8034698A8,-8.273,-5.81163963281027,624,62,562,562,glide_favored,c1ccc(CC[NH2+]Cc2nc(-c3ccco3)n3ccccc23)cc1
ATP-HTVS-25BEFE000F10,-6.954,-4.22544251153651,1383,821,562,562,glide_favored,O=C(Cc1ccccc1)Nc1ncccc1NCc1ccccc1
ATP-HTVS-41A031E7C6D2,-9.13,-4.44995463980795,90,651,-561,561,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-6A632AA0CEB9,-7.99,-2.71843646918018,856,1416,-560,560,vina_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1
ATP-HTVS-7BEC4E93BD87,-8.363,-3.78499474999287,538,1098,-560,560,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCCc1ccccc1)c1ccccc1
ATP-HTVS-4F5A90394674,-8.253,-3.62268826025007,637,1196,-559,559,vina_favored,O=C(Cc1ccccc1)Nc1ccncc1NCc1ccccc1
ATP-HTVS-85B092CE3CD6,-8.247,-5.69994203184896,640,82,558,558,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-354B8B3BDEB4,-7.896,-2.16189403409841,932,1490,-558,558,vina_favored,c1ccc(NCc2c(-c3ccccc3)nn3ccccc23)cc1
ATP-HTVS-3A7288617524,-6.896,-4.18835185540106,1399,841,558,558,glide_favored,O=C(Nc1cnc2ccccc2c1-c1ccncc1)c1ccccc1
ATP-HTVS-C0ADD803E371,-8.397,-3.82925563980246,511,1068,-557,557,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-C9013CEACAA9,-8.271,-5.74968572661554,626,69,557,557,glide_favored,C(#CC(NCc1ccccc1)c1csc2ccccc12)C[NH2+]Cc1ccccc1
ATP-HTVS-507C96D672B3,-8.259,-5.71813257964719,632,76,556,556,glide_favored,O=C1c2ccccc2C(C[NH2+]Cc2ccccc2)N1Cc1ccccc1
ATP-HTVS-1DC6D2F4A05D,-8.506,-3.9843455195567,406,962,-556,556,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-1B60B6D0433D,-8.422,-3.8549943186462,491,1046,-555,555,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-E78B37070E90,-8.572,-4.06093430256796,359,914,-555,555,vina_favored,c1ccc(C[NH2+]CCc2nc3ccccc3n2-c2ccccc2)cc1
ATP-HTVS-7752C713B971,-8.078,-5.14328146211405,776,222,554,554,glide_favored,O=C(Nc1ccccc1)c1cnc(NCCc2ccccc2)c2ccccc12
ATP-HTVS-9F81613398D9,-8.362,-3.79144316095327,540,1094,-554,554,vina_favored,O=C(Nc1ncc(NCc2ccccc2)cc1-n1cccc1)c1ccccc1
ATP-HTVS-92F0D0267220,-7.641,-4.57744836383982,1095,542,553,553,glide_favored,c1ccc(C[NH2+]Cc2ccccc2OCc2ccccc2)cc1
ATP-HTVS-52CC222D68E9,-7.29,-4.35969023596325,1269,716,553,553,glide_favored,O=C(Cc1ccccc1)Nc1ncccc1NCc1ccccc1
ATP-HTVS-7201DD4C282A,-7.563,-4.54898540263524,1121,569,552,552,glide_favored,c1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1
ATP-HTVS-9C588CAB6516,-8.034,-5.04518264614156,815,266,549,549,glide_favored,c1ccc(Cn2c(CNc3ccccc3)[nH+]c3ccccc32)cc1
ATP-HTVS-708569B81B35,-8.752,-4.2478476367007,254,803,-549,549,vina_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCc1ccccc1
ATP-HTVS-821B647876F5,-8.13,-3.40400913375614,737,1283,-546,546,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3n2)cc1
ATP-HTVS-DFB30BBC8B3D,-8.534,-4.03350461774628,383,928,-545,545,vina_favored,c1ccc(Cn2cc(C[NH2+]CC(c3cccnc3)N3CCCC3)c(-c3ccccc3)n2)cc1
ATP-HTVS-2AFCB32282C0,-8.426,-3.8960089217014,486,1030,-544,544,vina_favored,O=C(Cn1c(NCCc2ccccc2)nc2ccccc21)c1ccccc1
ATP-HTVS-BA05F8BAE026,-9.597,-4.54604709625599,33,572,-539,539,vina_favored,c1ccc(Nc2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1
ATP-HTVS-BCB25216F396,-5.295,-3.79590351023867,1629,1090,539,539,glide_favored,O=C1CN(c2ccccc2)C(c2ccccc2)c2ccccc2N1
ATP-HTVS-AB4BD250F7B6,-6.691,-4.06295298997816,1452,913,539,539,glide_favored,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-8ECA82FC9C79,-7.368,-4.38884417403909,1236,697,539,539,glide_favored,c1ccc(CNc2nc(-c3ccccc3)cs2)cc1
ATP-HTVS-1E5A6A308B25,-8.358,-3.79637454853526,548,1086,-538,538,vina_favored,O=C(Nc1ccncc1NCc1ccccc1)c1ccccc1
ATP-HTVS-3100283A95A9,-6.794,-4.09687910409603,1426,888,538,538,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-A949B56C75C5,-9.087,-4.46330346008272,100,638,-538,538,vina_favored,O=C(Cc1ccccc1)Nc1ncc(Nc2ccccc2)c2ccccc12
ATP-HTVS-E1C245C409AF,-8.038,-3.15659262772222,813,1350,-537,537,vina_favored,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-286379397336,-8.15,-3.50002117519494,717,1253,-536,536,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-BFC0901B6A3C,-7.997,-4.96051399141447,846,312,534,534,glide_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1Nc1ccccc1
ATP-HTVS-92C487CB2C4B,-7.474,-4.47030229665557,1167,633,534,534,glide_favored,c1ccc(CCNCc2[nH+]c3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-12CEF0BA8B10,-6.936,-4.16872499718825,1389,855,534,534,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCCOc2ccccc2)cc1
ATP-HTVS-93CB38BE3680,-8.117,-5.15580573349618,748,215,533,533,glide_favored,O=C(Nc1ccccc1)c1cc(-c2ccncc2)nc2ccccc12
ATP-HTVS-1B1248DF0721,-8.518,-4.03567341540009,395,927,-532,532,vina_favored,O=C(CCc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-C445C351F9C8,-8.105,-5.13308090245661,761,229,532,532,glide_favored,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12
ATP-HTVS-57C145E4C4AF,-8.23,-5.49820002806304,656,125,531,531,glide_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccsc1
ATP-HTVS-C3FA166C1ADD,-8.246,-5.58366280221691,641,110,531,531,glide_favored,c1ccc(CC[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1
ATP-HTVS-9261E8E7C16B,-8.764,-4.28268244897226,246,777,-531,531,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-0F6915EAEEA3,-8.321,-5.92798196044923,577,47,530,530,glide_favored,c1ccc(C[NH2+]Cc2cn(Cc3ccccc3)nn2)cc1
ATP-HTVS-38BDED367A54,-9.115,-4.48054021797437,95,625,-530,530,vina_favored,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1
ATP-HTVS-6C50DB0A272F,-7.235,-4.30263290393674,1294,764,530,530,glide_favored,O=C(NCc1ccccc1)c1ccncc1Nc1ccccc1
ATP-HTVS-EBADA6179138,-7.003,-4.19996272104053,1365,836,529,529,glide_favored,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-22E536A2C0FA,-8.844,-4.34738871908122,202,730,-528,528,vina_favored,O=C(NCCc1nc2ccccc2n1-c1ccccc1)Nc1ccccc1
ATP-HTVS-BBE6E61B6745,-8.254,-5.58651505166429,636,108,528,528,glide_favored,O=C(NCc1sc2ccccc2c1C#CCCc1ccccc1)c1ccccc1
ATP-HTVS-83F3A5AEE880,-5.746,-3.832317397121,1593,1065,528,528,glide_favored,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-F8D08A3E140C,-8.52,-4.04917486199149,391,919,-528,528,vina_favored,O=C(Nc1nc2ccccc2cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-0282D10141FD,-7.865,-4.7455117172325,959,432,527,527,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccncc2)cc1
ATP-HTVS-8E1A44B1E9FD,-8.337,-6.11153668182053,557,30,527,527,glide_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCCc1ccccc1
ATP-HTVS-CB08F8B01966,-5.848,-3.84717354528031,1578,1053,525,525,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-A844998385F9,-7.559,-4.51285774535421,1124,599,525,525,glide_favored,c1ccc(CNc2ccc(OCc3ccccc3)c[nH+]2)cc1
ATP-HTVS-1DC16EDC7F4D,-8.235,-5.49655662372381,652,127,525,525,glide_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1
ATP-HTVS-2641D0EED03A,-6.448,-3.94843068410777,1508,983,525,525,glide_favored,O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1
ATP-HTVS-18044BD9974D,-8.492,-4.02113095192044,411,935,-524,524,vina_favored,c1ccc(CCNc2nc(NCc3ccc4c(c3)OCO4)[nH+]c3ccccc23)cc1
ATP-HTVS-794646D3B9C8,-7.955,-2.75290965763502,891,1414,-523,523,vina_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1N1CC[NH2+]CC1
ATP-HTVS-8E104651B898,-8.922,-4.4147734230415,159,681,-522,522,vina_favored,c1ccc(CCNCc2nc3ccccc3n2Cc2ccccc2)cc1
ATP-HTVS-63DD1309BB6A,-8.075,-3.34205032023594,778,1299,-521,521,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-5A3D1DB8098B,-8.739,-4.2751000959887,262,782,-520,520,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-D806BF0778F9,-8.279,-5.62999992545103,622,103,519,519,glide_favored,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2ccccc2)cc1
ATP-HTVS-B7CF3B4EBACD,-8.58,-4.14533704989545,351,868,-517,517,vina_favored,c1ccc(Cn2cc(C[NH2+]CC(c3ccccc3)N3CCCC3)c(-c3cccnc3)n2)cc1
ATP-HTVS-28F6129F8E3C,-8.9,-4.409200336205,169,686,-517,517,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-BDBBABCD42A1,-8.329,-3.81030635408713,565,1081,-516,516,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-F451F6F34F85,-7.773,-4.63991074421646,1019,503,516,516,glide_favored,c1ccc(C[NH2+]Cc2csc(Nc3ccccc3)n2)cc1
ATP-HTVS-5890B3ABBA42,-8.461,-3.99840567748148,441,955,-514,514,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-4FDD59ABF895,-8.245,-3.70166899493297,643,1156,-513,513,vina_favored,O=C(Cc1cc(C(=O)Nc2ccccc2)c2ccccc2n1)Nc1ccccc1
ATP-HTVS-81EE647F8CA6,-7.979,-4.88584457685571,867,354,513,513,glide_favored,c1ccc(CNc2nc(-c3ccccc3)cs2)cc1
ATP-HTVS-B6233BB79AF7,-8.104,-3.43284093977183,763,1276,-513,513,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-1952D56C5A08,-8.124,-3.49607907335307,742,1254,-512,512,vina_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-89F3E6A1D8C1,-7.473,-4.44180638518081,1170,658,512,512,glide_favored,c1ccc(Nc2nc3ccccc3nc2-c2ccccc2)cc1
ATP-HTVS-D02CBBC5B48D,-7.177,-4.25313707773474,1309,797,512,512,glide_favored,O=C(Cn1c(-c2ccccc2)cc(=O)c2ccccc21)Nc1ccccc1
ATP-HTVS-217395D9F0A5,-8.56,-4.13221768042895,364,874,-510,510,vina_favored,c1ccc(CCNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-2C8A8FE641B8,-8.645,-4.21524671014147,317,827,-510,510,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-CD664E950D6F,-7.97,-2.96165827463395,875,1384,-509,509,vina_favored,c1ccc(Cn2cc(CNCc3cccs3)c(-c3ccccc3)n2)cc1
ATP-HTVS-BBF7556FA5C3,-7.366,-4.34751111528671,1237,728,509,509,glide_favored,C(=Cc1ccccc1)CNc1nc2ccccc2nc1NCc1ccccc1
ATP-HTVS-4E9E59A3DA5E,-7.682,-1.45009554591698,1075,1583,-508,508,vina_favored,O=C(NCc1ccccc1)c1sc2ccccc2c1NCc1ccccc1
ATP-HTVS-5A2EB4E9D835,-8.294,-5.66214009987454,602,94,508,508,glide_favored,O=C(CNc1nc(NCc2ccccc2)c2ccccc2[nH+]1)Nc1ccccc1
ATP-HTVS-8F7863C4F42C,-7.994,-4.9087904899498,849,342,507,507,glide_favored,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nn3ccccc23)cc1
ATP-HTVS-A10345D75118,-7.817,-4.67048245005305,991,484,507,507,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-A2FDB4A8FB56,-7.954,-4.82971998702599,892,386,506,506,glide_favored,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1
ATP-HTVS-003E4D952AAC,-6.963,-4.13615387037502,1379,873,506,506,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-3254A7EDB406,-8.337,-3.83573268873361,557,1063,-506,506,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1
ATP-HTVS-4B898DE9EBD2,-9.194,-4.5337690678731,74,579,-505,505,vina_favored,O=C(Cc1ccccc1)Nc1ncc(C#CC[NH2+]Cc2ccccc2)c2ccccc12
ATP-HTVS-1F9A02273F27,-7.744,-4.58450927429136,1042,537,505,505,glide_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1
ATP-HTVS-3966CEFE893D,-7.589,-0.810725355427255,1114,1619,-505,505,vina_favored,O=C(Nc1ccccc1)c1[nH]c2ccccc2c1NCc1ccccc1
ATP-HTVS-337D10985B1B,-5.976,-3.84044138129612,1562,1058,504,504,glide_favored,c1ccc(C[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-AE7F15E1977E,-7.934,-2.78181395560203,904,1408,-504,504,vina_favored,O=c1c2ccccc2cc(CNCc2ccccc2)n1-c1ccccc1
ATP-HTVS-7C2B62D08873,-8.322,-3.81730885515424,575,1077,-502,502,vina_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-E6F8A3974F14,-9.181,-4.53541760878247,77,578,-501,501,vina_favored,O=C(NCc1ccccc1)NC(Cc1ccccc1)c1nc2ccccc2o1
ATP-HTVS-0D57BDDB1211,-7.814,-2.14571084498983,993,1493,-500,500,vina_favored,O=C(Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1
ATP-HTVS-7F35209A363C,-7.687,-1.55091589110866,1072,1571,-499,499,vina_favored,O=C(Nc1ccccc1)c1c(NCc2ccccc2)c2ccccc2[nH]c1=O
ATP-HTVS-EDD9885A2235,-6.226,-3.88292151444989,1534,1035,499,499,glide_favored,O=C(Cc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12
ATP-HTVS-2125555B1DA5,-8.725,-4.30569328835689,265,763,-498,498,vina_favored,O=C(NCc1ccccc1)c1[nH]c2ccccc2c1C#CCOc1ccccc1
ATP-HTVS-0CE67B896AED,-7.626,-4.50629604942923,1100,602,498,498,glide_favored,O=C(NCc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1
ATP-HTVS-07D9286D8737,-7.187,-4.23957689882345,1307,810,497,497,glide_favored,O=C(Nc1c(NCc2ccccc2)cnc2ccccc12)c1ccccc1
ATP-HTVS-86B60B8C3F13,-7.873,-4.69609106885546,956,459,497,497,glide_favored,O=C(Nc1cc[nH+]cc1NCc1ccccc1)c1ccccc1
ATP-HTVS-22E2482E2999,-8.312,-5.66681419218853,585,91,494,494,glide_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-0438281B0112,-7.016,-4.14983282792689,1360,866,494,494,glide_favored,c1ccc(Nc2nc3ccccc3nc2-c2ccccc2)cc1
ATP-HTVS-D0257FD59117,-8.468,-4.03161320793368,436,930,-494,494,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-89936433B7DC,-7.573,-4.48006968537548,1118,626,492,492,glide_favored,O=C(NCc1ccccc1)c1cc(NCc2ccccc2)cs1
ATP-HTVS-06CA19E03C57,-8.685,-4.2587937861896,298,790,-492,492,vina_favored,O=C(Nc1c[nH+]c2ccccc2c1NCCc1ccccc1)c1ccccc1
ATP-HTVS-F15CD1C1F5FF,-8.134,-3.55377124897857,733,1224,-491,491,vina_favored,c1ccc(CCNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-4C04B46E023C,-8.449,-4.00518449043666,458,947,-489,489,vina_favored,c1ccc(CNc2nc(NCc3ccccc3)c3ccccc3[nH+]2)cc1
ATP-HTVS-EC4610FFE6DC,-8.137,-5.09256497052492,731,243,488,488,glide_favored,c1ccc(CC[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1
ATP-HTVS-BD9D807D92EC,-7.123,-4.18926681226364,1328,840,488,488,glide_favored,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1
ATP-HTVS-18A7589C7FB7,-10.553,-4.66481018694111,1,489,-488,488,vina_favored,O=C(Cc1ccccc1)Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12
ATP-HTVS-F38CDD17995D,-8.342,-3.88286039918579,553,1036,-483,483,vina_favored,O=C(Nc1cnc2ccccc2c1-c1ccncc1)c1ccccc1
ATP-HTVS-6FE04A77CC41,-8.212,-5.24355766827584,670,188,482,482,glide_favored,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-F084EE8F7246,-8.659,-4.25499738938492,312,794,-482,482,vina_favored,O=C(c1ccccc1)c1ccc(NCc2ccccc2)nc1
ATP-HTVS-818D9CFDFCEA,-8.299,-3.81981118052559,592,1073,-481,481,vina_favored,O=C(Nc1ncc(Nc2ccccc2)c2ccccc12)c1ccccc1
ATP-HTVS-A820F1D60548,-8.394,-3.93131506625959,517,998,-481,481,vina_favored,c1ccc(CNCc2cnn(Cc3ccccc3)c2)cc1
ATP-HTVS-FDDF48EBDCF8,-8.917,-4.45599054129568,162,643,-481,481,vina_favored,O=C(CCc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12
ATP-HTVS-842E20B26D61,-9.85,-4.65100043510243,18,498,-480,480,vina_favored,O=C(Cc1nn(Cc2ccccc2)c(=O)c2ccccc12)NCc1ccccc1
ATP-HTVS-F256B691D902,-7.913,-4.72978086017516,922,443,479,479,glide_favored,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1
ATP-HTVS-255C97768CDB,-8.411,-3.95866292265843,497,976,-479,479,vina_favored,O=C(CNc1nc(NCc2ccccc2)[nH+]c2ccccc12)Nc1ccccc1
ATP-HTVS-5850FC4068A9,-7.66,-4.50273982707113,1084,606,478,478,glide_favored,O=C(Cc1cc(NCc2ccccc2)cs1)Nc1ccccc1
ATP-HTVS-0DE7571C9DAC,-7.804,-4.60852371036615,999,521,478,478,glide_favored,c1ccc(C[NH2+]Cc2ccc(COc3ccccc3)o2)cc1
