canonical_id,protocol_uncertainty,model_uncertainty,model_disagreement_if_available,model_uncertainty_status,objective_uncertainty,evidence_uncertainty,chemical_space_uncertainty,combined_available_uncertainty,uncertainty_available_components,uncertainty_dominant_source,distance_to_decision_boundary
ATP-HTVS-16D62B7C6E45,0.07904411764705882,,,not_available_no_comparable_full_library_model_outputs,0.2939179869089849,0.1428571428571429,0.9217811058289642,0.3594000883105377,4,chemical_space,733.5
ATP-HTVS-16D892EEAEA4,0.4479166666666667,,,not_available_no_comparable_full_library_model_outputs,0.12387478656137832,0.1428571428571429,1.0,0.42866214902129696,4,chemical_space,579.5
ATP-HTVS-1714ADEB4D31,0.5912990196078431,,,not_available_no_comparable_full_library_model_outputs,0.29044820218423006,0.1428571428571429,0.6069634889387587,0.40789196339699374,4,chemical_space,517.5
ATP-HTVS-17511F2B790B,0.028186274509803922,,,not_available_no_comparable_full_library_model_outputs,0.2366683785457137,0.1428571428571429,0.39650033764424486,0.20105303338922637,4,chemical_space,930.0
ATP-HTVS-1776C87C4427,0.10600490196078431,,,not_available_no_comparable_full_library_model_outputs,0.08538967976435267,0.1428571428571429,1.0,0.33356293114557,4,chemical_space,713.5
ATP-HTVS-17940C77D749,0.011029411764705883,,,not_available_no_comparable_full_library_model_outputs,0.5350854895140126,0.1428571428571429,0.4270395258284221,0.27900289249107085,4,objective,1497.0
ATP-HTVS-17A38785E483,0.38235294117647056,,,not_available_no_comparable_full_library_model_outputs,0.2528141773286052,0.1428571428571429,0.5220764905637152,0.3250251879814835,4,chemical_space,601.0
ATP-HTVS-17C024B1EE7E,0.5949754901960784,,,not_available_no_comparable_full_library_model_outputs,0.14582244485044799,0.1428571428571429,0.8183813520732507,0.42550910749423,4,chemical_space,605.5
ATP-HTVS-17D20C07D7F4,0.44669117647058826,,,not_available_no_comparable_full_library_model_outputs,0.31296880857670295,0.1428571428571429,0.7145222321554544,0.4042598400149721,4,chemical_space,753.5
ATP-HTVS-17FF806DFA04,0.0392156862745098,,,not_available_no_comparable_full_library_model_outputs,0.2434630815994154,0.1428571428571429,0.3265516864877189,0.18802189930469676,4,chemical_space,453.0
ATP-HTVS-18044BD9974D,0.32107843137254904,,,not_available_no_comparable_full_library_model_outputs,0.2609980087080044,0.1428571428571429,0.6769924925288455,0.3504815188666355,4,chemical_space,573.0
ATP-HTVS-1817E5512E7A,0.23651960784313725,,,not_available_no_comparable_full_library_model_outputs,0.2807733196234486,0.1428571428571429,0.34203179294007563,0.2505454658159511,4,chemical_space,880.0
ATP-HTVS-18265C9EB86B,0.5049019607843137,,,not_available_no_comparable_full_library_model_outputs,0.4002099383756534,0.1428571428571429,0.898102476454747,0.4865178796179642,4,chemical_space,686.0
ATP-HTVS-185EDA97C211,0.030637254901960783,,,not_available_no_comparable_full_library_model_outputs,0.15420344740602684,0.1428571428571429,0.6054330702209059,0.2332827288465091,4,chemical_space,231.0
ATP-HTVS-18A7589C7FB7,0.29901960784313725,,,not_available_no_comparable_full_library_model_outputs,0.31704891062062635,0.1428571428571429,0.9217811058289642,0.42017669178746764,4,chemical_space,145.0
ATP-HTVS-18AAC668D3EC,0.05024509803921569,,,not_available_no_comparable_full_library_model_outputs,0.23580672797237148,0.1428571428571429,0.5170105251702096,0.23647987350973493,4,chemical_space,1263.0
ATP-HTVS-18CFABF6753A,0.1170343137254902,,,not_available_no_comparable_full_library_model_outputs,0.20171604770757556,0.1428571428571429,0.7962049529094939,0.3144531142999256,4,chemical_space,424.5
ATP-HTVS-18FDFF56F821,0.49203431372549017,,,not_available_no_comparable_full_library_model_outputs,0.2690975033827653,0.1428571428571429,0.0,0.2259972399913496,4,protocol,729.5
ATP-HTVS-190A8EA9B17C,0.75,,,not_available_no_comparable_full_library_model_outputs,0.3718678022740415,0.1428571428571429,1.0,0.566181236282796,4,chemical_space,679.0
ATP-HTVS-1928ECDAF189,0.5,,,not_available_no_comparable_full_library_model_outputs,0.3391721494494402,0.1428571428571429,0.7741284623457786,0.4390394386630904,4,chemical_space,626.0
ATP-HTVS-193F5213E1F4,0.16911764705882354,,,not_available_no_comparable_full_library_model_outputs,0.29425521898167206,0.1428571428571429,0.6189080487154627,0.3062845144032753,4,chemical_space,182.0
ATP-HTVS-1940D4055FE9,0.061274509803921566,,,not_available_no_comparable_full_library_model_outputs,0.13984868105011178,0.1428571428571429,0.760277352093387,0.2760644214511408,4,chemical_space,242.0
ATP-HTVS-1952D56C5A08,0.3137254901960784,,,not_available_no_comparable_full_library_model_outputs,0.38371660553287845,0.1428571428571429,0.34203179294007563,0.29558275788154387,4,objective,898.0
ATP-HTVS-196468D2BF96,0.00428921568627451,,,not_available_no_comparable_full_library_model_outputs,0.1576595309131661,0.1428571428571429,0.6820584579223512,0.24671608684473367,4,chemical_space,318.5
ATP-HTVS-19D22C817A74,0.1053921568627451,,,not_available_no_comparable_full_library_model_outputs,0.16059239943567796,0.1428571428571429,0.760277352093387,0.2922797628122382,4,chemical_space,322.0
ATP-HTVS-19D9965850C9,0.39950980392156865,,,not_available_no_comparable_full_library_model_outputs,0.1878470883157482,0.1428571428571429,0.1347011991739166,0.2162288085670941,4,protocol,308.0
ATP-HTVS-19DB56372FFA,0.04840686274509804,,,not_available_no_comparable_full_library_model_outputs,0.14136725282613935,0.1428571428571429,0.7741284623457786,0.2766899301935397,4,chemical_space,237.5
ATP-HTVS-19E5DD3F936E,0.7267156862745098,,,not_available_no_comparable_full_library_model_outputs,0.387691634982339,0.1428571428571429,0.29620495290949383,0.38836735425587143,4,protocol,544.0
ATP-HTVS-19E7C62EA548,0.28370098039215685,,,not_available_no_comparable_full_library_model_outputs,0.2777837785459338,0.1428571428571429,0.5154532490628936,0.3049487877145318,4,chemical_space,242.5
ATP-HTVS-1A821EC4699A,0.12683823529411764,,,not_available_no_comparable_full_library_model_outputs,0.23754666647999428,0.1428571428571429,0.8384962462644228,0.3364345727239194,4,chemical_space,780.5
ATP-HTVS-1A8854DD1E1A,0.21200980392156862,,,not_available_no_comparable_full_library_model_outputs,0.4235679658233179,0.1428571428571429,1.0,0.44460872815050734,4,chemical_space,1306.0
ATP-HTVS-1AA1BAAE4A01,0.10600490196078431,,,not_available_no_comparable_full_library_model_outputs,0.2071321894517627,0.1428571428571429,0.29974913192605823,0.18893584154893706,4,chemical_space,511.5
ATP-HTVS-1ACF073F315C,0.8768382352941176,,,not_available_no_comparable_full_library_model_outputs,0.30853708554190956,0.1428571428571429,0.5035637351830452,0.4579490497190538,4,protocol,701.5
ATP-HTVS-1AEE198E3D8C,0.25674019607843135,,,not_available_no_comparable_full_library_model_outputs,0.2361865476055247,0.1428571428571429,0.8198835822837112,0.36391686720620253,4,chemical_space,240.5
ATP-HTVS-1B05407455E5,0.4736519607843137,,,not_available_no_comparable_full_library_model_outputs,0.3193449593285235,0.1428571428571429,1.0,0.4839635157424951,4,chemical_space,866.5
ATP-HTVS-1B1248DF0721,0.32598039215686275,,,not_available_no_comparable_full_library_model_outputs,0.3186963198389444,0.1428571428571429,0.8760259858910316,0.41588996018599544,4,chemical_space,561.0
ATP-HTVS-1B366D2FDBBA,0.38357843137254904,,,not_available_no_comparable_full_library_model_outputs,0.42302398482348674,0.1428571428571429,0.7978070917199959,0.43681666269329367,4,chemical_space,705.0
ATP-HTVS-1B509C27CE75,0.4209558823529412,,,not_available_no_comparable_full_library_model_outputs,0.3635125026937559,0.1428571428571429,0.9217811058289642,0.4622766584332011,4,chemical_space,941.5
ATP-HTVS-1B60B6D0433D,0.3400735294117647,,,not_available_no_comparable_full_library_model_outputs,0.3006779124055092,0.1428571428571429,0.1347011991739166,0.22957744596208335,4,protocol,668.5
ATP-HTVS-1B84D304C2ED,0.2849264705882353,,,not_available_no_comparable_full_library_model_outputs,0.12899138213777386,0.1428571428571429,0.9217811058289642,0.36963902535302906,4,chemical_space,261.5
ATP-HTVS-1B9CB386F0F9,0.025735294117647058,,,not_available_no_comparable_full_library_model_outputs,0.47065688754971474,0.1428571428571429,0.9217811058289642,0.39025760758836725,4,chemical_space,1408.0
ATP-HTVS-1C066C79A7D0,0.1096813725490196,,,not_available_no_comparable_full_library_model_outputs,0.35127190745806364,0.1428571428571429,0.898102476454747,0.37547822482974325,4,chemical_space,976.5
ATP-HTVS-1C1B7F9BB8FF,0.4810049019607843,,,not_available_no_comparable_full_library_model_outputs,0.34221705120153495,0.1428571428571429,0.6564377883420716,0.40562922109038346,4,chemical_space,811.5
ATP-HTVS-1C463A9823EA,0.5128676470588235,,,not_available_no_comparable_full_library_model_outputs,0.35955417638067944,0.1428571428571429,1.0,0.5038197415741614,4,chemical_space,1028.5
ATP-HTVS-1C4EC58A3066,0.40625,,,not_available_no_comparable_full_library_model_outputs,0.2527397796567946,0.1428571428571429,0.7804118024510399,0.39556468124124433,4,chemical_space,778.5
ATP-HTVS-1C71F28794EF,0.06924019607843138,,,not_available_no_comparable_full_library_model_outputs,0.2827150222033888,0.1428571428571429,0.7653433174868927,0.3150389196564639,4,chemical_space,1159.5
ATP-HTVS-1C9D0B7FE190,0.2855392156862745,,,not_available_no_comparable_full_library_model_outputs,0.26629468310656784,0.1428571428571429,1.0,0.42367276041249635,4,chemical_space,1110.0
ATP-HTVS-1CAAE7675504,0.08149509803921569,,,not_available_no_comparable_full_library_model_outputs,0.035443309670021676,0.1428571428571429,0.0,0.06494888764159507,4,evidence,490.5
ATP-HTVS-1CF603621065,0.6305147058823529,,,not_available_no_comparable_full_library_model_outputs,0.20329734772549005,0.1428571428571429,1.0,0.49416729911624646,4,chemical_space,665.5
ATP-HTVS-1D0FF5192E4C,0.12254901960784313,,,not_available_no_comparable_full_library_model_outputs,0.14008392675807294,0.1428571428571429,0.13029711538724237,0.13394680115257535,4,evidence,212.0
ATP-HTVS-1D1DA7871618,0.031862745098039214,,,not_available_no_comparable_full_library_model_outputs,0.27935426533444435,0.1428571428571429,0.6820584579223512,0.2840331528029944,4,chemical_space,1046.0
ATP-HTVS-1D28793FB59B,0.01838235294117647,,,not_available_no_comparable_full_library_model_outputs,0.26427631683493785,0.1428571428571429,1.0,0.3563789531583143,4,chemical_space,1023.0
ATP-HTVS-1D3C11D6B0D4,0.011029411764705883,,,not_available_no_comparable_full_library_model_outputs,0.3687229909381266,0.1428571428571429,0.6568775983376735,0.2948717859744122,4,chemical_space,2.0
ATP-HTVS-1DC16EDC7F4D,0.32169117647058826,,,not_available_no_comparable_full_library_model_outputs,0.33703379787628424,0.1428571428571429,0.6189080487154627,0.35512254147986955,4,chemical_space,289.5
ATP-HTVS-1DC6D2F4A05D,0.34068627450980393,,,not_available_no_comparable_full_library_model_outputs,0.2700814322599849,0.1428571428571429,0.1347011991739166,0.22208151220021205,4,protocol,584.0
ATP-HTVS-1DD46A13AEBB,0.19669117647058823,,,not_available_no_comparable_full_library_model_outputs,0.43564309347675134,0.1428571428571429,0.8183813520732507,0.3983931912194333,4,chemical_space,1183.5
ATP-HTVS-1E20B63FDE5F,0.4963235294117647,,,not_available_no_comparable_full_library_model_outputs,0.24874425845080295,0.1428571428571429,0.5338210680134643,0.3554364996832937,4,chemical_space,424.0
ATP-HTVS-1E475A4B97CE,0.40379901960784315,,,not_available_no_comparable_full_library_model_outputs,0.24225479060383717,0.1428571428571429,0.6820584579223512,0.3677423527477936,4,chemical_space,1008.5
ATP-HTVS-1E5A6A308B25,0.32965686274509803,,,not_available_no_comparable_full_library_model_outputs,0.06343937429445545,0.1428571428571429,0.8760259858910316,0.35299484144693205,4,chemical_space,717.0
ATP-HTVS-1EBFDE0160CD,0.06066176470588235,,,not_available_no_comparable_full_library_model_outputs,0.20241348788549934,0.1428571428571429,0.5438130797318703,0.23743636879509872,4,chemical_space,240.5
ATP-HTVS-1F874564E13F,0.051470588235294115,,,not_available_no_comparable_full_library_model_outputs,0.2361146433710155,0.1428571428571429,0.45052570059668723,0.22024201876503494,4,chemical_space,999.0
ATP-HTVS-1F9A02273F27,0.30943627450980393,,,not_available_no_comparable_full_library_model_outputs,0.21898461745331974,0.1428571428571429,0.7741284623457786,0.3613516242915113,4,chemical_space,689.5
ATP-HTVS-1FAE7495FCDD,0.38786764705882354,,,not_available_no_comparable_full_library_model_outputs,0.3817290653689058,0.1428571428571429,0.5631504092068885,0.36890106612294016,4,chemical_space,518.5
ATP-HTVS-1FED3714464D,0.2800245098039216,,,not_available_no_comparable_full_library_model_outputs,0.15224540619021573,0.1428571428571429,0.20733059376615903,0.19561441315435982,4,protocol,421.5
ATP-HTVS-1FF6C325CA7A,0.15931372549019607,,,not_available_no_comparable_full_library_model_outputs,0.397157327840987,0.1428571428571429,1.0,0.4248320490470815,4,chemical_space,1029.0
ATP-HTVS-203210320F32,0.3707107843137255,,,not_available_no_comparable_full_library_model_outputs,0.2873247332315173,0.1428571428571429,0.7365987227191697,0.3843728457803889,4,chemical_space,768.5
ATP-HTVS-20B250E7AB9A,0.5159313725490197,,,not_available_no_comparable_full_library_model_outputs,0.29659226001206335,0.1428571428571429,0.4921145210842366,0.36187382412561564,4,protocol,352.0
ATP-HTVS-20FB50B88593,0.11274509803921569,,,not_available_no_comparable_full_library_model_outputs,0.09557859251420751,0.1428571428571429,1.0,0.33779520835264154,4,chemical_space,766.0
ATP-HTVS-2118F57CAFF1,0.16789215686274508,,,not_available_no_comparable_full_library_model_outputs,0.15223053283249974,0.1428571428571429,0.13029711538724237,0.1483192369849075,4,protocol,833.0
ATP-HTVS-2125555B1DA5,0.30514705882352944,,,not_available_no_comparable_full_library_model_outputs,0.1678733476649171,0.1428571428571429,0.7741284623457786,0.347501502922842,4,chemical_space,414.0
ATP-HTVS-217395D9F0A5,0.3125,,,not_available_no_comparable_full_library_model_outputs,0.2814049832200536,0.1428571428571429,0.22940708432987422,0.24154230260176768,4,protocol,519.0
ATP-HTVS-217B57A40B61,0.08394607843137254,,,not_available_no_comparable_full_library_model_outputs,0.21836376627233453,0.1428571428571429,0.5220764905637152,0.24181086953114128,4,chemical_space,445.5
ATP-HTVS-218E3E4A28A7,0.20955882352941177,,,not_available_no_comparable_full_library_model_outputs,0.2678223064365397,0.1428571428571429,0.5438130797318703,0.2910128381387412,4,chemical_space,428.0
ATP-HTVS-21B7BD60A2C7,0.0784313725490196,,,not_available_no_comparable_full_library_model_outputs,0.41613912656480223,0.1428571428571429,0.7804118024510399,0.3544598611055012,4,chemical_space,1317.0
ATP-HTVS-21B7E8D8DA00,0.43566176470588236,,,not_available_no_comparable_full_library_model_outputs,0.22573771227157033,0.1428571428571429,0.5482569246915572,0.33812838613153817,4,chemical_space,689.5
ATP-HTVS-21BB1C807E7E,0.2647058823529412,,,not_available_no_comparable_full_library_model_outputs,0.33676418988883894,0.1428571428571429,1.0,0.4360818037747307,4,chemical_space,488.0
ATP-HTVS-21D2D8C367A1,0.07107843137254902,,,not_available_no_comparable_full_library_model_outputs,0.15495390380593696,0.1428571428571429,0.8384962462644228,0.3018464310750129,4,chemical_space,381.0
ATP-HTVS-22634BBBCB97,0.6231617647058824,,,not_available_no_comparable_full_library_model_outputs,0.42589777869118817,0.1428571428571429,0.39810247645474695,0.3975047906772401,4,protocol,812.5
ATP-HTVS-2275AB855C30,0.21507352941176472,,,not_available_no_comparable_full_library_model_outputs,0.17032581215066506,0.1428571428571429,0.5817826293540811,0.27750977844341346,4,chemical_space,292.5
ATP-HTVS-22C0C64F65E9,0.2346813725490196,,,not_available_no_comparable_full_library_model_outputs,0.10848845496585598,0.1428571428571429,0.8198835822837112,0.3264776381639324,4,chemical_space,581.5
ATP-HTVS-22E2482E2999,0.30269607843137253,,,not_available_no_comparable_full_library_model_outputs,0.243373717582531,0.1428571428571429,0.0,0.17223173471776163,4,protocol,238.0
ATP-HTVS-22E536A2C0FA,0.3235294117647059,,,not_available_no_comparable_full_library_model_outputs,0.15779112541349247,0.1428571428571429,1.0,0.40604442000883534,4,chemical_space,366.0
ATP-HTVS-22FAF80E23F8,0.7113970588235294,,,not_available_no_comparable_full_library_model_outputs,0.19431184909209126,0.1428571428571429,1.0,0.5121415126931909,4,chemical_space,508.5
ATP-HTVS-23113A9B9381,0.7751225490196079,,,not_available_no_comparable_full_library_model_outputs,0.46268714109534365,0.1428571428571429,0.29620495290949383,0.4192179464703971,4,protocol,751.5
ATP-HTVS-2368A2FD4D76,0.22549019607843138,,,not_available_no_comparable_full_library_model_outputs,0.31003812950651993,0.1428571428571429,0.5220764905637152,0.30011548975145236,4,chemical_space,650.0
ATP-HTVS-239E0EA8BC65,0.24448529411764705,,,not_available_no_comparable_full_library_model_outputs,0.041804842970869636,0.1428571428571429,1.0,0.35728681998641487,4,chemical_space,621.5
ATP-HTVS-23EBF8E8F6E9,0.40379901960784315,,,not_available_no_comparable_full_library_model_outputs,0.3284713932337965,0.1428571428571429,0.7401624579022148,0.40382250340024933,4,chemical_space,610.5
ATP-HTVS-23EDEB47FF93,0.08517156862745098,,,not_available_no_comparable_full_library_model_outputs,0.10961361461202081,0.1428571428571429,0.5035355466756528,0.21029446819306688,4,chemical_space,428.5
ATP-HTVS-23F526837945,0.07230392156862746,,,not_available_no_comparable_full_library_model_outputs,0.16167588763857468,0.1428571428571429,0.7145222321554544,0.27283979605494985,4,chemical_space,549.0
ATP-HTVS-244A9AEB7273,0.14460784313725492,,,not_available_no_comparable_full_library_model_outputs,0.17868798947736497,0.1428571428571429,0.5220764905637152,0.2470573665088695,4,chemical_space,86.0
ATP-HTVS-247B97B4CA47,0.7015931372549019,,,not_available_no_comparable_full_library_model_outputs,0.34522645084232706,0.1428571428571429,0.8198835822837112,0.5023900783095208,4,chemical_space,721.5
ATP-HTVS-2485F4B11063,0.08823529411764706,,,not_available_no_comparable_full_library_model_outputs,0.3883554167361677,0.1428571428571429,0.6785142789057869,0.32449053315418613,4,chemical_space,65.0
