canonical_id,recommended_next_evidence,voi_proxy,voi_potential_decision_change,voi_uncertainty,voi_evidence_importance,acquisition_cost,protocol_uncertainty,rank_boundary_proximity,scaffold_novelty,evidence_uncertainty
ATP-HTVS-AB5D2E649063,Prime MM/GBSA under one reviewed frozen protocol,0.003386558964543214,0.19424019607843138,0.41113908787295494,0.4240633753501401,10.0,0.38848039215686275,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-CC671C1EED81,Prime MM/GBSA under one reviewed frozen protocol,0.0033855105707322765,0.24724264705882354,0.3984706558136859,0.343640581232493,10.0,0.4944852941176471,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-ADEEA10F1B91,Prime MM/GBSA under one reviewed frozen protocol,0.003381111627101005,0.2267156862745098,0.38174138702060223,0.3906687675070028,10.0,0.4534313725490196,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-CD3E1774443F,Prime MM/GBSA under one reviewed frozen protocol,0.003371446656740241,0.3235294117647059,0.42884589488617275,0.24299719887955187,10.0,0.6470588235294118,0.0,0.0,0.1428571428571429
ATP-HTVS-11CEFB3A39DF,Prime MM/GBSA under one reviewed frozen protocol,0.0033603228797160116,0.21966911764705882,0.4037549503176806,0.37887342436974797,10.0,0.43933823529411764,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-8EB0CBA3C42A,Prime MM/GBSA under one reviewed frozen protocol,0.0033602485426193268,0.29963235294117646,0.36344757023679164,0.3085609243697479,10.0,0.5992647058823529,0.0,0.0,0.1428571428571429
ATP-HTVS-A6940AB4AD1D,Prime MM/GBSA under one reviewed frozen protocol,0.00334835542182002,0.22273284313725492,0.4604534829171626,0.326483718487395,10.0,0.44546568627450983,0.0,1.0,0.1428571428571429
ATP-HTVS-95D1FAD4F080,Prime MM/GBSA under one reviewed frozen protocol,0.003342374851465724,0.3085171568627451,0.3278297123748446,0.3304665616246499,10.0,0.6170343137254902,0.0,0.21086614044181184,0.1428571428571429
ATP-HTVS-AEA5EF37F369,Prime MM/GBSA under one reviewed frozen protocol,0.0033179403642742632,0.21017156862745098,0.4806092263267653,0.32847514005602246,10.0,0.42034313725490197,0.0,1.0,0.1428571428571429
ATP-HTVS-CB100B4C9F83,Prime MM/GBSA under one reviewed frozen protocol,0.00331097636817518,0.22334558823529413,0.4006732381252578,0.3699886204481793,10.0,0.44669117647058826,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-FBBE5B904E6C,Prime MM/GBSA under one reviewed frozen protocol,0.003308148728835395,0.21476715686274508,0.44116244583860575,0.34915528711484595,10.0,0.42953431372549017,0.0,1.0,0.1428571428571429
ATP-HTVS-34E58924FFDD,Prime MM/GBSA under one reviewed frozen protocol,0.003305365829709545,0.24632352941176472,0.3534617364950564,0.37963935574229696,10.0,0.49264705882352944,0.0,0.161876413469915,0.1428571428571429
ATP-HTVS-258E82C8B178,Prime MM/GBSA under one reviewed frozen protocol,0.003298870851761439,0.23345588235294118,0.4250340529852914,0.3324579831932773,10.0,0.46691176470588236,0.0,0.43917639509792017,0.1428571428571429
ATP-HTVS-E50B3258D66C,Prime MM/GBSA under one reviewed frozen protocol,0.003297391228595342,0.25735294117647056,0.4960098800197854,0.25831582633053224,10.0,0.5147058823529411,0.0,1.0,0.1428571428571429
ATP-HTVS-3634D47351B0,Prime MM/GBSA under one reviewed frozen protocol,0.003293825407531423,0.21721813725490197,0.3561651650384271,0.42574842436974797,10.0,0.43443627450980393,0.0,0.2479480282179366,0.1428571428571429
ATP-HTVS-6A46373CBB09,Prime MM/GBSA under one reviewed frozen protocol,0.003287648673649804,0.25153186274509803,0.4319590898512611,0.30258665966386555,10.0,0.5030637254901961,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-32D1D0195572,Prime MM/GBSA under one reviewed frozen protocol,0.0032713964666587444,0.24448529411764705,0.36666270521409483,0.3649334733893558,10.0,0.4889705882352941,0.0,0.6367627041465014,0.1428571428571429
ATP-HTVS-6C953A1E72F9,Prime MM/GBSA under one reviewed frozen protocol,0.0032625071989167637,0.19087009803921567,0.42829042938477,0.399094012605042,10.0,0.38174019607843135,0.0,1.0,0.1428571428571429
ATP-HTVS-D773B3DD8BD5,Prime MM/GBSA under one reviewed frozen protocol,0.0032539376186026267,0.22028186274509803,0.3839852145951652,0.38469450280112044,10.0,0.44056372549019607,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-4D974321991D,Prime MM/GBSA under one reviewed frozen protocol,0.0032485553895708133,0.3069852941176471,0.3942284205721007,0.26842612044817926,10.0,0.6139705882352942,0.0,0.0,0.1428571428571429
ATP-HTVS-94941B52F5EC,Prime MM/GBSA under one reviewed frozen protocol,0.003225749166200499,0.24019607843137256,0.4467685408123802,0.30059523809523814,10.0,0.4803921568627451,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-0C40F7CB6A92,Prime MM/GBSA under one reviewed frozen protocol,0.0032235498283846205,0.21629901960784315,0.3970482210504335,0.37535014005602246,10.0,0.4325980392156863,0.0,0.6367627041465014,0.1428571428571429
ATP-HTVS-A95E57B9EC2C,Prime MM/GBSA under one reviewed frozen protocol,0.0032165070001549285,0.24877450980392157,0.32088974733047565,0.4029236694677871,10.0,0.49754901960784315,0.0,0.161876413469915,0.1428571428571429
ATP-HTVS-C3FA166C1ADD,Prime MM/GBSA under one reviewed frozen protocol,0.003194436142238878,0.16268382352941177,0.4299583490118573,0.4566920518207283,10.0,0.32536764705882354,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-BDC9F9AD9B20,Prime MM/GBSA under one reviewed frozen protocol,0.003184142499754631,0.20067401960784315,0.3845909529719674,0.41257440476190477,10.0,0.4013480392156863,0.0,1.0,0.1428571428571429
ATP-HTVS-780990BE0E68,Prime MM/GBSA under one reviewed frozen protocol,0.0031840614603535467,0.19430147058823527,0.29186207520595175,0.5614714635854342,10.0,0.03860294117647059,0.35,0.6871244233158569,0.1428571428571429
ATP-HTVS-1B05407455E5,Prime MM/GBSA under one reviewed frozen protocol,0.003159089666186142,0.23682598039215685,0.4839635157424951,0.27562587535014005,10.0,0.4736519607843137,0.0,1.0,0.1428571428571429
ATP-HTVS-A4F2667C3349,Prime MM/GBSA under one reviewed frozen protocol,0.0031387343820516596,0.23253676470588236,0.3869239056138808,0.34884891456582634,10.0,0.4650735294117647,0.0,0.4803249158044297,0.1428571428571429
ATP-HTVS-D38DE888E88F,Prime MM/GBSA under one reviewed frozen protocol,0.0031307977412198804,0.29074754901960786,0.3310630085757653,0.3252582282913165,10.0,0.5814950980392157,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-66BD7620CABA,Prime MM/GBSA under one reviewed frozen protocol,0.0031202794107478477,0.20435049019607843,0.5087450250962748,0.3001356792717087,10.0,0.40870098039215685,0.0,1.0,0.1428571428571429
ATP-HTVS-18A7589C7FB7,Prime MM/GBSA under one reviewed frozen protocol,0.003120130553781847,0.14950980392156862,0.42017669178746764,0.4966736694677871,10.0,0.29901960784313725,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-27BC230C206A,Prime MM/GBSA under one reviewed frozen protocol,0.0031189347570451035,0.17401960784313725,0.3742480827489676,0.4789040616246499,10.0,0.3480392156862745,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-BE0949FFEA46,Prime MM/GBSA under one reviewed frozen protocol,0.003104713033816317,0.22150735294117646,0.4301180218608701,0.3258709733893558,10.0,0.4430147058823529,0.0,1.0,0.1428571428571429
ATP-HTVS-F937C5B79A0E,Prime MM/GBSA under one reviewed frozen protocol,0.0031020087967044835,0.2181372549019608,0.32729799865691966,0.43448004201680673,10.0,0.4362745098039216,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-7752C713B971,Prime MM/GBSA under one reviewed frozen protocol,0.003100581575591694,0.16973039215686275,0.43613385449204695,0.41885504201680673,10.0,0.3394607843137255,0.0,1.0,0.1428571428571429
ATP-HTVS-BA05F8BAE026,Prime MM/GBSA under one reviewed frozen protocol,0.0030983935523903666,0.16513480392156862,0.3916611997402365,0.47905724789915966,10.0,0.33026960784313725,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-4991CDEEDD30,Prime MM/GBSA under one reviewed frozen protocol,0.0030907923356530685,0.19209558823529413,0.42744173677496444,0.37642244397759106,10.0,0.38419117647058826,0.0,1.0,0.1428571428571429
ATP-HTVS-F0B899F1EF1B,Prime MM/GBSA under one reviewed frozen protocol,0.0030836599801381016,0.22181372549019607,0.45597684406006284,0.30488445378151263,10.0,0.44362745098039214,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-10900B51E20F,Prime MM/GBSA under one reviewed frozen protocol,0.00307990715901947,0.23774509803921567,0.35708540890566626,0.36278886554621853,10.0,0.47549019607843135,0.0,0.43917639509792017,0.1428571428571429
ATP-HTVS-DCF81E89AD2E,Prime MM/GBSA under one reviewed frozen protocol,0.0030718948916978713,0.23223039215686275,0.38787031459218413,0.3410364145658264,10.0,0.4644607843137255,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-DB6DF45B456E,Prime MM/GBSA under one reviewed frozen protocol,0.003064868963108861,0.22365196078431374,0.35215736937241304,0.3891369047619048,10.0,0.44730392156862747,0.0,0.5041039435641266,0.1428571428571429
ATP-HTVS-53075BACB2C6,Prime MM/GBSA under one reviewed frozen protocol,0.0030575554672865645,0.26378676470588236,0.3628573468054077,0.319437149859944,10.0,0.5275735294117647,0.0,0.5041039435641266,0.1428571428571429
ATP-HTVS-DB94924E5291,Prime MM/GBSA under one reviewed frozen protocol,0.0030438045250517367,0.18596813725490197,0.4045227776527869,0.40460871848739494,10.0,0.37193627450980393,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-0B76E6A2B6F2,Prime MM/GBSA under one reviewed frozen protocol,0.0030401166433980855,0.22089460784313725,0.4379848844614028,0.31422881652661067,10.0,0.4417892156862745,0.0,1.0,0.1428571428571429
ATP-HTVS-4FCAA645F202,Prime MM/GBSA under one reviewed frozen protocol,0.0030386601774064414,0.2616421568627451,0.3010575739917707,0.3857668067226891,10.0,0.5232843137254902,0.0,0.12630081841377705,0.1428571428571429
ATP-HTVS-75B300C751D2,Prime MM/GBSA under one reviewed frozen protocol,0.0030352273569081117,0.18137254901960784,0.37718847541998546,0.443671218487395,10.0,0.3627450980392157,0.0,1.0,0.1428571428571429
ATP-HTVS-6D0E62C9397C,Prime MM/GBSA under one reviewed frozen protocol,0.003023989348356722,0.22395833333333334,0.41396081718171174,0.3261773459383754,10.0,0.4479166666666667,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-5359DC82CCCB,Prime MM/GBSA under one reviewed frozen protocol,0.003019851925877449,0.26746323529411764,0.45461330780805653,0.248358718487395,10.0,0.5349264705882353,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-3DB1B8B928B3,Prime MM/GBSA under one reviewed frozen protocol,0.0030190196614269743,0.20128676470588236,0.38864532115342676,0.3859199929971989,10.0,0.4025735294117647,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-A20FC30C18FA,Prime MM/GBSA under one reviewed frozen protocol,0.003018479950007764,0.3125,0.25608254313400747,0.3771883753501401,10.0,0.625,0.0,0.0,0.1428571428571429
ATP-HTVS-87B93A696720,Prime MM/GBSA under one reviewed frozen protocol,0.0030044634062904568,0.17647058823529413,0.4351162037351656,0.391281512605042,10.0,0.35294117647058826,0.0,1.0,0.1428571428571429
ATP-HTVS-8D220C5D1AB9,Prime MM/GBSA under one reviewed frozen protocol,0.002999622060412072,0.22273284313725492,0.34164448528831415,0.3941920518207283,10.0,0.44546568627450983,0.0,0.21086614044181184,0.1428571428571429
ATP-HTVS-E6F8A3974F14,Prime MM/GBSA under one reviewed frozen protocol,0.002998346803364191,0.15349264705882354,0.4143874683561656,0.4713979341736695,10.0,0.3069852941176471,0.0,1.0,0.1428571428571429
ATP-HTVS-6612EA4E183C,Prime MM/GBSA under one reviewed frozen protocol,0.0029974008404229017,0.24111519607843138,0.3221239116477329,0.38591999299719887,10.0,0.48223039215686275,0.0,0.0,0.1428571428571429
ATP-HTVS-37F8BE6B2288,Prime MM/GBSA under one reviewed frozen protocol,0.0029913856945693565,0.27359068627450983,0.30908190508898176,0.3537508753501401,10.0,0.5471813725490197,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-FDDF48EBDCF8,Prime MM/GBSA under one reviewed frozen protocol,0.0029871015191220286,0.14736519607843138,0.45203294573734554,0.4484199929971989,10.0,0.29473039215686275,0.0,1.0,0.1428571428571429
ATP-HTVS-3B3954EE8C13,Prime MM/GBSA under one reviewed frozen protocol,0.0029844392876398,0.18449754901960783,0.28700454807722353,0.5636160714285714,10.0,0.018995098039215685,0.35,0.8435622116579284,0.1428571428571429
ATP-HTVS-93CB38BE3680,Prime MM/GBSA under one reviewed frozen protocol,0.0029838432297303913,0.16329656862745098,0.43073615122510683,0.4242165616246499,10.0,0.32659313725490197,0.0,1.0,0.1428571428571429
ATP-HTVS-A257C47BE0F3,Prime MM/GBSA under one reviewed frozen protocol,0.0029732229387045323,0.14338235294117646,0.4240432584815903,0.48901435574229696,10.0,0.2867647058823529,0.0,1.0,0.1428571428571429
ATP-HTVS-7DE0A46CB904,Prime MM/GBSA under one reviewed frozen protocol,0.002962707716374439,0.23345588235294118,0.45164494041290026,0.2809873949579832,10.0,0.46691176470588236,0.0,0.45881416865974844,0.1428571428571429
ATP-HTVS-CE22382A0684,Prime MM/GBSA under one reviewed frozen protocol,0.00295824570204718,0.26409313725490197,0.35910260679937867,0.31193102240896364,10.0,0.5281862745098039,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-E4F433E7DDB9,Prime MM/GBSA under one reviewed frozen protocol,0.00295257368953288,0.1724877450980392,0.4507088319021332,0.37979254201680673,10.0,0.3449754901960784,0.0,1.0,0.1428571428571429
ATP-HTVS-70C7181F988B,Prime MM/GBSA under one reviewed frozen protocol,0.0029523873233383707,0.22947303921568626,0.40825094593120426,0.3151479341736695,10.0,0.45894607843137253,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-381C421540AF,Prime MM/GBSA under one reviewed frozen protocol,0.0029382011575317477,0.19607843137254902,0.3773540198844433,0.3971025910364146,10.0,0.39215686274509803,0.0,0.43917639509792017,0.1428571428571429
ATP-HTVS-FA2DABCA7F05,Prime MM/GBSA under one reviewed frozen protocol,0.002936966911016784,0.17463235294117646,0.43321044408359166,0.38821778711484595,10.0,0.3492647058823529,0.0,1.0,0.1428571428571429
ATP-HTVS-EE9B34D8B24D,Prime MM/GBSA under one reviewed frozen protocol,0.0029278887414528982,0.18290441176470587,0.40672243808763475,0.3935793067226891,10.0,0.36580882352941174,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-0A81E0DFACE9,Prime MM/GBSA under one reviewed frozen protocol,0.002921146742775052,0.2025122549019608,0.4258310744026125,0.3387386204481793,10.0,0.4050245098039216,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-1C463A9823EA,Prime MM/GBSA under one reviewed frozen protocol,0.0029197554648940863,0.25643382352941174,0.5038197415741614,0.22599352240896362,10.0,0.5128676470588235,0.0,1.0,0.1428571428571429
ATP-HTVS-BDB37C4B0D07,Prime MM/GBSA under one reviewed frozen protocol,0.0029119923537479506,0.23590686274509803,0.45161192650345927,0.27332808123249297,10.0,0.47181372549019607,0.0,1.0,0.1428571428571429
ATP-HTVS-78252FECAF69,Prime MM/GBSA under one reviewed frozen protocol,0.0028998210791412516,0.17432598039215685,0.45372706243718663,0.3666185224089636,10.0,0.3486519607843137,0.0,1.0,0.1428571428571429
ATP-HTVS-23EBF8E8F6E9,Prime MM/GBSA under one reviewed frozen protocol,0.0028866841692282365,0.20189950980392157,0.40382250340024933,0.35405724789915966,10.0,0.40379901960784315,0.0,0.4803249158044297,0.1428571428571429
ATP-HTVS-E8F6FC3C759E,Prime MM/GBSA under one reviewed frozen protocol,0.0028858904089687208,0.19056372549019607,0.34133305189209906,0.443671218487395,10.0,0.38112745098039214,0.0,0.34766615522205513,0.1428571428571429
ATP-HTVS-EAE06126CF40,Prime MM/GBSA under one reviewed frozen protocol,0.002882262556449431,0.22855392156862744,0.49052270029914513,0.2570903361344538,10.0,0.4571078431372549,0.0,1.0,0.1428571428571429
ATP-HTVS-30270CEE1891,Prime MM/GBSA under one reviewed frozen protocol,0.0028687598874383626,0.2267156862745098,0.2935111402995441,0.43110994397759106,10.0,0.4534313725490196,0.0,0.0,0.1428571428571429
ATP-HTVS-9C588CAB6516,Prime MM/GBSA under one reviewed frozen protocol,0.002863483806096607,0.16819852941176472,0.4191757509183941,0.406140581232493,10.0,0.33639705882352944,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-3BFEB00B17A1,Prime MM/GBSA under one reviewed frozen protocol,0.002859161681610421,0.23223039215686275,0.4560615766349674,0.26995798319327735,10.0,0.4644607843137255,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-8E1A44B1E9FD,Prime MM/GBSA under one reviewed frozen protocol,0.0028551216200322837,0.16145833333333334,0.36701531821315614,0.48181460084033617,10.0,0.3229166666666667,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-1C1B7F9BB8FF,Prime MM/GBSA under one reviewed frozen protocol,0.0028532479739561646,0.24050245098039216,0.40562922109038346,0.2924763655462185,10.0,0.4810049019607843,0.0,0.312875576684143,0.1428571428571429
ATP-HTVS-403847D949CB,Prime MM/GBSA under one reviewed frozen protocol,0.002850887998065429,0.19362745098039216,0.405501695246725,0.3630952380952381,10.0,0.3872549019607843,0.0,0.6367627041465014,0.1428571428571429
ATP-HTVS-3E51FD2FD256,Prime MM/GBSA under one reviewed frozen protocol,0.0028413361047462077,0.19454656862745098,0.38086297856725854,0.383469012605042,10.0,0.38909313725490197,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-8892C512F7BC,Prime MM/GBSA under one reviewed frozen protocol,0.0028395774881140616,0.24325980392156862,0.37348445382039386,0.31254376750700286,10.0,0.48651960784313725,0.0,0.43917639509792017,0.1428571428571429
ATP-HTVS-0258CCAE4910,Prime MM/GBSA under one reviewed frozen protocol,0.00283516870755516,0.21568627450980393,0.3847477076073457,0.34164915966386555,10.0,0.43137254901960786,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-64561A556005,Prime MM/GBSA under one reviewed frozen protocol,0.002827309795250986,0.28370098039215685,0.33949426712715886,0.2935486694677871,10.0,0.5674019607843137,0.0,0.45881416865974844,0.1428571428571429
ATP-HTVS-0CC0B448CED2,Prime MM/GBSA under one reviewed frozen protocol,0.002827135089883613,0.18841911764705882,0.37799533519137674,0.3969494047619048,10.0,0.37683823529411764,0.0,1.0,0.1428571428571429
ATP-HTVS-E78B37070E90,Prime MM/GBSA under one reviewed frozen protocol,0.0028254046437046756,0.17003676470588236,0.4410714834530446,0.37672881652661067,10.0,0.3400735294117647,0.0,1.0,0.1428571428571429
ATP-HTVS-4B898DE9EBD2,Prime MM/GBSA under one reviewed frozen protocol,0.002818891036353444,0.15471813725490197,0.3862488675923057,0.4717043067226891,10.0,0.30943627450980393,0.0,0.6367627041465014,0.1428571428571429
ATP-HTVS-22E536A2C0FA,Prime MM/GBSA under one reviewed frozen protocol,0.00281760116508927,0.16176470588235295,0.40604442000883534,0.4289653361344538,10.0,0.3235294117647059,0.0,1.0,0.1428571428571429
ATP-HTVS-B976229D01A0,Prime MM/GBSA under one reviewed frozen protocol,0.0028160923587121677,0.2539828431372549,0.5128704936083589,0.21618960084033614,10.0,0.5079656862745098,0.0,1.0,0.1428571428571429
ATP-HTVS-43D1BB82511C,Prime MM/GBSA under one reviewed frozen protocol,0.0028139451776324244,0.2025122549019608,0.320150435229679,0.43402048319327735,10.0,0.4050245098039216,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-FC28EB1BA5EE,Prime MM/GBSA under one reviewed frozen protocol,0.002810784791198063,0.19393382352941177,0.3800838652821429,0.3813244047619048,10.0,0.38786764705882354,0.0,0.2479480282179366,0.1428571428571429
ATP-HTVS-E79C34F2E4E5,Prime MM/GBSA under one reviewed frozen protocol,0.002808874900404226,0.25919117647058826,0.49118339553382895,0.22063200280112047,10.0,0.5183823529411765,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-98C6C787C9CA,Prime MM/GBSA under one reviewed frozen protocol,0.0028051362262484676,0.17493872549019607,0.33174887075092196,0.4833464635854342,10.0,0.34987745098039214,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-02393E0D1A46,Prime MM/GBSA under one reviewed frozen protocol,0.0028034493121379426,0.23927696078431374,0.37914432262460185,0.30902048319327735,10.0,0.47855392156862747,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-4AC96F3AF657,Prime MM/GBSA under one reviewed frozen protocol,0.002801595671953165,0.20772058823529413,0.3198987505574544,0.42161239495798325,10.0,0.41544117647058826,0.0,0.2479480282179366,0.1428571428571429
ATP-HTVS-17D20C07D7F4,Prime MM/GBSA under one reviewed frozen protocol,0.0028012000899764592,0.22334558823529413,0.4042598400149721,0.3102459733893558,10.0,0.44669117647058826,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-842E20B26D61,Prime MM/GBSA under one reviewed frozen protocol,0.002795275096785542,0.14705882352941177,0.3857971296057753,0.49269082633053224,10.0,0.29411764705882354,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-132BACAA4698,Prime MM/GBSA under one reviewed frozen protocol,0.0027681382097594982,0.30575980392156865,0.31298232841736345,0.28925945378151263,10.0,0.6115196078431373,0.0,0.12630081841377705,0.1428571428571429
ATP-HTVS-BF826A7B469A,Prime MM/GBSA under one reviewed frozen protocol,0.0027639412959729994,0.22855392156862744,0.38429031292343874,0.31468837535014005,10.0,0.4571078431372549,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-736CCC940701,Prime MM/GBSA under one reviewed frozen protocol,0.002752400672239962,0.13725490196078433,0.413964244220955,0.4844187675070028,10.0,0.27450980392156865,0.0,1.0,0.1428571428571429
ATP-HTVS-8BF32585E280,Prime MM/GBSA under one reviewed frozen protocol,0.0027496818964848897,0.1948529411764706,0.36755730274030574,0.38392857142857145,10.0,0.3897058823529412,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-3A4856D72337,Prime MM/GBSA under one reviewed frozen protocol,0.0027444961875172846,0.19117647058823528,0.34782812013074926,0.4127275910364146,10.0,0.38235294117647056,0.0,0.26467360625877734,0.1428571428571429
ATP-HTVS-5A2EB4E9D835,Prime MM/GBSA under one reviewed frozen protocol,0.0027425680579148274,0.1556372549019608,0.3788622733327913,0.4651172969187675,10.0,0.3112745098039216,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-8FCE9ABFEDC9,Prime MM/GBSA under one reviewed frozen protocol,0.0027356201179288856,0.19944852941176472,0.4434118786646202,0.30932685574229696,10.0,0.39889705882352944,0.0,1.0,0.1428571428571429
ATP-HTVS-1FAE7495FCDD,Prime MM/GBSA under one reviewed frozen protocol,0.0027346616782480447,0.19393382352941177,0.36890106612294016,0.3822435224089636,10.0,0.38786764705882354,0.0,0.12630081841377705,0.1428571428571429
ATP-HTVS-BAE9605F8CCC,Prime MM/GBSA under one reviewed frozen protocol,0.0027324989164095427,0.22855392156862744,0.48227668428960274,0.24789915966386558,10.0,0.4571078431372549,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-E20398B5FF99,Prime MM/GBSA under one reviewed frozen protocol,0.0027300952181920244,0.21323529411764705,0.3592822789518032,0.35635504201680673,10.0,0.4264705882352941,0.0,1.0,0.1428571428571429
ATP-HTVS-C445C351F9C8,Prime MM/GBSA under one reviewed frozen protocol,0.002729543557249622,0.16299019607843138,0.3986538763242351,0.42008053221288516,10.0,0.32598039215686275,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-7B85D20A61B3,Prime MM/GBSA under one reviewed frozen protocol,0.002725746441054945,0.2423406862745098,0.4135909314799321,0.27194940476190477,10.0,0.4846813725490196,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-1B366D2FDBBA,Prime MM/GBSA under one reviewed frozen protocol,0.00272362357455787,0.19178921568627452,0.43681666269329367,0.32510504201680673,10.0,0.38357843137254904,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-FC30DD28CEC3,Prime MM/GBSA under one reviewed frozen protocol,0.002720816555980265,0.2536764705882353,0.4348067530297489,0.24667366946778715,10.0,0.5073529411764706,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-7ACA80837BCE,Prime MM/GBSA under one reviewed frozen protocol,0.0027142586189977482,0.21415441176470587,0.36078309509847484,0.35129989495798325,10.0,0.42830882352941174,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-DD7A369608E2,Prime MM/GBSA under one reviewed frozen protocol,0.0026917967950002733,0.21323529411764705,0.3280154492568387,0.3848476890756303,10.0,0.4264705882352941,0.0,0.4803249158044297,0.1428571428571429
ATP-HTVS-36CDFE25DCA8,Prime MM/GBSA under one reviewed frozen protocol,0.002690884043189528,0.2113970588235294,0.4327233567549358,0.29416141456582634,10.0,0.4227941176470588,0.0,0.6871244233158569,0.1428571428571429
ATP-HTVS-9A332D1A0286,Prime MM/GBSA under one reviewed frozen protocol,0.0026897335625361116,0.20863970588235295,0.38161688472181904,0.33781950280112044,10.0,0.4172794117647059,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-5993E100A2C1,Prime MM/GBSA under one reviewed frozen protocol,0.002686398636442668,0.2653186274509804,0.4336271665659972,0.233499649859944,10.0,0.5306372549019608,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-675C8FFFA49B,Prime MM/GBSA under one reviewed frozen protocol,0.002684950364178779,0.20833333333333334,0.34532611753211256,0.37320553221288516,10.0,0.4166666666666667,0.0,0.43917639509792017,0.1428571428571429
ATP-HTVS-83530B88E656,Prime MM/GBSA under one reviewed frozen protocol,0.002681285793186347,0.27512254901960786,0.45111779577722566,0.21603641456582634,10.0,0.5502450980392157,0.0,0.34766615522205513,0.1428571428571429
ATP-HTVS-CAF437F0E3C3,Prime MM/GBSA under one reviewed frozen protocol,0.0026773031249315658,0.3082107843137255,0.27416961849581667,0.31683298319327735,10.0,0.616421568627451,0.0,0.0,0.1428571428571429
ATP-HTVS-CDA0FA66D084,Prime MM/GBSA under one reviewed frozen protocol,0.0026764645017474204,0.19301470588235295,0.425325385307625,0.32602415966386555,10.0,0.3860294117647059,0.0,0.7520519717820633,0.1428571428571429
ATP-HTVS-A12862845571,Prime MM/GBSA under one reviewed frozen protocol,0.0026678800629835455,0.22579656862745098,0.35523204382851514,0.3326111694677871,10.0,0.45159313725490197,0.0,0.5956141834399917,0.1428571428571429
ATP-HTVS-D806BF0778F9,Prime MM/GBSA under one reviewed frozen protocol,0.0026655722761774023,0.15900735294117646,0.36389719631249623,0.46067489495798325,10.0,0.3180147058823529,0.0,0.5041039435641266,0.1428571428571429
ATP-HTVS-38BDED367A54,Prime MM/GBSA under one reviewed frozen protocol,0.0026637156659377126,0.16237745098039216,0.35550534029977077,0.46144082633053224,10.0,0.3247549019607843,0.0,0.5608236049020798,0.1428571428571429
ATP-HTVS-3E4E6B1035DE,Prime MM/GBSA under one reviewed frozen protocol,0.002655781063520186,0.17279411764705882,0.37183950456198916,0.4133403361344538,10.0,0.34558823529411764,0.0,0.8435622116579284,0.1428571428571429
ATP-HTVS-866AD4D93294,Prime MM/GBSA under one reviewed frozen protocol,0.002654586781619,0.25765931372549017,0.48480301654536806,0.21251313025210086,10.0,0.5153186274509803,0.0,0.7520519717820633,0.1428571428571429
