canonical_id,compound_code,vina_rank,glide_rank,rank_consensus,normalized_rank_variance,rank_entropy,protocol_disagreement_score,consensus_strength
ATP-HTVS-70C7181F988B,22946,463,1212,837.5,0.052657875726883886,1.0,0.45894607843137253,0.48743872549019607
ATP-HTVS-10A4E2B2EADA,92833,1132,546,839.0,0.03223256980488274,1.0,0.3590686274509804,0.48651960784313725
ATP-HTVS-BF826A7B469A,89442,1212,466,839.0,0.052236895064398305,1.0,0.4571078431372549,0.48651960784313725
ATP-HTVS-2A420AE0278C,57730,504,1176,840.0,0.04238754325259515,1.0,0.4117647058823529,0.48590686274509803
ATP-HTVS-0B76E6A2B6F2,90146,480,1201,840.5,0.04879442777417339,1.0,0.4417892156862745,0.4856004901960784
ATP-HTVS-2F9574F7896C,85185,1329,353,841.0,0.08941272587466359,1.0,0.5980392156862745,0.4852941176470588
ATP-HTVS-EB51C7366B34,83106,340,1344,842.0,0.09461655372933488,1.0,0.6151960784313726,0.4846813725490196
ATP-HTVS-4340E5ABA707,45635,1533,153,843.0,0.17875486591695502,1.0,0.8455882352941176,0.4840686274509804
ATP-HTVS-D60AE40A828F,84162,356,1331,843.5,0.08922959693987889,1.0,0.5974264705882353,0.4837622549019608
ATP-HTVS-2598958FABEA,76961,1306,381,843.5,0.08031250375456554,1.0,0.5667892156862745,0.48376225490196073
ATP-HTVS-AACA343AA4DE,52321,748,940,844.0,0.0034602076124567475,1.0,0.11764705882352941,0.4834558823529412
ATP-HTVS-418CD17BC8B0,70595,183,1505,844.0,0.16404485354190695,1.0,0.8100490196078431,0.4834558823529412
ATP-HTVS-5850FC4068A9,89729,1084,606,845.0,0.02144645388792772,1.0,0.2928921568627451,0.48284313725490197
ATP-HTVS-D78134F4C173,91073,1003,687,845.0,0.009372897443291043,1.0,0.19362745098039216,0.4828431372549019
ATP-HTVS-7201DD4C282A,6657,1121,569,845.0,0.028600778546712807,1.0,0.3382352941176471,0.48284313725490197
ATP-HTVS-8892C512F7BC,71491,449,1243,846.0,0.05917533220396001,1.0,0.48651960784313725,0.48223039215686275
ATP-HTVS-35279CDCCBE9,29026,1265,428,846.5,0.06575830584991349,1.0,0.5128676470588235,0.4819240196078431
ATP-HTVS-EBFF1A375D8B,77347,178,1515,846.5,0.16778862471765665,1.0,0.8192401960784313,0.48192401960784315
ATP-HTVS-4920657FA6C2,47234,327,1366,846.5,0.10132830897371202,1.0,0.6366421568627451,0.48192401960784315
ATP-HTVS-E0444895C82B,63873,1056,640,848.0,0.01624375240292195,1.0,0.2549019607843137,0.48100490196078427
ATP-HTVS-50911053B2F5,79745,563,1133,848.0,0.030496458693771624,1.0,0.3492647058823529,0.4810049019607843
ATP-HTVS-CE22382A0684,74817,417,1279,848.0,0.06974518514513649,1.0,0.5281862745098039,0.4810049019607843
ATP-HTVS-A8111C46748E,73794,1021,676,848.5,0.011172179119809689,1.0,0.2113970588235294,0.4806985294117647
ATP-HTVS-F58C213B60A1,42531,818,879,848.5,0.00034926846044790465,0.0,0.037377450980392156,0.4806985294117647
ATP-HTVS-0161AEC2E23E,48867,1313,384,848.5,0.08100860020785275,1.0,0.5692401960784313,0.4806985294117647
ATP-HTVS-5BC6D09DB3F1,87234,223,1477,850.0,0.1476028600778547,1.0,0.7683823529411765,0.4797794117647059
ATP-HTVS-9A75570B0E27,83009,1157,543,850.0,0.03538640486831988,1.0,0.3762254901960784,0.4797794117647059
ATP-HTVS-BD03C735BC89,84035,1429,272,850.5,0.12565113553080548,1.0,0.7089460784313726,0.4794730392156863
ATP-HTVS-BCB37E169801,66851,846,856,851.0,9.3864138792772e-06,0.0,0.006127450980392157,0.47916666666666663
ATP-HTVS-0CE67B896AED,99842,1100,602,851.0,0.023278681877162633,1.0,0.30514705882352944,0.47916666666666663
ATP-HTVS-23113A9B9381,33411,219,1484,851.5,0.1502037414996636,1.0,0.7751225490196079,0.4788602941176471
ATP-HTVS-17D20C07D7F4,84579,489,1218,853.5,0.04988325178416955,1.0,0.44669117647058826,0.4776348039215686
ATP-HTVS-DDD75C103081,34241,981,726,853.5,0.006103515625,1.0,0.15625,0.47763480392156865
ATP-HTVS-43DC0EBD36ED,75233,1224,488,856.0,0.05084582852748943,1.0,0.45098039215686275,0.4761029411764706
ATP-HTVS-5FA879ADA4FF,77314,377,1336,856.5,0.08632506502907536,1.0,0.5876225490196079,0.475796568627451
ATP-HTVS-8FCE9ABFEDC9,96578,1182,531,856.5,0.03977971588451558,1.0,0.39889705882352944,0.475796568627451
ATP-HTVS-B7604789CEBF,58530,1385,328,856.5,0.10486961520208575,1.0,0.647671568627451,0.47579656862745096
ATP-HTVS-898AE5CA69D9,41922,86,1628,857.0,0.22318677011245674,1.0,0.9448529411764706,0.47549019607843135
ATP-HTVS-5658ECC62B06,77859,1078,636,857.0,0.01833767361111111,1.0,0.2708333333333333,0.47549019607843135
ATP-HTVS-02393E0D1A46,72513,1248,467,857.5,0.057253463962178015,1.0,0.47855392156862747,0.4751838235294118
ATP-HTVS-9DBDBA397665,91489,156,1560,858.0,0.1850264922145329,1.0,0.8602941176470589,0.47487745098039214
ATP-HTVS-7ABEAEA32F74,93505,1211,506,858.5,0.04665282358347751,1.0,0.4319852941176471,0.47457107843137253
ATP-HTVS-42E232F3C181,95425,641,1076,858.5,0.017761441663062285,1.0,0.2665441176470588,0.4745710784313726
ATP-HTVS-8EB0CBA3C42A,28354,370,1348,859.0,0.08977954692906574,1.0,0.5992647058823529,0.474264705882353
ATP-HTVS-86C3058B81C7,98306,1020,698,859.0,0.009732209366589773,1.0,0.19730392156862744,0.474264705882353
ATP-HTVS-C384A8554A98,76354,1098,623,860.5,0.021178096315119188,1.0,0.29105392156862747,0.4733455882352941
ATP-HTVS-DED96A59EB26,77315,677,1045,861.0,0.012711457131872357,1.0,0.22549019607843138,0.4730392156862745
ATP-HTVS-A844998385F9,77505,1124,599,861.5,0.02587130325475779,1.0,0.32169117647058826,0.4727328431372549
ATP-HTVS-891CD438FA2D,65635,300,1427,863.5,0.11921956474072472,1.0,0.6905637254901961,0.47150735294117646
ATP-HTVS-7398D4493E72,77633,1442,285,863.5,0.12565113553080548,1.0,0.7089460784313726,0.47150735294117646
ATP-HTVS-30B3F39EA660,48035,852,876,864.0,5.406574394463668e-05,0.0,0.014705882352941176,0.47120098039215685
ATP-HTVS-BD741E539D0D,23235,674,1055,864.5,0.013625412251297578,1.0,0.23345588235294118,0.47089460784313725
ATP-HTVS-84C0F320BB18,20865,1366,363,864.5,0.09442816840277779,1.0,0.6145833333333334,0.47089460784313725
ATP-HTVS-2C366CB23264,58529,1281,448,864.5,0.06513129340277776,1.0,0.5104166666666666,0.47089460784313725
ATP-HTVS-E2D3668E21DF,35265,517,1213,865.0,0.045469290657439446,1.0,0.4264705882352941,0.47058823529411764
ATP-HTVS-106685DD3ACA,70754,794,937,865.5,0.0019194277741733947,1.0,0.08762254901960784,0.4702818627450981
ATP-HTVS-20FB50B88593,58595,774,958,866.0,0.0031778642829680894,1.0,0.11274509803921569,0.4699754901960784
ATP-HTVS-450A55DE989E,48930,103,1630,866.5,0.21886573448313149,1.0,0.9356617647058824,0.4696691176470588
ATP-HTVS-CA9A4676B579,80962,1067,668,867.5,0.014943264759948095,1.0,0.24448529411764705,0.4690563725490196
ATP-HTVS-203210320F32,88033,566,1171,868.5,0.034356621401624376,1.0,0.3707107843137255,0.4684436274509804
ATP-HTVS-D68829BAAF56,35266,704,1037,870.5,0.010408500486591695,1.0,0.20404411764705882,0.46721813725490197
ATP-HTVS-4C511AF0E5BD,37027,1289,453,871.0,0.06560127114571318,1.0,0.5122549019607843,0.46691176470588236
ATP-HTVS-F0B899F1EF1B,71170,509,1233,871.0,0.04920132881584006,1.0,0.44362745098039214,0.46691176470588236
ATP-HTVS-59B1C5906543,73635,1194,548,871.0,0.03917100694444444,1.0,0.3958333333333333,0.46691176470588236
ATP-HTVS-FF886C71D805,65665,1301,442,871.5,0.0692605645965494,1.0,0.5263480392156863,0.46660539215686275
ATP-HTVS-89936433B7DC,96034,1118,626,872.0,0.02272112889273356,1.0,0.3014705882352941,0.4662990196078431
ATP-HTVS-0C765FB89CD3,40065,862,883,872.5,4.1394085207612454e-05,0.0,0.012867647058823529,0.46599264705882354
ATP-HTVS-09A5DA8CBD66,30690,994,751,872.5,0.005542583531574394,1.0,0.1488970588235294,0.4659926470588236
ATP-HTVS-CC453EE4B1F8,68963,659,1087,873.0,0.01719440840061515,1.0,0.2622549019607843,0.46568627450980393
ATP-HTVS-C4D43EEF7CE1,98690,768,979,873.5,0.004178925323193004,1.0,0.12928921568627452,0.4653799019607843
ATP-HTVS-8884805DC746,43842,274,1473,873.5,0.13493917979262784,1.0,0.7346813725490197,0.4653799019607843
ATP-HTVS-9F8F78EE592C,70659,1454,295,874.5,0.1260859142216936,1.0,0.710171568627451,0.4647671568627451
ATP-HTVS-8313972BDCAD,69219,870,882,876.0,1.351643598615917e-05,0.0,0.007352941176470588,0.4638480392156863
ATP-HTVS-FF1C1E5A01F9,79491,804,949,876.5,0.0019734935181180318,1.0,0.08884803921568628,0.4635416666666667
ATP-HTVS-A286808FA942,81442,1163,590,876.5,0.030818318825692036,1.0,0.35110294117647056,0.4635416666666667
ATP-HTVS-269AF530E7D7,62595,441,1315,878.0,0.07170056288446751,1.0,0.5355392156862745,0.46262254901960786
ATP-HTVS-894F1E46B14F,48034,800,957,878.5,0.0023136571571030374,1.0,0.09620098039215687,0.46231617647058826
ATP-HTVS-1C4EC58A3066,92899,1210,547,878.5,0.041259765625,1.0,0.40625,0.46231617647058826
ATP-HTVS-3BEA167C6DE4,61442,1565,192,878.5,0.1769460100982795,1.0,0.8412990196078431,0.4623161764705882
ATP-HTVS-6A46373CBB09,79298,468,1289,878.5,0.06326827797601883,1.0,0.5030637254901961,0.46231617647058826
ATP-HTVS-1A821EC4699A,87905,777,984,880.5,0.004021984483131487,1.0,0.12683823529411764,0.46109068627450983
ATP-HTVS-D4AE6553B313,87906,1073,689,881.0,0.01384083044982699,1.0,0.23529411764705882,0.46078431372549017
ATP-HTVS-559A97C754E4,23137,1231,535,883.0,0.045469290657439446,1.0,0.4264705882352941,0.4595588235294118
ATP-HTVS-0009DAEDE04F,79971,553,1214,883.5,0.04101121338547674,1.0,0.4050245098039216,0.45925245098039214
ATP-HTVS-9393AACC3570,45122,878,889,883.5,1.1357560793925415e-05,0.0,0.006740196078431373,0.4592524509803922
ATP-HTVS-16316C23D1E4,71169,772,996,884.0,0.00470972702806613,1.0,0.13725490196078433,0.45894607843137253
ATP-HTVS-518A2BC6902B,53057,1192,577,884.5,0.03550176389489619,1.0,0.37683823529411764,0.4586397058823529
ATP-HTVS-BF68A4285DB1,42338,143,1626,884.5,0.20643436794141676,1.0,0.9087009803921569,0.4586397058823529
ATP-HTVS-FE46C3AF7461,49283,1207,562,884.5,0.03904982834126297,1.0,0.3952205882352941,0.4586397058823529
ATP-HTVS-BCEA86BEEC0A,20258,930,839,884.5,0.0007772889333429451,0.0,0.05575980392156863,0.458639705882353
ATP-HTVS-7C58C2B4F3B5,20035,1064,705,884.5,0.012097304071751249,1.0,0.21997549019607843,0.4586397058823529
ATP-HTVS-94941B52F5EC,56161,493,1277,885.0,0.057694156093810074,1.0,0.4803921568627451,0.4583333333333333
ATP-HTVS-CEC01CDE00B1,94818,330,1441,885.5,0.11585847765883316,1.0,0.6807598039215687,0.4580269607843137
ATP-HTVS-66A9CC424D71,24770,1200,573,886.5,0.036900715019463674,1.0,0.38419117647058826,0.4574142156862745
ATP-HTVS-66BD7620CABA,87457,553,1220,886.5,0.041759122843377544,1.0,0.40870098039215685,0.4574142156862745
ATP-HTVS-6B1624881868,95842,901,872,886.5,7.893974072472125e-05,0.0,0.017769607843137254,0.4574142156862745
ATP-HTVS-676B1F951E41,75489,1209,566,887.5,0.038808034319732794,1.0,0.3939950980392157,0.4568014705882353
ATP-HTVS-74E2CC654FC3,78466,1005,770,887.5,0.005183647064830834,1.0,0.14399509803921567,0.4568014705882353
ATP-HTVS-9F9A426F6493,36611,1076,700,888.0,0.013270136485966933,1.0,0.23039215686274508,0.45649509803921573
ATP-HTVS-91FE8B97AF5D,74274,1338,441,889.5,0.0755239308499135,1.0,0.5496323529411765,0.4555759803921569
ATP-HTVS-E5267662EBE5,71810,587,1193,890.0,0.034470290873702424,1.0,0.3713235294117647,0.45526960784313725
ATP-HTVS-14BA2D75CE49,449,551,1230,890.5,0.0432752164131584,1.0,0.41605392156862747,0.45496323529411764
ATP-HTVS-C6C7CCEB60F2,73954,459,1323,891.0,0.07006920415224914,1.0,0.5294117647058824,0.45465686274509803
ATP-HTVS-FACA9080893C,78018,159,1623,891.0,0.2011786332179931,1.0,0.8970588235294118,0.45465686274509803
ATP-HTVS-4E825B07A9DF,20418,1214,571,892.5,0.038808034319732794,1.0,0.3939950980392157,0.4537377450980392
ATP-HTVS-50DD7346FE25,89505,862,925,893.5,0.0003725467668685121,0.0,0.03860294117647059,0.453125
ATP-HTVS-B0AB4541452E,78753,717,1071,894.0,0.011762678416955018,1.0,0.21691176470588236,0.4528186274509804
ATP-HTVS-DF25A3EF4846,92450,1292,496,894.0,0.059473820165321024,1.0,0.4877450980392157,0.45281862745098045
ATP-HTVS-00F86A54285D,38369,771,1020,895.5,0.005819670469290658,1.0,0.15257352941176472,0.4518995098039216
ATP-HTVS-D1A5509321EA,16609,353,1440,896.5,0.11090695660923681,1.0,0.6660539215686274,0.45128676470588236
ATP-HTVS-95EE858F8EEC,89953,195,1598,896.5,0.18476301557694158,1.0,0.8596813725490197,0.45128676470588236
ATP-HTVS-09F9B4EC4E97,20514,853,946,899.5,0.000811830936418685,0.0,0.05698529411764706,0.44944852941176466
ATP-HTVS-4FDD59ABF895,4961,643,1156,899.5,0.024702131541955018,1.0,0.31433823529411764,0.4494485294117647
ATP-HTVS-6CCE19BA0E53,41123,807,993,900.0,0.00324732374567474,1.0,0.11397058823529412,0.4491421568627451
ATP-HTVS-92C487CB2C4B,64961,1167,633,900.0,0.026765922361591695,1.0,0.3272058823529412,0.4491421568627451
ATP-HTVS-BE25F64FE980,42785,288,1517,902.5,0.14177624366229336,1.0,0.7530637254901961,0.447610294117647
ATP-HTVS-4128F66E5F96,34562,239,1566,902.5,0.16528808406021722,1.0,0.8131127450980392,0.447610294117647
ATP-HTVS-0715C99C3A28,99362,1050,756,903.0,0.008113240700692042,1.0,0.1801470588235294,0.4473039215686274
ATP-HTVS-57B04A124BC1,76577,1052,757,904.5,0.008168526678440985,1.0,0.18075980392156862,0.4463848039215686
ATP-HTVS-91FB2566E9C6,66147,603,1206,904.5,0.034129845642301045,1.0,0.3694852941176471,0.4463848039215686
ATP-HTVS-6B6B8E0C727E,97122,967,842,904.5,0.001466627168637063,0.0,0.07659313725490197,0.44638480392156865
ATP-HTVS-C9E144645171,38689,1318,492,905.0,0.06404124915897731,1.0,0.5061274509803921,0.44607843137254904
ATP-HTVS-52D7AA6D1B75,23138,1062,749,905.5,0.009195775813389082,1.0,0.19178921568627452,0.44577205882352944
ATP-HTVS-36CDFE25DCA8,48866,1251,561,906.0,0.044688716479238756,1.0,0.4227941176470588,0.4454656862745098
ATP-HTVS-9480C2297FB5,70563,1141,672,906.5,0.020646449832996922,1.0,0.28737745098039214,0.4451593137254902
ATP-HTVS-F13E60D2EE86,44546,1477,337,907.0,0.1219858347750865,1.0,0.6985294117647058,0.4448529411764706
ATP-HTVS-64561A556005,76449,1371,445,908.0,0.08048624627547096,1.0,0.5674019607843137,0.4442401960784314
ATP-HTVS-514A7FD93F10,90115,475,1343,909.0,0.07071949490580545,1.0,0.5318627450980392,0.44362745098039214
ATP-HTVS-57CD8A84B862,69666,1111,707,909.0,0.015320129277201078,1.0,0.24754901960784315,0.44362745098039214
ATP-HTVS-4BFDBDCB8AC3,81857,926,893,909.5,0.00010221804714532873,0.0,0.02022058823529412,0.4433210784313726
ATP-HTVS-8BC83C5D0DE9,33889,286,1536,911.0,0.1466627168637063,1.0,0.7659313725490197,0.44240196078431376
ATP-HTVS-0015C54A99C8,82625,766,1057,911.5,0.007948509137110727,1.0,0.17830882352941177,0.4420955882352941
ATP-HTVS-1C1B7F9BB8FF,77346,1304,519,911.5,0.05784142892757593,1.0,0.4810049019607843,0.4420955882352941
ATP-HTVS-A6800539A705,75618,325,1499,912.0,0.12937068975874663,1.0,0.7193627450980392,0.44178921568627455
ATP-HTVS-22634BBBCB97,66019,404,1421,912.5,0.09708264624783737,1.0,0.6231617647058824,0.4414828431372549
ATP-HTVS-E624AA265EBA,86593,1460,367,913.5,0.11213469954464628,1.0,0.6697303921568627,0.4408700980392157
ATP-HTVS-89F3E6A1D8C1,75298,1170,658,914.0,0.024605920799692427,1.0,0.3137254901960784,0.44056372549019607
ATP-HTVS-491BAB709F49,88482,972,860,916.0,0.0011774317570165324,0.0,0.06862745098039216,0.43933823529411764
ATP-HTVS-4F5A90394674,95681,637,1196,916.5,0.029330759954104193,1.0,0.3425245098039216,0.4390318627450981
ATP-HTVS-8E6E87523B7B,64451,943,891,917.0,0.00025380863129565546,0.0,0.031862745098039214,0.4387254901960785
ATP-HTVS-8521C9576B2F,26626,1532,304,918.0,0.1415456194732795,1.0,0.7524509803921569,0.4381127450980392
ATP-HTVS-4E652792F62F,84931,865,972,918.5,0.0010746505250384469,0.0,0.06556372549019608,0.4378063725490196
ATP-HTVS-FAB6E8368155,91075,1252,588,920.0,0.04138432333717801,1.0,0.4068627450980392,0.4368872549019608
ATP-HTVS-F7D4BFA34903,39425,1531,309,920.0,0.14016581663302577,1.0,0.7487745098039216,0.4368872549019608
ATP-HTVS-6F05C87B1F67,70785,366,1474,920.0,0.11523362408688967,1.0,0.678921568627451,0.4368872549019608
ATP-HTVS-F3AEEA9B80E5,57219,839,1001,920.0,0.0024633704584775084,1.0,0.09926470588235294,0.4368872549019608
ATP-HTVS-37A579E82C38,28641,1049,793,921.0,0.006151480199923107,1.0,0.1568627450980392,0.4362745098039215
ATP-HTVS-132BACAA4698,82561,1421,423,922.0,0.09348905769415611,1.0,0.6115196078431373,0.43566176470588236
ATP-HTVS-6BE395388015,5218,252,1592,922.0,0.1685424476163014,1.0,0.821078431372549,0.43566176470588236
ATP-HTVS-9C2287A2D630,61441,1484,362,923.0,0.1181640625,1.0,0.6875,0.43504901960784315
ATP-HTVS-A5353E166184,71683,789,1062,925.5,0.006995600400086504,1.0,0.16727941176470587,0.43351715686274506
ATP-HTVS-3C30D082388E,37539,812,1039,925.5,0.004836725207852749,1.0,0.13909313725490197,0.4335171568627451
ATP-HTVS-81F0F4B0A07A,32545,1235,617,926.0,0.035848967344290654,1.0,0.3786764705882353,0.4332107843137255
ATP-HTVS-654FE4E3AAA7,28929,940,912,926.0,7.358948481353328e-05,0.0,0.01715686274509804,0.4332107843137255
ATP-HTVS-3FE2C8D8A747,85473,786,1067,926.5,0.007411606263216071,1.0,0.1721813725490196,0.4329044117647059
ATP-HTVS-84B0A2EEAAE5,32771,1023,832,927.5,0.0034242576472991158,1.0,0.1170343137254902,0.4322916666666667
ATP-HTVS-2ECA33AB7628,73634,1463,394,928.5,0.10726427711096694,1.0,0.6550245098039216,0.4316789215686274
ATP-HTVS-EB12E3425930,44387,432,1428,930.0,0.09311472750865053,1.0,0.6102941176470589,0.4307598039215686
ATP-HTVS-F223CD517CA5,81858,1029,833,931.0,0.0036058847558631296,1.0,0.12009803921568628,0.43014705882352944
ATP-HTVS-02AC8E798E60,89826,1084,781,932.5,0.008617572718425606,1.0,0.18566176470588236,0.42922794117647056
ATP-HTVS-2118F57CAFF1,72385,1070,796,933.0,0.00704694408400615,1.0,0.16789215686274508,0.428921568627451
ATP-HTVS-5425AB1A5C10,35457,971,897,934.0,0.0005140000240292195,0.0,0.04534313725490196,0.42830882352941174
ATP-HTVS-512766A3F074,87874,369,1500,934.5,0.12006734564230104,1.0,0.6930147058823529,0.4280024509803922
ATP-HTVS-8A89FEC9078D,30274,401,1468,934.5,0.10686328951004422,1.0,0.6537990196078431,0.42800245098039214
ATP-HTVS-4AF9C9C46A6A,50882,1127,743,935.0,0.01384083044982699,1.0,0.23529411764705882,0.4276960784313726
ATP-HTVS-6A615EE15C98,5634,1092,787,939.5,0.008731711511197617,1.0,0.1868872549019608,0.42493872549019607
ATP-HTVS-2E7AE7689BA0,25602,285,1596,940.5,0.1613262664900519,1.0,0.8033088235294118,0.42432598039215685
ATP-HTVS-51D7DCB6F8E8,85793,915,969,942.0,0.0002737078287197232,0.0,0.03308823529411765,0.42340686274509803
ATP-HTVS-7DD2E8BA0428,80835,1155,731,943.0,0.016874519415609385,1.0,0.25980392156862747,0.4227941176470588
ATP-HTVS-EEA70E20167C,92483,994,894,944.0,0.00093864138792772,1.0,0.061274509803921566,0.4221813725490196
ATP-HTVS-D5ACD41550DD,96737,1008,880,944.0,0.0015378700499807767,1.0,0.0784313725490196,0.4221813725490196
ATP-HTVS-694143BD68F7,98210,967,923,945.0,0.00018172097270280664,0.0,0.02696078431372549,0.4215686274509804
ATP-HTVS-B0742D29E2ED,92481,976,917,946.5,0.00032674106713763944,0.0,0.03615196078431373,0.4206495098039216
ATP-HTVS-E2AE692EC3A5,69985,1054,844,949.0,0.004139408520761245,1.0,0.12867647058823528,0.4191176470588235
ATP-HTVS-7DE0A46CB904,32482,568,1330,949.0,0.05450164900519031,1.0,0.46691176470588236,0.41911764705882354
ATP-HTVS-05E9E2FC066B,70657,1456,444,950.0,0.0961303945597847,1.0,0.6200980392156863,0.41850490196078427
ATP-HTVS-0362648F57EF,78755,913,988,950.5,0.0005279857807093427,1.0,0.04595588235294118,0.4181985294117647
ATP-HTVS-667EB58ED22D,21090,391,1514,952.5,0.11837478749158978,1.0,0.6881127450980392,0.41697303921568624
ATP-HTVS-B7C68EF5FFDC,82755,1066,843,954.5,0.004667769758025758,1.0,0.13664215686274508,0.4157475490196078
ATP-HTVS-A86A798575A4,98241,1471,438,954.5,0.10016139000024028,1.0,0.6329656862745098,0.4157475490196078
ATP-HTVS-542A37ED863C,14243,716,1194,955.0,0.02144645388792772,1.0,0.2928921568627451,0.41544117647058826
ATP-HTVS-115B93EFBC96,98209,724,1188,956.0,0.02020857362552864,1.0,0.28431372549019607,0.41482843137254904
ATP-HTVS-59B957CB7E9F,77507,837,1080,958.5,0.005542583531574394,1.0,0.1488970588235294,0.413296568627451
ATP-HTVS-3A2C3DD6A630,99105,1520,399,959.5,0.11795352523668781,1.0,0.6868872549019608,0.41268382352941174
ATP-HTVS-5D5940BED632,70627,1126,800,963.0,0.00997550521434064,1.0,0.19975490196078433,0.41053921568627455
ATP-HTVS-0A8D2667A5C6,69794,655,1273,964.0,0.035848967344290654,1.0,0.3786764705882353,0.4099264705882353
ATP-HTVS-F0AA189EB18F,6785,880,1048,964.0,0.002649221453287197,1.0,0.10294117647058823,0.4099264705882353
ATP-HTVS-B8A979A70D7E,85859,1198,732,965.0,0.020383160923683197,1.0,0.2855392156862745,0.40931372549019607
ATP-HTVS-4A1EB194D3B6,11747,1555,375,965.0,0.13069642685505575,1.0,0.7230392156862745,0.4093137254901961
ATP-HTVS-51FD2328387A,515,754,1177,965.5,0.016795016490051905,1.0,0.25919117647058826,0.40900735294117646
ATP-HTVS-2DB2F8E5543E,82081,940,992,966.0,0.00025380863129565546,1.0,0.031862745098039214,0.4087009803921569
ATP-HTVS-BAB35535B111,81859,1102,830,966.0,0.006944444444444444,1.0,0.16666666666666666,0.40870098039215685
ATP-HTVS-8ECA82FC9C79,20066,1236,697,966.5,0.027269503466214914,1.0,0.33026960784313725,0.40839460784313725
ATP-HTVS-1B05407455E5,40642,1353,580,966.5,0.056086544988706265,1.0,0.4736519607843137,0.40839460784313725
ATP-HTVS-37EC6A305554,73986,1526,410,968.0,0.11690365484429066,1.0,0.6838235294117647,0.4074754901960784
ATP-HTVS-AAD4045BFE18,82595,1325,612,968.5,0.04771761837394271,1.0,0.4368872549019608,0.4071691176470588
ATP-HTVS-A7BD7D96AE57,4451,609,1329,969.0,0.048659169550173006,1.0,0.4411764705882353,0.4068627450980392
ATP-HTVS-776FBC5F0312,98786,1067,871,969.0,0.0036058847558631296,1.0,0.12009803921568628,0.4068627450980392
ATP-HTVS-5C29B6179A0F,95362,1172,766,969.0,0.015472189182045367,1.0,0.24877450980392157,0.4068627450980392
ATP-HTVS-26104959C4F1,79713,1509,431,970.0,0.10907801386485966,1.0,0.6605392156862745,0.40625
ATP-HTVS-EBA0F745595A,79777,1175,765,970.0,0.015778561731064976,1.0,0.2512254901960784,0.40625
ATP-HTVS-C894FAAE5B10,4706,915,1027,971.0,0.0011774317570165324,1.0,0.06862745098039216,0.4056372549019608
ATP-HTVS-8DFE2090913E,89730,1089,854,971.5,0.005183647064830834,1.0,0.14399509803921567,0.4053308823529412
ATP-HTVS-A345DB3E7236,69795,474,1471,972.5,0.09330179873726453,1.0,0.6109068627450981,0.40471813725490197
ATP-HTVS-8E434DB2B88E,94115,932,1013,972.5,0.0006158426146193771,1.0,0.04963235294117647,0.40471813725490197
ATP-HTVS-FEA784CAFC0E,72481,383,1564,973.5,0.13091804008674549,1.0,0.7236519607843137,0.4041053921568627
ATP-HTVS-BDB37C4B0D07,53090,1359,589,974.0,0.05565204789023452,1.0,0.47181372549019607,0.4037990196078431
ATP-HTVS-F2D870036CD8,77057,1080,870,975.0,0.004139408520761245,1.0,0.12867647058823528,0.40318627450980393
ATP-HTVS-73D804AB38E4,60195,797,1154,975.5,0.011962890625,1.0,0.21875,0.40287990196078427
ATP-HTVS-6AEF3DDEB613,24577,507,1446,976.5,0.08276198232050172,1.0,0.5753676470588235,0.4022671568627451
ATP-HTVS-028F2DC4E032,96994,1497,457,977.0,0.1015234525182622,1.0,0.6372549019607843,0.4019607843137255
ATP-HTVS-928F3709654C,80577,1305,649,977.0,0.040393118031526336,1.0,0.4019607843137255,0.4019607843137255
ATP-HTVS-5CEF79319D6B,72323,1497,460,978.5,0.10093858506944443,1.0,0.6354166666666666,0.4010416666666667
ATP-HTVS-F15CD1C1F5FF,30753,733,1224,978.5,0.022628860444300267,1.0,0.3008578431372549,0.4010416666666667
ATP-HTVS-7B85D20A61B3,83969,583,1374,978.5,0.05872900822400039,1.0,0.4846813725490196,0.40104166666666663
ATP-HTVS-F7676420B267,82209,929,1031,980.0,0.0009765625,1.0,0.0625,0.40012254901960786
ATP-HTVS-1817E5512E7A,88034,787,1173,980.0,0.013985381223567857,1.0,0.23651960784313725,0.4001225490196078
ATP-HTVS-3DDAC51E87DA,72514,1017,944,980.5,0.000500201995626682,1.0,0.044730392156862746,0.39981617647058826
ATP-HTVS-60B21D6CE655,20227,680,1281,980.5,0.03390382079608805,1.0,0.36825980392156865,0.39981617647058826
ATP-HTVS-B64EA431F59B,47873,529,1433,981.0,0.07670727604767398,1.0,0.553921568627451,0.39950980392156865
ATP-HTVS-B6843249DE88,60162,882,1082,982.0,0.00375456555171088,1.0,0.12254901960784313,0.39889705882352944
ATP-HTVS-BBF7556FA5C3,44579,1237,728,982.5,0.024318414942570164,1.0,0.3118872549019608,0.3985906862745098
ATP-HTVS-286379397336,30625,717,1253,985.0,0.026966791618608228,1.0,0.3284313725490196,0.39705882352941174
ATP-HTVS-3BFEB00B17A1,96386,606,1364,985.0,0.05393095504133026,1.0,0.4644607843137255,0.39705882352941174
ATP-HTVS-C81E0B2D019D,80098,506,1466,986.0,0.08650519031141869,1.0,0.5882352941176471,0.39644607843137253
ATP-HTVS-7BBDEC1762B0,28193,831,1144,987.5,0.009195775813389082,1.0,0.19178921568627452,0.39552696078431376
ATP-HTVS-C853ACB1A86B,96802,1014,963,988.5,0.000244140625,1.0,0.03125,0.3949142156862745
