stage,compound_id,current_rank,scaffold,evidence_completeness,uncertainty,model_disagreement,relative_cost,acquisition_rank,acquisition_score,reason,interpretation
SP,ATP-HTVS-917EA3B617CA,116,c1ccc(CNc2nc3ccccc3nc2NCc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,79,0.06051643192488263,rank=116; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-FC732D287CB6,117,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,80,0.06049193713002653,rank=117; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2FDBF4F6464D,118,O=C(Cc1ccccc1)Nc1c(C#CCCc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,10,81,0.06046744233517044,rank=118; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-43D1BB82511C,119,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1cccc(C[NH+]2CCCC2)c1,0.3333333333333333,unknown,unknown,10,82,0.06044294754031435,rank=119; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F8C49F655F6D,121,O=C(CNc1ccccc1)Nc1nc2ccccc2cc1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,83,0.06039395795060217,rank=121; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EFE421C91038,124,O=C(C#Cc1ccccc1)Nc1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,84,0.060320473566033886,rank=124; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-57C145E4C4AF,125,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccsc1,0.3333333333333333,unknown,unknown,10,85,0.060295978771177795,rank=125; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0CA591B42E29,126,C(#C[C@@H](NCc1ccccc1)c1coc2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,86,0.060271483976321705,rank=126; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-1DC16EDC7F4D,127,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nc3ccccn23)cc1,0.3333333333333333,unknown,unknown,10,87,0.060246989181465614,rank=127; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-ADC6A568E437,128,O=C(Cc1ccccc1)Nc1ccc(NCc2ccccc2)c[nH+]1,0.3333333333333333,unknown,unknown,10,88,0.06022249438660952,rank=128; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-651F2B2980F4,129,c1ccc(C[NH2+]C[C@H](c2cccs2)c2c[nH]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,89,0.06019799959175341,rank=129; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A9326BC55FC3,130,O=C(Nc1ccccc1)c1ccnc(Nc2ccccc2)c1,0.3333333333333333,unknown,unknown,10,90,0.06017350479689733,rank=130; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-800B0B068CC6,131,c1ccc(CNCc2ccc(OCc3ccccc3)cc2)cc1,0.3333333333333333,unknown,unknown,10,91,0.06014901000204124,rank=131; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B847417F307C,132,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC(=O)c1ccccc1,0.3333333333333333,unknown,unknown,10,92,0.06012451520718515,rank=132; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-FDB0F1EC6F74,133,O=C1CN(Cc2ccccc2)[C@@H](c2ccccc2)c2ccccc2N1,0.3333333333333333,unknown,unknown,10,93,0.06010002041232905,rank=133; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D4C1A78D47F2,135,c1ccc(CC[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1,0.3333333333333333,unknown,unknown,10,94,0.060051030822616855,rank=135; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B7368E70BBC8,136,c1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)cn2)cc1,0.3333333333333333,unknown,unknown,10,95,0.06002653602776077,rank=136; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D190FC844C9E,137,O=C(Nc1ccccc1)c1cc(Nc2ccccc2)ccn1,0.3333333333333333,unknown,unknown,10,96,0.06000204123290468,rank=137; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6227313DC6E5,139,O=C(Cc1ccccc1)Nc1c(NCc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,10,97,0.05995305164319249,rank=139; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-47675EC0C4D5,140,c1ccc(CC[NH2+]Cc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1,0.3333333333333333,unknown,unknown,10,98,0.0599285568483364,rank=140; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-43DEA6C9D172,142,O=C1c2ccccc2[C@H](C[NH2+]Cc2cccc3c2NCCC3)N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,99,0.059879567258624214,rank=142; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4DE86EAA2D32,143,C(#C[C@H](NCc1ccccc1)c1[nH+]ccn1OCc1ccccc1)c1ccncc1,0.3333333333333333,unknown,unknown,10,100,0.05985507246376812,rank=143; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EFBD886B8952,149,c1ccc(C[NH2+]Cc2ccc(Nc3ccccc3)nc2)cc1,0.3333333333333333,unknown,unknown,10,101,0.059708103694631566,rank=149; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E124973F868C,150,O=C(NCc1sc2ccccc2c1NCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,102,0.05968360889977546,rank=150; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3B591F4F1DA1,152,c1ccc(CCNc2cc(-c3ccccc3)[nH+]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,103,0.05963461931006329,rank=152; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-DC6B7BCD18A9,155,c1ccc(C[NH2+]CCc2ccc3ccccc3c2)cc1,0.3333333333333333,unknown,unknown,10,104,0.05956113492549501,rank=155; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6F1494FEFC60,156,O=C(Cc1ccccc1)Nc1c(C#CC[NH2+]Cc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,10,105,0.059536640130638904,rank=156; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-DD420CB019C5,159,c1ccc(Cn2c(C[NH2+]Cc3cccc4c3NCCC4)nc3ccccc32)cc1,0.3333333333333333,unknown,unknown,10,106,0.05946315574607064,rank=159; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B6C483C4EE45,160,O=C(Nc1ccccc1)c1sccc1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,107,0.05943866095121454,rank=160; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B4FC20780B21,161,c1ccc(C[NH2+]Cc2csc(-c3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,108,0.05941416615635845,rank=161; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-08266C4344A3,162,O=C(Nc1c(C#CCCc2ccccc2)cnc2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,109,0.05938967136150235,rank=162; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-AB5D2E649063,165,O=C(Cc1ccccc1)Nc1cc(NCc2ccccc2)cc[nH+]1,0.3333333333333333,unknown,unknown,10,110,0.05931618697693407,rank=165; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-FD8D954BBECF,166,c1ccc(C[NH2+]Cc2c(-c3ccccc3)nn3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,111,0.059291692182077985,rank=166; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-190A8EA9B17C,167,c1ccc(C[NH2+]Cc2nc(-c3ccccc3)cs2)cc1,0.3333333333333333,unknown,unknown,10,112,0.05926719738722188,rank=167; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F53B308249C7,170,c1ccc(CNc2csc(-c3ccccc3)n2)cc1,0.3333333333333333,unknown,unknown,10,113,0.059193713002653615,rank=170; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-E08CF4D489F1,171,C(=N\n1cc(-c2ccccc2)[nH+]c1Nc1ccccc1)/c1ccccc1,0.3333333333333333,unknown,unknown,10,114,0.05916921820779751,rank=171; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7DE5D821A3A4,172,O=C(NCc1ccccc1)c1cc(-c2ccccc2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,115,0.05914472341294143,rank=172; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-64F4A1A461ED,174,C(#C[C@@H](NCc1ccccc1)c1[nH+]ccn1OCc1ccccc1)c1ccncc1,0.3333333333333333,unknown,unknown,10,116,0.05909573382322923,rank=174; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-159959ECB567,175,O=C(Nc1c[nH+]c2ccccc2c1NCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,117,0.05907123902837315,rank=175; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7AEE8A51E1B1,176,c1ccc(CNc2nc(-c3ccccc3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,118,0.059046744233517044,rank=176; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C2A68E9F7CC7,178,c1ccc(C[NH2+]Cc2c(OCc3ccccc3)ccc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,119,0.05899775464380487,rank=178; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-9352BEE24C86,179,c1ccc(Cc2cccc(NCc3ccc(N4CC[NH2+]CC4)cc3)n2)cc1,0.3333333333333333,unknown,unknown,10,120,0.058973259848948766,rank=179; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EAD1C8AFD4A9,181,c1ccc(-n2cc(C[NH2+]Cc3cccc(C[NH+]4CCCC4)c3)c(-c3ccncc3)n2)cc1,0.3333333333333333,unknown,unknown,10,121,0.05892427025923659,rank=181; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F3E91D83A828,182,O=C(NCc1ccccc1)c1cnc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,122,0.05889977546438049,rank=182; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2A14F6A33EFE,183,c1ccc(CCNc2cc(-c3cccnc3)[nH+]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,123,0.058875280669524396,rank=183; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8D6261309289,184,O=C(Nc1ccccc1)c1cnc2ccccc2c1Nc1ccccc1,0.3333333333333333,unknown,unknown,10,124,0.05885078587466831,rank=184; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-CE83EECF0A09,187,c1ccc(CCNCc2nc3ccccc3n2Cc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,125,0.058777301490100034,rank=187; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6FE04A77CC41,188,O=C(Nc1ncc(NCc2ccccc2)c2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,126,0.05875280669524393,rank=188; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D0CA976BC689,190,c1ccc(CCNc2nc(NCc3ccccc3)[nH+]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,127,0.05870381710553174,rank=190; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-52F407909F9A,191,c1ccc(CCc2cc(-c3ccccn3)nc3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,128,0.05867932231067565,rank=191; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-D4F4D34A0DC7,193,c1ccc(CCNc2cc(COc3ccccc3)[nH+]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,129,0.05863033272096348,rank=193; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-99E4671812AC,194,O=C(Nc1nc2ccccc2cc1Nc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,130,0.05860583792610737,rank=194; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-3B1236037689,197,O=C(CNc1c(NC(=O)c2ccccc2)c[nH+]c2ccccc12)c1ccccc1,0.3333333333333333,unknown,unknown,10,131,0.058532353541539094,rank=197; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0AE85D2EF5B8,199,O=C(Nc1ncc(C#Cc2ccccc2)nc1-c1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,132,0.058483363951826906,rank=199; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-F8CA9C936D19,202,O=C(Cc1nc(C[NH2+]Cc2ccccc2)cs1)Nc1ccccc1,0.3333333333333333,unknown,unknown,10,133,0.05840987956725863,rank=202; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B4F34B52DEEF,203,O=C(Cc1ccccc1)Nc1cnc2ccccc2c1C#CC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,134,0.058385384772402536,rank=203; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2F483D9FE7EF,204,O=C(Nc1ccccc1)c1c[nH]c2ccccc2/c1=[NH+]/CCc1ccccc1,0.3333333333333333,unknown,unknown,10,135,0.058360889977546446,rank=204; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B77025854F9D,205,O=C1[C@@H]([NH2+]CCc2ccccc2)c2ccccc2N1Cc1ccccc1,0.3333333333333333,unknown,unknown,10,136,0.05833639518269035,rank=205; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-FA0319FBED9B,206,O=C(Nc1ccccc1)c1c[nH+]c2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,137,0.05831190038783426,rank=206; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-512DB2E888C1,208,O=C(Nc1cnc2ccccc2c1C#CCCc1ccccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,138,0.05826291079812207,rank=208; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-8FAC22D1DEE3,209,O=C(NCc1ccccc1)c1cc(Nc2ccccc2)cs1,0.3333333333333333,unknown,unknown,10,139,0.05823841600326598,rank=209; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C9CB4EF32822,213,c1ccc(CNc2nc(-c3ccccc3)cs2)cc1,0.3333333333333333,unknown,unknown,10,140,0.0581404368238416,rank=213; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-93CB38BE3680,215,O=C(Nc1ccccc1)c1cc(-c2ccncc2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,141,0.05809144723412942,rank=215; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-4CC80B7019B2,220,c1ccc(C[NH2+]Cc2cnc(-c3ccccc3)s2)cc1,0.3333333333333333,unknown,unknown,10,142,0.057968973259848955,rank=220; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7752C713B971,222,O=C(Nc1ccccc1)c1cnc(NCCc2ccccc2)c2ccccc12,0.3333333333333333,unknown,unknown,10,143,0.05791998367013677,rank=222; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-7AB1442FC022,223,c1ccc(C[NH2+]Cc2nc3ccccc3n2Cc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,144,0.057895488875280676,rank=223; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-0F900EB338B9,224,O=C(CNc1ccccc1)Nc1c(Nc2ccccc2)cnc2ccccc12,0.3333333333333333,unknown,unknown,10,145,0.05787099408042458,rank=224; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-5801E8FB792E,225,c1ccc(C[NH2+]Cc2cn(-c3ccccc3)nc2-c2cccnc2)cc1,0.3333333333333333,unknown,unknown,10,146,0.05784649928556849,rank=225; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-5E561F95C670,226,O=C(Nc1ccccc1)c1cc(-c2ccccn2)nc2ccccc12,0.3333333333333333,unknown,unknown,10,147,0.0578220044907124,rank=226; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-B7334B97F240,227,O=C(/N=c1\[nH]cc(NCc2ccccc2)cc1-n1cccc1)c1ccccc1,0.3333333333333333,unknown,unknown,10,148,0.05779750969585631,rank=227; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A5C0EA33BE09,228,c1ccc(C[NH2+]Cc2c(-c3ccccc3)[nH]c3ccccc23)cc1,0.3333333333333333,unknown,unknown,10,149,0.05777301490100021,rank=228; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-C12B4C379970,233,c1ccc(CNCc2cc(-c3ccccc3)c3ccccc3n2)cc1,0.3333333333333333,unknown,unknown,10,150,0.05765054092671974,rank=233; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-87F6BDFAEB44,238,O=c1ccc2c(NCCc3ccccc3)cc(COc3ccccc3)[nH]c-2c1,0.3333333333333333,unknown,unknown,10,151,0.05752806695243928,rank=238; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-469EEFA86A0D,239,O=c1c2ccccc2ccn1CCC[NH2+]Cc1ccccc1,0.3333333333333333,unknown,unknown,10,152,0.057503572157583185,rank=239; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-2E3E6C1A8749,241,O=C(Cc1ccccc1)NCc1sc2ccccc2c1NCc1ccccc1,0.3333333333333333,unknown,unknown,10,153,0.057454582567871004,rank=241; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-6D4BCDFA1C91,242,O=C(Cc1ccccc1)Nc1nc2ccccc2cc1NCCc1ccccc1,0.3333333333333333,unknown,unknown,10,154,0.05743008777301491,rank=242; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-EC4610FFE6DC,243,c1ccc(CC[NH2+]Cc2c[nH]nc2-c2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,155,0.057405592978158816,rank=243; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
SP,ATP-HTVS-A1F737581FBF,244,c1ccc(C[NH2+]CCc2nc3ccccc3n2Cc2ccccc2)cc1,0.3333333333333333,unknown,unknown,10,156,0.057381098183302726,rank=244; completeness=0.3333333333333333; uncertainty=unknown; disagreement=unknown; new_scaffold=True; relative_cost=10.0,heuristic_priority_not_activity_probability_or_validated_information_gain
