measurement_id,compound_key,source_compound_id,compound_name,assay_id,target,subunit_complex,organism,strain,assay_system,endpoint,value_relation,value,value_upper,error_or_sd,unit,molar_value,p_activity,derived_activity_class,input_sar_class,assay_method,doi,source_url,pmc_url,source_locator,source_level_input,release_partition,use_for_training,use_for_default_regression,exclusion_reason,raw_activity_type,raw_target,raw_activity_value,raw_unit,raw_assay_method,source_file,source_row,raw_biosystem,duplicate_group_size,duplicate_rank,is_canonical_observation
msr_5901ff4e4a09,NPEZRWZPEIGWDT-UHFFFAOYSA-N,WSA289,WSA289,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.24,,,ug/mL,4.80222823390053e-07,6.31855720321941,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),240,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,54,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_41834eab384a,FPTVNOKSIHPUTA-UHFFFAOYSA-N,WSA294,WSA294,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.59,,,ug/mL,1.2299533243136757e-06,5.91011136935543,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),590,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,70,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_8ee51052848d,HCBCVTVDQQQYPH-UHFFFAOYSA-N,WSA296,WSA296,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.44,,,ug/mL,8.632207157276853e-07,6.063878145922146,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),440,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,77,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_47f771f463b3,GXYVJEJKTGYEDL-UHFFFAOYSA-N,WSA297,WSA297,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.27,,,ug/mL,5.116456228716964e-07,6.291030736910321,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),270,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,81,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_a70a4e63dc3f,IZWVLJVCXHHUOO-UHFFFAOYSA-N,WSA298,WSA298,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.65,,,ug/mL,1.3060522461084669e-06,5.884039449597879,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),650,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,85,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_b2ed5646312d,BJYUUFFIHWOTNU-UHFFFAOYSA-N,WSA302,WSA302,asy_e0b3632b492e,F1Fo-ATP synthase,,Acinetobacter baumannii,ATCC 17978,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,0.48,,,ug/mL,9.88180944165718e-07,6.005163525192069,active,strong,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsomega.5c06380,https://doi.org/10.1021/acsomega.5c06380,https://pmc.ncbi.nlm.nih.gov/articles/PMC12509006/,Supporting Information Table S1; dose-response Figure S1,,quarantine_duplicate_lineage,False,False,duplicate lineage row; canonical observation retained in its release partition,IC50 (ATP synthesis inhibition),F1Fo-ATP synthase (Fo a/c interface),480,ng/mL,"luciferase ATP synthesis assay, inverted inner membrane vesicles",negative_SAR_examples.csv,46,Acinetobacter baumannii ATCC 17978 (inverted membrane vesicles),2,2,False
msr_a692cf300b32,JOQXHNZJPVGSQL-FERBBOLQSA-M,CHEMBL261105,CHEMBL261105,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,71.0,,,percent,,,active,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,71.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,72,Mycobacterium tuberculosis unknown,1,1,True
msr_6e0ae0a2a12a,NNVGKKBOEWDJJP-IBGZPJMESA-N,CHEMBL401701,CHEMBL401701,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,62.0,,,percent,,,active,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,62.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,77,Mycobacterium tuberculosis unknown,1,1,True
msr_064b60c4ddf0,WGWNRWFMNFHBIY-SFHVURJKSA-N,CHEMBL402123,CHEMBL402123,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,52.0,,,percent,,,active,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,52.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,75,Mycobacterium tuberculosis unknown,1,1,True
msr_7faff2569a3b,WEEJBHMAXXLXSK-SFHVURJKSA-N,CHEMBL402124,CHEMBL402124,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,67.0,,,percent,,,active,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,67.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,76,Mycobacterium tuberculosis unknown,1,1,True
msr_ea32a43ad953,DHHYTMBBZNETGO-UQKRIMTDSA-M,CHEMBL402410,CHEMBL402410,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,33.0,,,percent,,,intermediate,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,33.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,73,Mycobacterium tuberculosis unknown,1,1,True
msr_dedc63e991e8,FJDYUBLMOSKXMT-SFHVURJKSA-N,CHEMBL402627,CHEMBL402627,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,40.0,,,percent,,,intermediate,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,40.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,74,Mycobacterium tuberculosis unknown,1,1,True
msr_4ca87899b1c4,BIVRJOXVTORWAX-DEOSSOPVSA-N,CHEMBL429137,CHEMBL429137,asy_9026f58ff2ca,F1Fo-ATP synthase,Fo a/c interface (c-ring),Mycobacterium tuberculosis,unknown,,percent_inhibition,exact,100.0,,,percent,,,active,,Binding affinity to Escherichia coli PapD relative to control,10.1016/j.bmcl.2008.05.020,https://doi.org/10.1016/j.bmcl.2008.05.020,,Source locator not independently verified; retained outside strict model-ready set,B,quarantine,False,False,"DOI is a PapD/pilus-biogenesis study, not an ATP-synthase assay",Activity,F1Fo-ATP synthase,100.0,%,Binding affinity to Escherichia coli PapD relative to control,ATP_target_expansion.csv,78,Mycobacterium tuberculosis unknown,1,1,True
msr_6841dba56995,WDZUWGIXBFSGCL-UHFFFAOYSA-N,FRAUNFELTER2023-4,compound 4 (Fraunfelter 2023),asy_aa7b51602589,F1Fo-ATP synthase,Fo a/c interface (c-ring),Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,11.1,,,ug/mL,3.15772404905567e-05,4.500625825312139,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 1 and Figure 2; Supporting Information Table S2,A,quarantine,False,False,direct assay exists but compound identity is not source-verified,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase,11.1,ug/mL,luciferase ATP synthesis assay,ATP_target_expansion.csv,44,Pseudomonas aeruginosa PAO1,2,1,True
msr_63ea89257dd8,WDZUWGIXBFSGCL-UHFFFAOYSA-N,FRAUNFELTER2023-4,compound 4 (Fraunfelter 2023),asy_aa7b51602589,F1Fo-ATP synthase,,Pseudomonas aeruginosa,ATP synthase expressed in E. coli DK8/pASH20,inverted inner-membrane vesicles,IC50_ATP_synthesis,exact,11.1,,,ug/mL,3.15772404905567e-05,4.500625825312139,intermediate,weak,Luciferase ATP-synthesis assay in inverted inner-membrane vesicles,10.1021/acsinfecdis.3c00317,https://doi.org/10.1021/acsinfecdis.3c00317,https://pmc.ncbi.nlm.nih.gov/articles/PMC10714390/,Main article Table 1 and Figure 2; Supporting Information Table S2,,quarantine_duplicate_lineage,False,False,direct assay exists but compound identity is not source-verified,"IC50 (ATP synthesis, inverted membrane vesicles)",F1Fo-ATP synthase (Fo a/c interface),11.1,ug/mL,luciferase ATP synthesis assay,negative_SAR_examples.csv,307,Pseudomonas aeruginosa PAO1,2,2,False
