compound_id,parent_id,canonical_smiles,inchikey,generation_method,attachment_site,reaction_smarts,building_block_id,building_block_smiles,generator_config,seed,provenance_hash,timestamp,design_index,substitution_depth,sanitization_status,desalting_status,valence_status,molecular_weight,clogp,tpsa,hbd,hba,rotatable_bonds,lipinski_pass,veber_pass,pains_warnings,reactive_warnings,warning_count,qc_status,rejection_reason,absolute_formal_charge,ring_count,fraction_csp3,scaffold,filter_status,hard_failure_reasons,warning_reasons,filter_protocol_id,filter_hash,attempt,cached,canonical_smiles_vina,completed_at,elapsed_seconds,ligand_sha256,pose_centroid,pose_count,pose_qc,pose_sha256,protocol_id,scaffold_vina,scope,signature,started_at,status,stderr_sha256,stdout_sha256,training,vina_affinity,folder,similarity_to_IN2,vina_utility,rank_boundary_proximity,scaffold_novelty,evidence_completeness_before,evidence_gap,protocol_uncertainty,protocol_uncertainty_status,acquisition_priority,acquisition_scope,acquisition_rank,existing_open_mmgbsa_evidence
ATP-RDL-4CAA0A102EC2058D,ATP-REF-IN2,CSc1c(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)ccc(C[NH+](C)C)c1C,RCDAKNHFOSIKOZ-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;6,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me;R_SMe,[*:1]C;[*:1]SC,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,878df99247e5173f297ae3198338dc692d7153d70f2ed44ad7ca6af55794a464,2026-09-02T19:24:56.199851+00:00,918,2,pass,unchanged,pass,489.754,4.46552,33.94,2,3,10,True,True,,,0,accepted,,2,4,0.2758620689655172,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CSc1c(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)ccc(C[NH+](C)C)c1C,2026-09-03T07:19:21.995694+00:00,128.3609058856964,06cee4d62d5e21786123f6fd0443b375e7f0aa56b175d8e3ca93f2c42ac50432,"[194.34267647058823, 188.65597058823528, 162.2623823529412]",9,pass,54813c8c3b1e3cd19eb70d063d9eaa76fc9e4517264824945506787260b723f6,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,99b57468084f9390840b9b7ff7e43a0f972e12f8ed60b393981498027e83e58f,2026-09-03T07:17:13.657121+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,ca1b9516629c4591acc19b6b8bd276c408c822e518a9a601d6b8b069075b170d,False,-8.258,workspace_local/reference_workflow/vina_cache/99/99b57468084f9390840b9b7ff7e43a0f972e12f8ed60b393981498027e83e58f,0.7017543859649122,0.639344262295082,0.7991803278688525,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5634842188995561,next expensive evidence priority; NOT biological hit ranking,25,False
ATP-RDL-00B9531D87097990,ATP-REF-IN2,Cc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2c(C(=O)O)cccc2nc1SCc1ccccc1,AUUSREPVSDAMHG-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;14,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me;R_CO2H,[*:1]C;[*:1]C(=O)O,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,54d57c6284aeaa3cc795b300c2336728548d330bd5cb8c4fffce4ad8d6680fe0,2026-09-02T19:24:56.199851+00:00,35934,2,pass,unchanged,pass,487.669,3.44182,71.24,3,3,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,Cc1cc(C[NH+](C)C)ccc1C[NH2+]Cc1cc2c(C(=O)O)cccc2nc1SCc1ccccc1,2026-09-03T07:52:07.477401+00:00,369.92384123802185,e63f1063a06b25fd0905f211e0d1012df5118fa3d9ca49d3996ccf80ad28196c,"[194.27011428571427, 189.35899999999998, 163.32888571428572]",9,pass,8359072ccc7ef2edd72df03dfac5fe6a1af8ff8ca09ee2f820a7703ba119666e,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,7c7003ee5d12ad3de920ff4d61efd2f3e86bd7bb884d08354b87c5b894490912,2026-09-03T07:45:57.576224+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,04bf390a2de1c0534e238d2c38d52dec782eda39e693c83cb4cb0e426bfebdb0,False,-8.235,workspace_local/reference_workflow/vina_cache/7c/7c7003ee5d12ad3de920ff4d61efd2f3e86bd7bb884d08354b87c5b894490912,0.6031746031746031,0.6229508196721312,0.7786885245901639,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5429705029156071,next expensive evidence priority; NOT biological hit ranking,26,False
ATP-RDL-95B2FB9F253589BE,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C#N)cc2)c(CO)c1,MTQNYXHVECLJKN-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;26,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH;R_CN,[*:1]CO;[*:1]C#N,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,c9b88a94d160188f6839c52819af25bc9284ed01b041a1c06e3f98031c31ae1e,2026-09-02T19:24:56.199851+00:00,51722,2,pass,unchanged,pass,484.669,2.79918,77.96,3,4,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(C#N)cc2)c(CO)c1,2026-09-03T07:36:21.389941+00:00,153.79520559310913,b07cc307d0ef7b4600c633844c5f1c4c773799eb488238bc903bc9b076def49f,"[196.26482857142858, 190.68502857142857, 159.18454285714284]",9,pass,98bd1f7f25ca321711a3de7b21360a00adbb3cba603e2331e7e9defdb6328dd0,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,69bbff7c46cf7cbd4a359aac63996e84c0301a222e259e04c816b6e4c68cad66,2026-09-03T07:33:47.615772+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4a015ec3fdd108e445f1134f5b7af304f165a2e9074d24d4ebb8a705f93a41a9,False,-8.224,workspace_local/reference_workflow/vina_cache/69/69bbff7c46cf7cbd4a359aac63996e84c0301a222e259e04c816b6e4c68cad66,0.6451612903225806,0.6065573770491803,0.7581967213114753,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5365134339254868,next expensive evidence priority; NOT biological hit ranking,27,False
ATP-RDL-55B26073AF24F177,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(N)ccc3nc2SCc2ccccc2C(F)F)cc1,PFTVEGJSMBUVJZ-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,15;24,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NH2;R_CHF2,[*:1]N;[*:1]C(F)F,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,1a17fbaf93666b530501c5c7b838322c8165818cc6136ca7f5de51124538c8c8,2026-09-02T19:24:56.199851+00:00,122124,2,pass,unchanged,pass,494.655,3.955,59.96,3,3,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3cc(N)ccc3nc2SCc2ccccc2C(F)F)cc1,2026-09-03T07:29:17.619151+00:00,153.87776017189026,6c5053b029d389860b17cc434868abc4b869b496120b4fc9ffe038e0f274dcfd,"[196.09057142857142, 190.17522857142856, 159.17622857142857]",9,pass,bd6f184676b5604623b6eaca6f97ed7b46e945f3d65282d279e239cdfc619812,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,d7810d5853b47274290aa45258feb6ed85ce8ba29c99e718de95aacb37f89bd7,2026-09-03T07:26:43.761377+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,39a669fa7cbef7a8ed8ccec0dd8e657f4bd5ae9b231705182c0618c8de753c1d,False,-8.214,workspace_local/reference_workflow/vina_cache/d7/d7810d5853b47274290aa45258feb6ed85ce8ba29c99e718de95aacb37f89bd7,0.59375,0.5901639344262295,0.7377049180327868,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5207165671883107,next expensive evidence priority; NOT biological hit ranking,28,False
ATP-RDL-2EF358B551223DD0,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cccc(O)c2)cc1CO,QOEAIFXZFMTVEE-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;25,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH;R_OH,[*:1]CO;[*:1]O,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,909ddc520bb063117b4831e8b1c5ea5f70e5ff903e177b5005c69e81863c1489,2026-09-02T19:24:56.199851+00:00,19214,2,pass,unchanged,pass,475.658,2.6331,74.4,4,4,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cccc(O)c2)cc1CO,2026-09-03T07:45:57.544600+00:00,396.4994783401489,647e53377da7d771826ec1bbe7b5286ac46a0c4b1f73aca743d7bd3ba354b9b1,"[195.04497058823532, 188.5745, 161.70014705882355]",9,pass,c5b457bb2c75e857dee8dd13d0a018243890c5145d06ea9dee08be57d9e268c2,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,11501aff62cd8f7b48e793766813748bc25a75bc88ccf6bef4e6b32e86431715,2026-09-03T07:39:21.066964+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e02f9ab98c7ea8a0aff4921058aca91339aab4ea8a62b013dead6f7fe76c6e16,False,-8.202,workspace_local/reference_workflow/vina_cache/11/11501aff62cd8f7b48e793766813748bc25a75bc88ccf6bef4e6b32e86431715,0.6721311475409836,0.5737704918032787,0.7172131147540983,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.517898944237491,next expensive evidence priority; NOT biological hit ranking,29,False
ATP-RDL-BE8EFC5B7A4D8502,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(O)c(Cl)c2)cc1,HXPOLZRLGYJWSU-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,26;27,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OH;R_Cl,[*:1]O;[*:1]Cl,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,5f32c8d186672200c6e8794925b86d85d633109b42b02f02e049d7bd05236e68,2026-09-02T19:24:56.199851+00:00,203901,2,pass,unchanged,pass,480.077,3.7942,54.17,3,3,9,True,True,,,0,accepted,,2,4,0.2222222222222222,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(O)c(Cl)c2)cc1,2026-09-03T07:39:06.999741+00:00,165.6047821044922,2d972d68f759edc20762a963fa6a3681efecd8e5adcda311d7d50aa67b405285,"[196.33751515151516, 190.4688787878788, 159.2697878787879]",9,pass,93300c49fe5e6dc29925e1f1c5a4aa837d74a22de019d508cb4ff36702627cc1,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,05a0cd4fd0f185ff2b775be30172a9e4219b6f02691dd9e1fa8ed6f1a6046978,2026-09-03T07:36:21.413962+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,20e127e462cba0e6d712ad8bfca7149cdbba51f553e229d68e2d3c5572289152,False,-8.197,workspace_local/reference_workflow/vina_cache/05/05a0cd4fd0f185ff2b775be30172a9e4219b6f02691dd9e1fa8ed6f1a6046978,0.75,0.5573770491803278,0.6967213114754097,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.5150300917784746,next expensive evidence priority; NOT biological hit ranking,30,False
ATP-RDL-7CBFFB7061716425,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(N)c(F)c2)cc1,TYZCVQJMCXWKIT-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,26;27,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NH2;R_F,[*:1]N;[*:1]F,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,5f9419dcfbc0bdacbe6d13af50baedc4de14068b775918ceedc5b0bbfc784e3e,2026-09-02T19:24:56.199851+00:00,204600,2,pass,unchanged,pass,462.638,3.1565,59.96,3,3,9,True,True,,,0,accepted,,2,4,0.2222222222222222,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccc(N)c(F)c2)cc1,2026-09-02T18:20:53.641741+00:00,123.94341588020325,4252ea486380432cbf42df395983b5137c894452b411c84595f38eaf4934b2b8,"[196.32048484848485, 190.5459090909091, 159.2449696969697]",9,pass,18203c1ae698b904ebd683f52ca86044e170c97e8fa007cbd08c06eaa659e3d4,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,2a2769a584dce36412a0a54f2817accc0d8a6c8be40b7bcef1d1cd59e0894606,2026-09-02T18:18:49.722400+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0821909c5cc7af1abadc9edd3b883fa0e16e389b86857663fc1acd98b6709c53,False,-8.176,workspace_local/library_generation/in2_smoke_100_v1/vina_jobs/2a/2a2769a584dce36412a0a54f2817accc0d8a6c8be40b7bcef1d1cd59e0894606,0.75,0.5245901639344263,0.6557377049180328,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.49371861636863856,next expensive evidence priority; NOT biological hit ranking,31,False
ATP-RDL-98D2AC6D42EB97D5,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(N)cccc3nc2SCc2ccccc2)cc1F,IEMJAMQTUUQUSW-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,14;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_NH2;R_F,[*:1]N;[*:1]F,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,bd54b77f0d852e6e7b3a87155028ae716ec08230ad281bed4430e167d5a16da6,2026-09-02T19:24:56.199851+00:00,114600,2,pass,unchanged,pass,462.638,3.1565,59.96,3,3,9,True,True,,,0,accepted,,2,4,0.2222222222222222,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3c(N)cccc3nc2SCc2ccccc2)cc1F,2026-09-03T07:28:51.254897+00:00,131.51644110679626,7c6346202d6db41b086ae934c95603af679fa5ae42e7a12d77a6cc7a35bb2ccc,"[195.262, 188.1780909090909, 161.29390909090907]",9,pass,b0db9c28f7c658b7d1eafa0e4d0ad42cf91af11a06c2c2d7d4a68615e6284b5a,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,0f1e427d225787fba8d554b201162caa75170b35e91b690759d1cfeae5cbd555,2026-09-03T07:26:39.761068+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e028cac1ca81658ae0374c655d3acc58124932e2034d44e9f9c29ceabd31807b,False,-8.144,workspace_local/reference_workflow/vina_cache/0f/0f1e427d225787fba8d554b201162caa75170b35e91b690759d1cfeae5cbd555,0.6333333333333333,0.5081967213114754,0.6352459016393442,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.47139621199705384,next expensive evidence priority; NOT biological hit ranking,32,False
ATP-RDL-2D263E83A1935349,ATP-REF-IN2,CSc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C)cc1C[NH+](C)C,LUQKNOWJVYOEFW-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,6;30,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Me;R_SMe,[*:1]C;[*:1]SC,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,105ace3f46bae532aeebfb0ba212366d9a9941206236ebb88a75ba81936d350a,2026-09-02T19:24:56.199851+00:00,60918,2,pass,unchanged,pass,489.754,4.46552,33.94,2,3,10,True,True,,,0,accepted,,2,4,0.2758620689655172,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CSc1cc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)c(C)cc1C[NH+](C)C,2026-09-03T07:19:37.858461+00:00,130.13415670394895,b6c1a016637e90ed7d1740754e1b3e88cf26c5f9f597ae2e0aae45043409c338,"[194.43067647058822, 189.13608823529412, 162.03635294117646]",9,pass,cd072483c93a75e9d4dbc29a4d3054ceed002f3d640e8576e907dc9d40bc132f,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,8e2a15e7fbac8cd65d72b35a276a416ade888303595107800f01328f5ba8fff2,2026-09-03T07:17:27.743745+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,33496003c121b3bf89278111fc6ce8eb49d5eb1cca097046401bd392d137377e,False,-8.11,workspace_local/reference_workflow/vina_cache/8e/8e2a15e7fbac8cd65d72b35a276a416ade888303595107800f01328f5ba8fff2,0.6896551724137931,0.4918032786885246,0.6147540983606556,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.46637265820018176,next expensive evidence priority; NOT biological hit ranking,33,False
ATP-RDL-6803129D8141E706,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cc(CF)ccc2O)cc1,GNDSYJNGABTFGN-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,24;27,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_OH;R_CH2F,[*:1]O;[*:1]CF,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,3c3f0b0f7bb3e0e39bbb4105f425564c6029884c2618b44cb8cf90ba9a7db202,2026-09-02T19:24:56.199851+00:00,181425,2,pass,unchanged,pass,477.649,3.6103,54.17,3,3,10,True,True,,,0,accepted,,2,4,0.25,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2cc(CF)ccc2O)cc1,2026-09-03T07:35:57.523622+00:00,145.6819350719452,437d66b36b2f73e24f919853968e59250b6b3d92a71e353fd5b9d8e67b871656,"[196.2299705882353, 190.72517647058822, 159.4085294117647]",9,pass,2719db8cd40c75b7220a20f7cd62bb9da695ae983d51ee005a6bfa5a6ef83b3f,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,7ad7350cc3b658ea663902d29466319a930e40ccf57f0cee9e8cacdc4380d50b,2026-09-03T07:33:31.858733+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,85fb6d6c0565022d1d2b67de22db2a0e079084f372be440135567384749e272d,False,-8.067,workspace_local/reference_workflow/vina_cache/7a/7ad7350cc3b658ea663902d29466319a930e40ccf57f0cee9e8cacdc4380d50b,0.7068965517241379,0.45901639344262296,0.5737704918032787,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.44678532072138016,next expensive evidence priority; NOT biological hit ranking,34,False
ATP-RDL-1B17A0277B3EB6D3,ATP-REF-IN2,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CO)cc3nc2SCc2ccccc2C#N)cc1,KEGFNLJRFVYYFT-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,16;24,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_CH2OH;R_CN,[*:1]CO;[*:1]C#N,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,591249da0fb1b9e4daef9ccdbddcf2da4a6bcb8b86e2f57bd97ce6233adee8a8,2026-09-02T19:24:56.199851+00:00,141722,2,pass,unchanged,pass,484.669,2.79918,77.96,3,4,10,True,True,,,0,accepted,,2,4,0.2413793103448276,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,C[NH+](C)Cc1ccc(C[NH2+]Cc2cc3ccc(CO)cc3nc2SCc2ccccc2C#N)cc1,2026-09-02T18:10:45.898823+00:00,138.7653341293335,f9376c9701f78048a6294706d0a73dd2002f93bb086f3f6f5a6b99d26ff3fbac,"[198.2629142857143, 181.58228571428572, 155.13182857142857]",9,pass,e86f49f3658ee862e9672246de711b7de7f8b8fe91ba825a4ec28bda1f6c5b39,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,d303e3779f9ac28848a5886e3d0be0d3b3835e96508ad4592b1dde74043e43d0,2026-09-02T18:08:27.150109+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,4a259412970e918bae4fc26ddca2eeed4f7c885c5ec746299bfd1c0a504579fa,False,-8.05,workspace_local/library_generation/in2_smoke_100_v1/vina_jobs/d3/d303e3779f9ac28848a5886e3d0be0d3b3835e96508ad4592b1dde74043e43d0,0.59375,0.4426229508196721,0.5532786885245902,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.4248149278440484,next expensive evidence priority; NOT biological hit ranking,35,False
ATP-RDL-800C1C16C3011CC1,ATP-REF-IN2,CCc1cc(C[NH2+]Cc2cc3ccc(F)cc3nc2SCc2ccccc2)ccc1C[NH+](C)C,JFHUKTFFAUBKDL-UHFFFAOYSA-P,scaffold_preserving_R_group_enumeration,5;16,[cH:1].[*:2]-[*:3]>>[c:1]-[*:3],R_Et;R_F,[*:1]CC;[*:1]F,0edaacdb8a4b66f6f28108efa09d111887870a2ef58b4953eddeaca48e82dd6b,20260903,c02486591d7800f496de44ed0d4fd59cea892bac737d85378dcf897b98f659a5,2026-09-02T19:24:56.199851+00:00,10950,2,pass,unchanged,pass,475.677,4.1367,33.94,2,2,10,True,True,,,0,accepted,,2,4,0.2758620689655172,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,accepted,,,open_physchem_structural_filter_v1,d92427f281c4690cf9034ca006ecd000dadc0a5711555781c0279b1b88e8ac6a,1,True,CCc1cc(C[NH2+]Cc2cc3ccc(F)cc3nc2SCc2ccccc2)ccc1C[NH+](C)C,2026-09-03T07:14:58.898209+00:00,139.35510897636414,69f44f87738ef8259eb0cdc1483b86b83b13a519ff68b6447d48c9e43743d27f,"[193.92767647058824, 188.5950588235294, 162.06479411764707]",9,pass,d2ed5da1e0ecdb2465744aa98ad996e876646a3432c85e3e5a9c4348583085cd,vina_7p3w_v1,c1ccc(C[NH2+]Cc2cc3ccccc3nc2SCc2ccccc2)cc1,computational docking evidence; not biological activity,64f8b7345834b02a1ae745a47252f31068d70b3fb901903f045699beefe7f239,2026-09-03T07:12:39.564448+00:00,success,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,6a2b7b2d81222d28d4516b98e72ef3b05f9bd492d312ee035f9cd52d6a934a6a,False,-8.047,workspace_local/reference_workflow/vina_cache/64/64f8b7345834b02a1ae745a47252f31068d70b3fb901903f045699beefe7f239,0.639344262295082,0.4262295081967213,0.5327868852459016,0.1386750490563073,0.5,0.5,,unavailable_single_docking_protocol,0.41871861636863855,next expensive evidence priority; NOT biological hit ranking,36,False
