canonical_id,historical_alias,docking_score,rank,score_source
ATP-HTVS-7DE5D821A3A4,82179;rxn502a____EMOL487485____EMOL299960698____EMOL25691896,-5.29463490469927,172,HTVS
ATP-HTVS-159795FE363C,92387;rxn503b____EMOL3801098____EMOL44466703____EMOL313110234,-5.28912059855985,173,HTVS
ATP-HTVS-64F4A1A461ED,76035;rxn403____EMOL2873214____EMOL4867949____EMOL517880,-5.28790429343209,174,HTVS
ATP-HTVS-159959ECB567,70723;rxn502b____EMOL495084____EMOL30488121____EMOL2873214,-5.28054980478574,175,HTVS
ATP-HTVS-7AEE8A51E1B1,46561;m_270166bbb____16815432____16818234,-5.27944754786965,176,HTVS
ATP-HTVS-9C0CB662701B,22849;m_270004bbb____15775648____24721296,-5.27526288431442,177,HTVS
ATP-HTVS-C2A68E9F7CC7,44385;m_207bba____1273488____21002122,-5.27344187307121,178,HTVS
ATP-HTVS-9352BEE24C86,93634;rxn102c____EMOL4852476____EMOL720506,-5.27203094462307,179,HTVS
ATP-HTVS-925A357E73C9,83553;rxn207____EMOL44467252____EMOL2873214,-5.27050292570935,180,HTVS
ATP-HTVS-EAD1C8AFD4A9,38178;m_270004bbb____8349660____7547806,-5.26198123496492,181,HTVS
ATP-HTVS-F3E91D83A828,87939;rxn512c____EMOL44391395____EMOL36725275____EMOL2873214,-5.25887809152394,182,HTVS
ATP-HTVS-2A14F6A33EFE,2018;YAS_R004____OTV5753507____OTV2084332____OTV7020410266,-5.24980933887412,183,HTVS
ATP-HTVS-8D6261309289,77506;rxn512c____EMOL36790511____EMOL36725275____EMOL8314610,-5.24954616744269,184,HTVS
ATP-HTVS-AE73BF67DB9D,5410;a4____241569____385177,-5.24479053059663,185,HTVS
ATP-HTVS-6A9F3E67E2B3,32321;m_270004bbb____8353320____7548974,-5.24384455386127,186,HTVS
ATP-HTVS-CE83EECF0A09,37763;m_270004bbb____24551606____24720860,-5.2437526469637,187,HTVS
ATP-HTVS-6FE04A77CC41,71777;rxn502b____EMOL485008____EMOL7515103____EMOL2873214,-5.24355766827584,188,HTVS
ATP-HTVS-A845026C7E40,91522;rxn513b____EMOL2873214____EMOL719673____EMOL38277732,-5.2426641656798,189,HTVS
ATP-HTVS-D0CA976BC689,29859;m_282030aaa____21898562____22360182____21967972,-5.23766327600711,190,HTVS
