feature,feature_group,non_missing,coverage
morgan_0614,morgan,18,0.0108499095840868
morgan_0615,morgan,18,0.0108499095840868
morgan_0616,morgan,18,0.0108499095840868
morgan_0617,morgan,18,0.0108499095840868
morgan_0618,morgan,18,0.0108499095840868
morgan_0619,morgan,18,0.0108499095840868
morgan_0620,morgan,18,0.0108499095840868
morgan_0621,morgan,18,0.0108499095840868
morgan_0622,morgan,18,0.0108499095840868
morgan_0623,morgan,18,0.0108499095840868
morgan_0624,morgan,18,0.0108499095840868
morgan_0625,morgan,18,0.0108499095840868
morgan_0626,morgan,18,0.0108499095840868
morgan_0627,morgan,18,0.0108499095840868
morgan_0628,morgan,18,0.0108499095840868
morgan_0629,morgan,18,0.0108499095840868
morgan_0630,morgan,18,0.0108499095840868
